19,27
0.000000,7.000000,4.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,2.000000,-1.000000,4.000000,-1.000000,7.000000,-1.000000,4.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,-1.000000,7.000000,0.000000
18.315268,18.385647,18.555777,30.041292,33.481621,37.879848,42.853439,30.834637,19.988674,13.210608,12.297236,22.952045,26.032537,27.188751,5.860666,24.152653,23.882454,9.228970,15.964838,26.422224,40.077576,38.959175,32.631207,23.119490,20.144205,13.940714,22.083128
17.914680,40.746117,48.035206,75.234024,63.145905,56.386459,47.773857,37.754757,33.443481,25.275881,28.732075,19.207937,64.361565,70.427887,84.635124,65.388969,55.205376,51.473339,45.028065,48.758053,43.269749,35.608387,36.097073,14.368299,49.139759,35.432442,20.446257
74.528755,74.255211,73.767502,86.106506,-120.956718,-125.673843,-131.396454,-120.292007,-106.575470,-91.657539,-90.080452,67.879318,-64.278732,-65.673210,87.291473,-65.869728,66.384399,82.843971,74.083229,-69.400017,-62.483383,-56.452984,-57.657547,75.928337,94.853378,-86.165703,68.196793
74.536255,-54.580566,42.227875,47.122795,39.732197,38.518997,-43.282589,-68.287880,-65.723114,64.764320,-61.327202,71.336266,53.334671,56.381271,42.809139,28.317152,-34.798149,-63.365570,-61.230762,-63.963531,-59.196899,-63.091148,-62.642696,75.640762,44.701515,-56.341434,70.017853
13.380372,11.114377,31.252329,32.299137,43.297081,47.343399,46.348457,43.128471,52.113811,30.078272,20.863153,14.631842,11.063061,19.098465,83.174225,33.871864,24.318447,51.279221,53.300423,52.013210,22.906086,23.609198,12.884895,12.693859,48.251991,53.337105,14.051939
19.003120,16.517904,30.315319,37.812008,57.512959,56.906960,54.300850,36.669407,22.425032,15.164297,12.667676,18.347387,25.656864,27.947102,53.357159,52.133583,51.854382,30.989248,27.320532,21.261110,12.981482,13.601112,16.344980,11.591395,35.044594,18.849354,18.923470
99.067657,101.033607,67.090202,-60.425056,-93.684555,-63.770363,-74.077339,49.616188,44.258274,75.255249,87.158409,91.509644,87.959274,81.243744,56.907562,-56.354610,-71.310051,45.084148,41.454304,41.580612,92.443436,100.340485,92.035828,91.753471,83.769768,59.990154,100.885223
-108.407227,98.642372,113.835617,123.357971,109.649597,108.044235,102.757179,96.519981,105.269386,-104.112984,-101.021851,-105.501434,101.260864,105.112045,104.463783,96.768791,95.052872,107.845215,107.107445,106.691246,-97.974197,-95.252594,-105.064316,-100.147621,114.730202,-107.551003,-108.725815
31.158567,29.631769,62.588657,28.714907,34.073219,32.453518,28.705418,16.165415,11.074729,5.505877,4.487248,21.333744,39.237610,53.455669,20.534060,55.376373,37.501713,35.973614,51.272095,80.187172,43.348839,26.088568,16.078156,11.886703,35.114563,18.012613,27.971672
58.868095,69.870468,63.635841,69.643707,-65.449684,-68.112373,-75.595055,-88.351410,-86.304291,-87.917633,-88.441833,-69.376373,52.996300,41.826622,-70.026459,43.096146,60.544765,54.086811,45.970547,31.405735,46.660877,-64.216469,-75.789589,78.114464,82.739113,-83.297737,62.898571
95.192642,130.421371,133.274445,130.268158,120.650620,107.481613,98.230774,108.531425,102.363716,115.600655,122.220444,93.410172,122.496193,120.074593,115.866920,87.666702,86.606979,115.137863,98.562126,101.008652,39.869560,11.969814,14.060333,75.315659,146.401566,118.291786,114.272469
34.308575,54.155830,48.873653,-40.789188,32.685329,25.828449,32.841103,46.990093,46.260338,52.855209,58.899261,34.933937,32.517200,-30.083654,26.280087,28.425158,35.977798,54.721352,47.691948,40.765251,58.677498,78.761902,79.610062,32.163166,61.864365,62.339287,45.287457
-8.830263,5.150542,65.646423,69.376785,20.778902,47.882412,32.286144,101.243332,98.943787,46.026520,26.250353,7.006671,45.897789,58.225353,58.919472,92.483269,68.937096,104.165810,103.581909,98.637810,19.201012,-3.731454,3.971087,3.806166,143.562912,83.357574,-7.216864
-97.628128,-88.623329,24.356915,-26.991980,-70.557343,45.612331,59.232857,-11.503843,-11.026927,45.765491,64.576767,-85.387039,44.819614,32.350559,-45.207432,-4.854016,-21.074818,-19.153803,-19.333124,-11.703428,71.232437,93.267159,-86.439018,-87.466866,62.931076,12.898074,-94.100006
6.697116,16.982161,8.487000,-7.664265,-7.051546,-7.018671,-5.223710,14.782942,-11.425736,4.614606,10.056568,10.959824,20.135637,15.285682,-7.784900,-5.290354,-5.820428,6.156573,8.814966,9.332014,19.493778,22.542267,10.765049,11.754080,2.932714,-3.370865,9.133725
-87.664291,73.481667,84.872871,-93.476395,-97.051254,-96.921753,-94.870712,89.628601,94.384308,86.222031,80.042046,-89.109673,70.148926,74.720612,-94.762245,94.997452,92.991165,88.581078,82.253738,80.672104,-72.828613,-70.514099,-86.358833,-83.914314,-89.601540,92.286324,-88.514870
29.813578,13.387587,26.577215,40.912476,17.403038,15.255054,9.365399,4.890565,15.892453,22.140457,21.427299,26.069721,15.249265,15.875358,10.685112,8.892692,11.059109,17.739120,19.611860,21.830484,14.497313,16.362011,24.174505,20.404804,18.304092,19.520502,20.605007
206.414334,207.149029,207.323078,207.451585,207.683140,207.719447,207.788642,208.021676,208.150445,208.388206,208.450861,209.659955,210.622713,210.655876,211.020790,211.160147,211.222652,211.424446,211.455247,211.522811,211.855432,212.096951,212.423932,212.757131,213.824435,214.824353,216.085048
