62,23
-386.164307,-385.931671,-390.038757,-395.586792,-399.315735,-401.573547,-384.304321,-384.736511,-391.962402,-390.267151,-400.732483,-383.916809,-382.600647,-386.964539,-389.650146,-384.340240,-380.566895,-385.122559,-385.734131,-379.887390,-381.355194,-383.604675,-386.235352
126.923325,129.016296,131.880981,131.024109,130.361420,131.825439,125.887978,127.995331,133.938141,132.959122,128.428619,131.955353,131.090744,127.749146,129.632660,136.448273,137.706207,138.189911,135.819962,131.502640,133.539520,138.070801,132.094345
2427.603516,2426.107422,2427.003418,2430.191406,2430.452148,2433.339844,2429.922852,2427.574707,2424.211914,2423.680176,2422.792725,2427.279785,2424.768799,2419.675781,2430.298340,2440.673828,2427.932373,2425.956055,2428.370605,2424.700195,2420.939453,2426.649414,2424.078369
-304.723938,-300.850342,-300.408295,-312.729828,-320.514404,-326.774048,-301.169128,-298.087738,-304.980042,-302.552246,-325.621033,-309.600098,-302.114197,-298.706665,-313.694336,-311.502197,-299.580658,-303.052856,-303.618683,-300.636108,-296.340027,-301.645416,-303.765808
-73.020775,-70.723465,-67.218170,-69.872704,-71.573380,-71.038162,-73.361938,-70.961861,-65.933151,-66.224289,-72.477783,-69.274918,-69.602135,-71.093239,-70.411499,-65.949387,-65.352982,-64.098862,-65.516693,-69.144722,-67.224792,-63.598877,-69.057594
2467.509521,2458.717041,2452.253418,2463.025879,2466.850586,2472.807373,2470.845215,2461.347900,2452.221924,2454.242920,2470.497314,2475.183350,2463.241455,2450.899658,2479.758545,2485.866699,2450.183594,2451.409912,2460.424805,2466.477539,2447.560059,2456.882568,2456.523682
-456.631836,-464.448120,-468.563812,-471.701141,-473.589783,-475.145447,-456.835815,-461.936005,-474.464172,-468.908447,-477.006836,-452.523743,-458.638245,-467.123535,-455.068115,-458.079773,-468.522675,-471.845947,-470.551666,-454.785034,-468.866211,-468.648712,-468.297058
-64.487061,-62.880905,-59.507050,-58.854401,-58.457352,-56.176895,-66.794479,-64.869705,-57.781204,-59.300186,-63.408264,-58.741013,-60.034714,-65.304688,-62.364685,-53.014175,-49.411789,-50.400955,-54.789429,-59.876572,-57.627930,-51.879211,-58.424133
2346.368896,2353.935303,2352.732910,2349.844238,2345.936035,2346.457275,2353.116211,2356.329346,2355.391846,2351.889404,2347.548584,2342.195557,2347.793701,2351.797607,2346.091553,2357.133301,2353.517578,2353.729736,2359.226562,2346.919434,2357.383301,2356.019775,2351.383057
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-411.610321,-413.113770,-419.700012,-426.532898,-430.070709,-435.304840,-418.634521,-418.574493,-418.195099,-417.434967,-420.053558,-400.317566,-400.114319,-417.771423,-419.082855,-423.915894,-423.271912,-419.660278,-421.882904,-415.609924,-412.231384,-424.036499,-425.355194
107.066406,109.073837,98.135803,106.076813,107.901276,114.020386,100.012161,99.419403,97.984650,96.207886,97.187256,112.465057,113.704865,97.073761,101.748306,108.876770,106.690887,100.781860,104.617157,103.345856,103.322754,109.118454,112.103378
2286.466064,2287.301270,2287.451660,2286.913330,2286.387207,2286.828613,2285.884521,2286.634766,2284.450195,2284.720215,2282.390137,2275.185303,2278.991943,2287.635254,2287.689697,2280.406494,2281.903809,2287.182129,2286.159668,2280.641846,2280.521973,2281.285156,2282.601807
-134.500198,-36.894821,-99.796066,-200.419434,-213.607376,-250.700256,-149.468826,-49.073669,-86.750473,-127.872238,-276.500824,-137.705765,-78.406219,-96.718246,-225.983978,-231.815887,-42.471619,-107.566757,-195.200256,-211.430573,-24.088409,-92.387909,-203.031494
131.108322,255.431122,152.135712,91.598236,60.144012,54.039215,133.724869,254.541885,159.824097,140.921555,91.947647,159.170990,210.076126,150.156387,80.171341,92.710953,210.978821,148.872375,106.986008,106.004166,266.236786,157.455231,93.398300
2563.268066,2510.510254,2544.184082,2593.194580,2618.790039,2549.293213,2576.012695,2538.396973,2555.096191,2557.582764,2579.752441,2596.965088,2567.543213,2560.932861,2608.507568,2588.823486,2564.036133,2591.426514,2605.931396,2579.610352,2557.647949,2570.943848,2585.880371
-307.336700,-305.107239,-313.842041,-306.734467,-304.393707,-305.556152,-304.847778,-306.855011,-317.803589,-317.594360,-313.606506,-293.690369,-291.896027,-301.299683,-299.770233,-291.638214,-284.040405,-287.750214,-287.111206,-277.262421,-277.692230,-283.010437,-282.794769
320.494751,324.594543,326.703918,321.339966,319.066986,322.136200,321.584167,320.930847,330.333313,329.577850,326.518555,319.611206,321.924072,327.393555,325.891296,313.678955,311.398560,316.913635,314.950073,311.386963,314.947906,315.186096,313.342346
2448.535889,2444.034180,2426.294922,2435.319336,2435.828369,2437.122070,2429.654297,2432.170410,2421.139404,2420.079834,2419.541016,2443.834717,2445.323486,2414.552734,2422.834717,2433.072754,2428.296875,2423.574463,2428.757812,2423.206787,2421.311523,2424.036377,2430.635986
89.210724,221.790451,135.032669,-80.005157,-160.873428,-172.711456,67.483398,205.122559,165.394363,115.700089,-64.565781,74.647125,158.769531,145.934067,-87.342712,-43.960907,203.306152,109.510162,-46.022385,-5.833298,240.434479,140.811996,-67.490219
99.235748,204.557068,188.303223,97.106689,58.223717,27.902987,124.425728,218.735031,202.206451,189.902252,64.079102,235.089294,230.666840,221.893616,59.990540,116.614304,256.538696,206.346481,81.934280,101.614761,241.201309,200.485199,47.738808
2426.722656,2456.881348,2405.042480,2365.658447,2354.301270,2288.314697,2409.487793,2458.562256,2444.854492,2439.998047,2419.796387,2452.276367,2453.971680,2451.381592,2400.295898,2418.872314,2460.000977,2418.036865,2378.738037,2402.416016,2518.175781,2423.738037,2365.056641
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-545.395569,-550.151978,-548.854065,-548.343750,-545.721069,-546.553833,-548.790466,-551.778198,-544.594299,-539.114685,-547.212036,-546.282166,-548.598022,-543.859253,-544.121338,-542.416260,-542.054260,-539.601562,-544.291077,-546.407959,-545.803833,-538.318604,-543.738281
-488.642578,-488.072083,-485.592285,-485.327667,-485.553589,-483.093140,-490.699890,-489.164551,-486.127075,-487.401245,-491.118011,-480.397400,-483.158936,-492.195007,-486.518585,-478.677368,-476.678040,-478.129456,-482.049255,-482.479858,-484.112152,-479.948578,-485.150909
2390.558350,2394.573486,2395.211914,2395.301025,2393.122559,2396.518555,2394.298340,2398.260498,2392.800293,2392.239502,2391.978516,2399.383789,2399.694092,2393.445557,2390.114502,2396.639893,2396.980957,2401.843018,2402.230713,2399.931396,2401.851562,2397.824707,2396.841064
-217.138092,-223.336334,-227.157379,-230.743622,-228.896423,-227.748001,-219.085815,-221.188995,-227.348267,-223.413635,-234.770187,-217.269104,-216.612000,-222.212036,-231.162659,-218.574615,-222.512238,-227.375000,-223.766663,-217.818329,-221.781738,-222.956635,-224.094452
-499.008759,-498.965149,-496.719208,-497.654968,-496.921753,-494.594299,-500.101288,-499.233826,-494.533630,-494.558472,-498.261292,-493.678284,-496.016907,-499.879822,-497.049957,-489.046753,-493.740601,-493.122681,-493.714325,-495.657776,-496.233459,-491.976685,-497.200775
2446.867920,2448.409668,2448.076904,2452.515625,2445.922607,2448.225830,2440.394287,2446.202637,2445.734619,2445.320312,2454.022461,2440.837891,2440.231201,2440.302734,2450.212402,2439.120361,2434.389893,2449.087646,2450.785156,2434.558105,2443.007324,2444.797852,2443.555908
-669.742798,-672.674805,-667.401855,-668.514587,-665.557251,-666.157532,-668.236145,-670.832947,-666.382751,-659.892029,-668.849426,-666.033020,-668.033447,-665.257690,-665.379395,-665.179565,-663.692810,-663.069214,-665.702148,-663.252686,-667.863892,-660.145203,-663.971985
-878.165100,-878.285645,-877.850098,-877.647827,-877.221497,-874.693176,-882.553284,-881.425903,-877.192871,-878.885925,-882.215332,-872.854736,-875.634155,-882.971313,-877.649109,-870.210754,-867.877808,-869.653198,-873.486755,-876.149536,-876.229858,-871.749512,-876.939636
2442.443115,2445.650635,2439.147461,2434.378906,2439.010254,2443.805908,2439.915527,2441.262451,2438.476074,2437.265137,2438.232422,2438.246826,2439.502441,2442.141846,2436.937988,2435.569336,2442.310059,2438.682861,2446.015137,2435.442139,2436.574219,2436.656250,2440.685303
-102.459023,-106.578186,-111.306427,-114.840790,-115.718529,-111.694115,-104.233734,-106.707016,-112.635078,-109.317650,-119.209236,-105.897552,-103.998749,-113.918716,-118.165115,-112.101097,-111.151924,-116.061188,-112.156235,-108.846359,-109.235413,-115.750641,-111.240692
-894.666992,-893.878784,-892.175781,-893.031616,-893.122803,-890.051697,-895.880493,-894.878418,-890.307861,-890.518433,-893.744019,-890.474609,-892.386108,-897.525513,-893.369385,-887.210327,-890.491333,-889.879028,-890.442261,-893.102295,-892.554443,-889.950806,-893.556763
2433.979736,2431.841064,2440.954590,2441.065430,2446.703857,2448.296631,2432.915039,2431.834229,2444.406006,2449.473633,2444.691162,2437.413330,2432.027832,2442.969727,2445.143066,2439.961426,2441.922607,2450.756592,2447.125000,2430.166992,2438.161133,2448.367676,2445.514648
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-391.650726,-389.214111,-395.591461,-398.958099,-401.579376,-402.187347,-389.606171,-389.461151,-394.202698,-394.803955,-400.151031,-386.771698,-384.825073,-391.013977,-394.919067,-383.889496,-377.082123,-382.795715,-384.383087,-382.064209,-380.107269,-382.062286,-386.439270
322.600586,324.834778,327.124573,326.411774,325.738220,327.258423,321.854156,323.906433,329.733459,328.680481,324.800262,327.918671,326.999908,323.697266,325.653412,332.378326,332.794800,333.629730,331.792969,327.515930,329.505402,333.880646,327.929565
2448.267822,2445.888672,2451.513672,2453.947754,2454.510986,2457.047363,2447.864990,2446.310791,2444.616943,2444.294189,2436.562500,2445.870117,2444.020020,2438.002930,2447.671631,2459.847656,2454.014160,2449.342285,2446.915527,2442.701660,2439.407227,2446.847656,2444.203369
86.900650,86.934105,87.463486,87.632584,87.709518,87.764915,89.073235,89.104256,89.636078,89.670563,89.809113,91.136284,91.169655,91.736511,91.903427,92.938637,93.139046,93.704460,93.804260,95.044266,95.140060,95.744682,95.874146
