62,42
-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,5.000000
-685.910217,-685.419739,-682.667847,-700.053772,-706.326782,-714.674805,-704.806152,-671.037964,-502.801758,-243.727448,-171.418182,-280.993622,-406.857330,-530.062622,-543.339355,-338.422699,-279.097931,-220.170135,-210.576874,-235.003830,-219.580429,-188.398285,-92.835480,-93.888977,-99.427078,-307.666260,-322.545990,-556.562439,-591.875610,-162.697708,-147.874008,-118.411331,-249.565247,-511.030731,-576.456055,-627.088196,-645.828857,-542.815979,-516.296265,-511.229431,-494.461487,-463.417877
328.453003,325.132690,324.818420,325.092316,320.506104,316.410553,263.679474,242.430313,220.703888,339.921448,408.330933,372.354919,338.261169,318.317291,316.925049,257.764221,272.136871,289.243042,322.568176,301.024109,303.328918,322.193420,361.397278,358.149658,363.159271,379.998291,367.669006,329.606110,309.801178,305.573303,309.430878,269.004425,391.072021,301.516876,306.771790,309.628204,304.680542,311.791077,312.257812,313.568512,307.357849,292.754944
2692.740234,2691.242432,2688.433838,2719.142578,2729.971191,2747.719482,2838.383545,2895.941406,2888.992920,2810.938477,2677.406006,2580.016602,2580.744873,2635.263672,2675.703857,2830.553955,2816.337891,2767.322510,2722.921143,2704.716553,2710.345947,2661.369385,2584.370850,2571.944824,2568.864502,2541.546631,2544.646240,2632.000488,2684.368652,2789.772949,2794.162598,2837.631592,2723.577148,2761.685547,2773.339600,2762.751221,2755.934326,2720.893555,2693.524170,2676.722412,2661.773682,2648.133057
-391.588562,-391.680878,-394.131592,-372.740051,-370.235931,-370.481323,-391.573456,-419.323151,-478.493530,-537.536743,-456.007080,-80.165451,-132.876511,-193.065933,-196.525711,-299.084259,-329.529480,-356.795502,-385.877777,-468.308228,-500.620422,-513.912170,-368.140869,-354.070496,-341.543243,-117.141846,-122.916573,-249.181503,-245.305374,-425.717224,-419.732300,-450.617798,-258.187164,-219.110443,-268.111084,-314.436798,-333.869019,-285.091705,-255.401733,-229.643127,-217.288666,-209.726028
278.308594,273.211243,272.180054,304.171204,308.553650,315.157440,308.028870,311.382568,252.127777,229.911713,259.900909,302.174194,292.833862,319.820526,347.970276,309.407166,308.550598,282.414551,318.863831,310.104248,259.870667,208.245819,237.244400,236.471100,252.286377,305.453308,300.618195,304.919556,318.806396,303.607605,290.995331,179.453766,231.082840,285.482422,278.238953,275.367828,273.525696,252.386642,241.647827,256.838257,264.447937,266.423035
2882.179688,2881.139893,2885.772217,2848.399414,2833.690430,2814.119873,2705.538330,2688.305664,2592.119873,2660.217285,2812.005615,2855.483887,2790.517822,2726.350098,2690.433350,2499.280029,2486.182129,2452.545654,2421.351318,2445.111084,2507.777100,2606.964600,2759.571045,2770.444336,2794.672607,2824.465088,2823.125732,2794.538086,2711.495605,2563.083008,2575.945801,2787.180908,3030.649902,2947.378906,2931.782959,2914.362549,2910.043213,2949.045898,2914.707764,2875.443604,2869.677490,2886.122803
-523.869202,-524.379395,-524.038635,-538.111084,-543.450867,-550.070557,-549.692261,-543.701416,-499.878510,-480.286682,-391.661804,-205.954041,-265.502838,-375.247772,-393.127441,-344.876831,-340.383301,-346.048859,-361.463470,-408.690308,-424.678711,-423.369568,-273.507538,-261.223389,-248.772934,-227.561447,-234.391479,-409.554626,-428.021240,-340.959869,-334.871002,-341.224335,-304.664337,-385.287720,-430.743561,-467.922455,-488.093353,-381.711365,-348.171875,-342.144409,-333.255737,-323.924194
516.731262,512.421143,512.153015,529.812988,528.744324,529.700623,490.318054,475.975830,446.706360,484.405029,533.421997,537.391602,528.938110,534.592590,543.548035,495.153656,501.381470,491.203674,526.254272,500.611328,479.882355,465.263153,502.152069,500.444336,512.756958,545.068237,538.378296,529.869751,524.189209,505.662292,501.936951,413.433502,491.384827,504.898193,504.541138,507.468323,505.468201,500.167450,495.762390,504.618958,504.576843,499.251465
2823.148193,2823.633057,2823.370605,2823.183594,2822.991211,2823.370117,2833.085205,2861.425049,2779.546143,2787.602539,2791.998779,2788.346924,2723.374023,2718.277100,2733.750244,2703.064697,2688.573486,2642.429443,2617.935303,2639.511230,2667.133545,2677.680176,2735.955078,2738.860596,2747.731201,2746.297119,2741.464844,2758.332031,2757.308594,2741.137939,2744.616943,2905.704102,2977.004395,2901.301514,2907.122559,2879.541748,2868.825684,2854.347656,2826.895752,2797.305176,2783.318359,2779.338379
-555.752991,-555.870178,-555.666260,-537.172974,-535.191162,-536.187744,-542.031494,-543.385620,-488.905334,-291.283508,-232.886490,-154.698486,-278.248444,-351.281006,-348.588196,-297.737610,-270.847717,-232.691833,-229.791321,-285.762207,-286.148987,-272.131500,-180.304535,-180.395752,-187.289581,-199.897125,-213.873047,-398.776947,-408.926453,-244.811172,-224.324463,-218.869019,-198.813995,-346.784821,-416.093994,-475.114502,-494.488342,-444.047058,-419.660522,-397.045715,-376.386719,-348.482178
82.844894,78.879257,78.207520,93.740135,93.936920,95.569183,70.200226,64.575851,16.280437,93.379982,133.221893,128.481644,96.352814,99.516983,115.625748,66.468979,74.192665,72.552673,112.515823,103.717224,80.416687,63.460781,93.293976,90.595398,98.315628,130.206711,119.604454,98.589508,97.992371,95.219131,93.505875,38.718307,119.469925,77.121971,76.172295,73.880386,69.503128,62.969856,59.156448,65.826477,65.225212,57.857800
