19,28
-1.000000,4.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,4.000000,-1.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,4.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,7.000000,0.000000,-1.000000,4.000000,-1.000000,0.000000,7.000000
24.948059,8.634607,9.224667,22.576271,26.261238,28.999336,24.172394,30.284372,24.275171,32.812687,13.242102,16.358980,22.347286,22.132347,26.168310,28.217257,24.624580,28.729837,26.214527,21.454607,24.810873,25.753670,22.892395,22.651222,12.123090,30.369234,24.550135,7.478976
57.137291,31.625473,31.088657,27.343307,26.361683,25.365299,25.271595,59.418816,62.818287,45.946438,29.339743,31.736765,19.740097,67.001129,63.201477,61.110851,66.848213,56.253571,52.058037,38.365589,29.188892,33.346584,22.645203,74.913101,59.182915,40.354328,32.422470,26.324396
-114.797691,-87.469482,-84.375191,67.566689,63.751797,-61.020390,75.132431,83.675400,68.270767,73.275658,87.783287,74.841759,75.524902,82.212585,84.051620,84.805168,88.046394,99.112450,98.291580,77.730896,-65.196678,-64.391853,71.232040,77.072128,80.095619,87.773651,89.000343,83.400169
-43.391312,58.950550,62.173660,-62.848381,-65.583603,-68.425735,64.757362,-30.821014,28.275806,-44.411266,-68.998238,-67.568588,72.604431,25.355198,31.192114,30.251633,25.134487,33.755184,37.962257,54.185287,-63.876701,-65.559189,67.400887,27.805447,31.451649,49.648846,58.446468,-63.721989
88.038193,63.858574,54.540565,17.438538,18.380903,20.121435,12.352753,38.579765,63.174168,73.295525,14.394917,13.810843,15.750621,19.631865,36.713886,72.066666,75.075920,42.409603,67.302460,42.342163,14.988296,16.298183,11.717074,24.958000,73.971436,81.377945,68.732300,15.225471
29.869862,10.225200,12.080410,11.146910,13.598267,15.455533,15.202177,18.725988,48.601582,35.643391,13.549390,14.609991,15.534418,31.670162,25.444401,22.405785,29.627687,38.904663,35.293068,17.323208,16.153303,15.321820,10.216192,23.373558,32.589180,8.846267,18.105196,9.633005
46.055660,33.078930,42.794323,89.510597,90.357666,90.925545,87.396446,-51.420620,43.828453,26.868912,91.173706,90.417725,91.633911,-72.375107,-54.551785,-20.183043,-21.267532,-53.962708,-26.826014,-47.727093,84.698799,82.905510,87.607742,-65.092552,20.110762,9.875976,28.239616,86.958481
97.927299,-97.273232,-94.942879,-97.142967,-99.093887,-99.797058,-102.569733,107.199036,113.231941,114.265068,-100.644287,-101.550369,-102.163269,104.067589,99.664421,104.137520,111.082794,107.732590,106.058342,99.255882,-101.645401,-99.067863,-98.508911,94.658974,101.917549,-98.833824,-87.740074,-96.884407
17.969690,6.687241,6.069795,43.284027,52.435905,57.059162,20.910952,27.339863,65.105812,45.952118,53.567028,15.623431,16.023067,30.477053,26.875237,26.848232,24.457470,13.525639,9.636923,26.539299,95.797012,84.849205,14.830195,44.345329,59.220970,11.162338,26.509695,-7.679919
-82.627525,-84.528618,-85.047470,53.900650,45.757946,40.516430,69.553482,79.451294,42.192505,59.271732,73.999214,77.439095,-74.505699,72.419350,75.994995,77.908844,81.698135,-86.906326,-85.382980,72.098152,41.077904,37.314468,76.737083,53.335617,39.320999,-80.356804,-74.543724,-96.809158
129.173172,131.399475,129.668274,120.960098,102.522346,79.605080,118.597626,159.421097,-169.352676,-133.490784,160.918884,106.955765,83.147652,154.194382,154.596756,157.881668,155.233765,151.363419,148.965881,139.865860,112.853394,93.619415,91.032211,145.107849,146.324448,139.162369,133.602112,129.342804
43.366524,48.544819,46.395390,47.302776,40.480976,40.726376,46.291950,70.131210,93.439674,125.090820,74.504272,48.085949,37.607582,-64.195244,64.617676,68.002670,65.598915,61.453575,59.516029,52.509369,51.031147,48.825546,38.146870,-55.650841,56.399090,52.717438,47.735245,55.922810
57.039185,91.651894,70.660675,-6.056539,-6.708206,-8.577552,-7.191402,67.700562,20.545118,53.357624,-6.682106,-6.352553,-8.659480,36.320400,66.158478,79.870262,106.037399,59.502396,117.689217,77.516289,-1.570598,-2.365709,-4.940306,35.285046,112.353577,129.820038,79.347252,2.619876
-34.132755,3.113196,19.582241,95.810265,96.378792,97.562912,-95.784645,-40.937695,-69.816650,-47.262466,-96.669930,-96.323853,-97.994408,-57.571220,-33.727970,-33.788551,-55.521358,-63.638435,-41.562798,-12.490150,-90.490723,-91.996620,-94.147804,-55.967236,-51.269688,-45.439735,-12.961170,-87.752266
-5.775093,6.596893,7.943246,16.866230,14.947451,13.596320,-8.601995,10.925515,-3.639380,-3.437067,11.222632,10.678792,8.153336,28.528877,13.689303,7.181602,4.615709,-4.145812,2.761304,5.971399,9.140112,10.147203,10.537656,23.880606,3.428398,10.902301,8.209132,12.089986
-91.650040,83.512619,82.073875,73.214005,-75.060829,-77.002998,-90.579269,83.803284,93.402168,-92.411575,-81.283379,-83.154884,-88.753548,80.998474,84.925804,87.687485,-88.554520,93.607399,89.878952,84.258652,-83.393494,-83.217850,-85.527916,76.093468,87.992836,83.144638,81.857323,-77.922722
15.236028,45.707497,46.772800,46.350399,45.769974,44.224072,38.320641,44.686871,29.729187,34.640942,40.528603,41.619652,34.132477,39.330166,33.942688,36.308975,33.488419,30.312843,31.051615,30.123119,44.401405,43.803513,29.045950,31.897404,19.611586,45.066128,56.765499,39.725864
143.634491,144.032189,144.066487,144.498019,144.534430,144.569357,145.334985,146.103547,146.634924,146.703796,147.702860,147.737326,148.274223,148.902904,149.034756,149.070288,149.139246,149.642058,149.673175,149.802058,150.541359,150.611844,151.310684,151.938666,152.476823,152.777036,152.979246,153.474551
