62,59
5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,7.000000,0.000000,-1.000000,0.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,8.000000,0.000000,7.000000,-1.000000,4.000000,-1.000000,5.000000,-1.000000,5.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000
-229.942017,-201.527267,-177.348755,-167.313324,-206.163864,-312.122620,-615.688232,-645.231812,-670.911926,-670.880554,-648.057068,-504.446960,-483.607910,-485.508301,-463.383362,-435.053802,-349.503906,-309.163391,-288.203064,-276.405762,-309.321167,-351.123138,-594.979492,-587.100586,-574.587769,-570.674072,-544.191223,-412.944824,-385.905975,-371.768616,-365.305176,-360.706970,-337.525146,-159.385834,-132.385834,-221.734528,-413.166626,-496.772339,-450.747528,-376.243225,-329.033081,-405.947876,-546.934631,-549.985229,-551.771545,-550.660522,-615.959045,-541.452087,-511.219971,-381.298950,-330.880127,-406.792358,-563.786011,-585.863220,-593.136047,-629.275269,-631.554993,-687.197876,-692.505066
253.953644,306.483673,332.090149,276.753479,307.535706,397.502350,286.130554,303.581848,299.965759,269.792389,230.143311,153.365997,113.803635,86.892090,71.859131,85.346199,215.767288,298.235413,326.390503,330.446045,399.558777,392.009827,309.755615,295.266968,273.050354,259.459595,227.548340,182.404373,181.851959,179.947784,125.676010,110.566460,108.323776,372.287811,354.111908,272.272949,351.906647,169.118835,168.217651,106.534805,143.253830,335.258850,274.737488,279.039764,291.865906,302.150116,274.649445,209.264145,201.128799,185.492004,152.641953,371.183533,299.647583,310.888397,315.034424,300.950043,305.636261,296.173676,293.337158
2903.552979,2873.359619,2850.047852,2757.825439,2709.923584,2641.399902,2555.069824,2543.588135,2548.283203,2565.537842,2636.310547,2762.781250,2767.044189,2768.495850,2792.471191,2800.818115,2828.886719,2810.109131,2796.466064,2565.697510,2535.869629,2511.502686,2530.766846,2532.922119,2541.720459,2554.062256,2625.325439,2718.773682,2730.152832,2743.132324,2761.324219,2769.122803,2783.909668,2703.384766,2672.172119,2553.380859,2451.028320,2703.230225,2735.131348,2803.293213,2823.255859,2461.620850,2462.421875,2470.794922,2474.730957,2479.699219,2547.196777,2696.522217,2735.810547,2805.577148,2839.461426,2684.867676,2677.092285,2668.436035,2664.632324,2637.032715,2639.547119,2658.769043,2659.996338
-491.672302,-489.156738,-482.974854,-479.263092,-478.048401,-458.027832,-483.096619,-492.746948,-463.622467,-387.954376,-344.429321,-473.628174,-476.833740,-465.818420,-456.524780,-466.024750,-487.085815,-507.037781,-512.048462,-458.135315,-453.532776,-429.208099,-338.272003,-319.005737,-280.907593,-263.645264,-252.612518,-352.869202,-373.465485,-382.185181,-372.653748,-366.365845,-368.186615,-440.737854,-437.257507,-486.292511,-445.731262,-360.492493,-396.972198,-428.215057,-448.710205,-450.676514,-390.331818,-392.503540,-395.701996,-400.965759,-336.315704,-329.105835,-354.390625,-452.358582,-482.889038,-412.033691,-410.880707,-417.919006,-424.089996,-424.364624,-425.692963,-443.836456,-441.627014
189.638153,226.209656,250.018387,219.383408,241.613831,325.970825,218.749786,243.640930,254.321167,268.330536,293.358704,207.838593,162.506287,150.266403,125.542297,114.134567,146.548126,188.574448,205.788757,240.635971,320.565582,327.991638,262.028442,267.336365,280.512207,289.401978,304.305969,253.888885,220.593231,187.349030,117.860825,105.391060,85.362579,248.558105,255.479370,234.893234,292.757690,277.848083,247.536530,94.146210,85.201401,283.776245,210.999985,213.913422,225.713150,242.673019,256.430847,291.749603,279.819366,230.869476,147.857819,294.974915,232.438843,241.865631,244.236725,239.222946,243.594635,263.168182,264.059753
2722.373779,2747.790283,2780.419922,2817.053955,2865.182373,2912.938965,2845.141602,2825.560303,2795.104980,2723.276123,2578.521484,2445.468262,2445.613037,2449.775635,2471.207520,2479.372314,2542.665527,2577.460205,2594.731201,2810.436279,2815.677734,2819.082275,2725.247314,2715.161865,2679.474365,2651.853271,2538.089600,2420.108643,2418.461426,2425.032715,2435.772461,2442.907959,2459.763184,2608.546387,2632.266846,2726.952148,2768.178711,2449.267822,2433.448242,2481.142822,2527.476562,2770.239502,2741.356934,2749.340820,2754.040039,2764.039062,2706.128418,2502.670654,2488.253418,2502.444824,2552.439453,2991.636719,2956.876465,2939.625488,2935.000977,2883.852539,2885.648682,2874.107910,2866.979736
-453.201721,-421.570496,-394.176300,-354.046204,-358.701202,-385.464172,-522.227722,-547.045471,-551.132141,-532.057373,-537.520081,-616.498657,-619.460876,-616.429626,-604.914185,-600.767761,-559.062988,-534.170593,-516.872803,-396.154358,-400.940613,-403.421722,-451.690826,-446.905396,-439.290314,-441.292908,-449.580017,-500.576294,-509.053833,-516.186646,-527.803284,-526.079407,-527.132874,-391.168671,-354.081055,-352.005890,-414.142639,-518.350952,-528.434082,-555.360046,-542.541260,-432.438690,-450.248352,-451.378906,-452.036285,-456.376923,-474.234344,-496.641785,-501.479919,-525.938782,-539.009521,-415.943237,-466.724792,-479.097961,-486.612000,-497.672058,-501.868103,-561.282410,-562.124817
402.679749,461.917114,492.766876,457.935364,479.749573,565.816162,460.569092,483.932251,491.474792,485.375702,474.656433,349.502930,296.924561,276.491211,252.147598,247.228699,344.222595,420.436401,451.163208,488.375458,565.051270,569.443604,498.260559,495.520264,492.880798,489.591980,475.936798,391.459900,368.570496,345.228516,267.117737,250.234665,226.295959,506.815552,509.565857,464.519318,529.423767,410.969940,387.986267,247.368866,266.494476,519.123779,453.125305,456.346741,468.260803,482.338287,479.612122,452.819855,439.292847,378.791199,299.540466,536.543762,475.856506,487.062500,489.667297,481.874847,485.809235,494.257996,494.389587
2900.073975,2874.249268,2879.070312,2830.160645,2846.511230,2833.873779,2737.369141,2720.341797,2700.881836,2656.642090,2610.314209,2625.807861,2632.470703,2636.623779,2663.458252,2678.807861,2728.460449,2725.953613,2722.359863,2745.970215,2729.115479,2711.880127,2663.167480,2651.852783,2624.521484,2614.313721,2589.247314,2594.765381,2597.647949,2599.915527,2604.928711,2613.335205,2641.266602,2677.022949,2669.740234,2686.193359,2655.189697,2613.914307,2618.677734,2669.011963,2718.337158,2653.627197,2641.360840,2650.535156,2654.603760,2659.177979,2653.385010,2623.889893,2640.754639,2714.563721,2769.706787,2894.205811,2859.200684,2846.587891,2844.149414,2789.280762,2794.472412,2794.049072,2786.364502
