19,42
0.000000,7.000000,-1.000000,0.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,0.000000,4.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,-1.000000,2.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,7.000000
10.944095,32.406437,37.432461,43.063526,51.046551,50.467251,38.393772,25.840494,82.520409,7.865967,7.587161,4.953414,3.047546,2.358085,24.263954,0.019782,8.496737,14.840586,21.991436,29.902540,49.666248,59.690353,52.087532,44.961960,37.783730,28.862078,25.814445,23.894075,1.385928,1.682606,2.378663,13.640398,10.690875,82.340988,59.019516,27.270128,17.861803,16.011606,16.371561,11.098953,6.678760,16.172590
12.681716,25.860468,33.656242,40.709187,49.608215,59.442249,64.764786,51.208271,45.338272,9.584024,8.974107,5.764834,6.464718,13.601796,33.205616,11.482007,10.610941,15.886141,23.677893,31.056606,49.926773,59.849171,62.175430,63.904293,63.279606,37.366947,28.787624,26.234396,1.530079,7.494389,9.985444,28.026478,25.999657,35.931442,45.260155,59.631115,22.724995,20.688707,20.397289,5.233117,10.067651,17.038696
-79.172935,58.610664,55.642277,53.154682,48.943878,64.935844,75.959526,89.310928,43.496498,-82.629807,-82.588715,85.066620,87.151756,87.648987,93.330688,89.988167,-81.797142,-75.264725,68.008743,61.477364,56.173717,50.308979,65.183975,70.048210,67.288536,-61.145329,64.815994,66.416779,-90.538170,-88.854439,-88.473885,80.195740,-79.313255,24.332748,41.522812,64.007957,73.955048,74.798286,73.654007,-81.605354,84.165680,74.636650
85.909904,115.647682,121.997795,125.966286,130.904709,134.571732,139.664215,128.993866,129.003387,-99.072609,-98.746490,95.763443,-83.575172,-76.872238,78.366600,-78.945618,-93.068008,-102.574455,-112.975082,120.254089,124.476318,130.032593,130.615372,129.940018,129.388641,126.400711,117.399696,115.476631,-89.491203,-90.103050,-87.347298,79.883873,80.725502,112.660789,119.140877,135.582352,-112.717110,110.575928,-110.290359,-95.232559,80.561119,-76.290764
4.766209,21.712944,22.501833,24.339636,35.146656,48.486401,58.741497,47.186592,40.824875,16.083397,19.192921,22.591141,23.289804,17.876772,34.253700,21.303177,16.264246,13.443786,5.359939,11.264196,32.598175,46.286640,51.210217,54.022251,56.832199,32.070663,24.470779,22.875973,11.766463,11.335759,10.572668,25.065435,10.733464,33.589325,37.244244,45.847401,15.017384,11.694957,12.378588,3.489025,13.540058,7.156946
6.349465,36.779999,52.108845,24.339653,36.179607,48.592705,57.923359,48.558460,53.502373,14.675392,11.591871,8.939626,7.534369,8.023872,19.895937,15.449841,4.608022,6.784864,18.911251,57.503212,32.598183,50.034054,51.210220,54.461327,58.305656,65.284721,57.873516,53.178127,12.200591,6.847477,5.663062,18.816811,6.985923,33.589333,40.608036,45.847401,16.062044,10.464992,15.091868,29.511499,12.949487,9.674794
85.421257,87.235207,85.503227,82.754623,70.767921,64.686737,64.748550,63.681732,70.999054,77.747337,75.758057,71.337662,68.882874,73.864281,-58.027134,-70.670700,-75.802071,-78.594734,85.619522,89.358086,65.594482,59.755630,58.212650,56.001102,53.459019,81.700737,83.136124,80.724609,78.757675,81.256264,83.407692,65.823669,-80.000076,72.549942,68.867043,72.131760,95.237091,92.291489,92.352448,89.357430,77.529022,90.012772
-91.887772,79.242470,94.143867,-82.754623,-68.411850,-61.499126,-58.496704,-62.620876,79.407349,104.664482,-101.589188,98.859924,96.592545,94.789673,-107.141212,-102.130119,93.228355,92.204926,96.407494,106.785667,-65.594482,-64.402100,-58.212650,-58.107357,-54.917595,80.132454,66.040405,62.955330,96.139435,92.595818,91.829010,-103.749054,-94.074089,-72.549942,-68.362816,-72.131744,77.613144,-86.278099,-94.492058,119.113251,93.997238,89.394493
53.638451,-35.810970,-29.740639,-24.535616,-20.149412,-26.695400,49.532646,45.932220,102.199394,29.002062,26.272049,21.512310,14.330003,11.668391,63.204842,60.397114,53.086903,49.056190,41.215225,-28.156683,-15.404280,-11.321868,-25.233009,38.435001,45.783195,39.941837,26.472181,24.155209,1.396617,1.019140,0.917493,36.669571,52.319008,48.376118,33.433098,49.323277,48.280579,40.857212,38.063232,20.617882,16.925007,16.387606
56.239590,92.520393,98.143730,98.416054,97.939644,-104.467690,-80.424728,44.445816,-30.634762,80.923363,79.408989,79.046196,80.833595,81.909790,-55.368069,38.946430,60.995132,71.705307,86.225456,98.174774,96.466003,95.185951,-96.416138,-75.926292,44.388332,83.303238,89.334412,89.723846,-88.961372,-89.338860,-89.424011,-53.752590,41.597858,46.137936,-57.165428,41.191036,52.332642,65.572189,63.969040,69.406586,-73.075539,74.767624
159.396347,99.313683,78.528954,62.366951,49.737812,35.640877,28.627705,9.768855,5.166684,-0.332202,-0.299361,-0.243090,33.541962,32.163666,72.201889,116.165497,109.329414,99.326569,79.242798,49.876694,25.744040,18.652472,16.763189,15.068622,9.853809,2.773329,1.636977,1.473261,7.474541,27.129459,33.320896,129.173996,-153.833176,82.644119,65.148964,29.669973,-2.861223,-2.085159,-1.876593,-54.494045,-166.217850,36.188587
69.403534,51.855915,31.870178,29.968924,-40.862747,-61.122406,-69.106483,-80.510521,84.953102,-90.316422,-90.278687,-90.221382,-57.014900,57.901070,-17.871477,31.713013,47.091553,45.387135,39.935505,42.495014,-68.472389,-77.807938,-80.291924,-82.554588,-84.669136,88.035309,89.044968,89.297028,82.527588,-62.974842,56.679657,56.309666,111.109673,80.904976,72.652451,84.216629,-92.767334,-92.017342,-91.554550,-139.774811,-97.890541,53.826485
26.219589,7.720394,-3.015062,-13.206213,-16.457016,-15.000345,-12.724455,10.891047,12.004657,-5.110251,-4.077463,1.789145,20.827980,16.028646,34.267044,31.750069,31.277758,33.413998,25.617786,12.985525,-20.193344,-21.493574,-20.087833,-18.753605,-9.743906,17.295958,15.260309,20.604378,11.395252,8.919824,7.118578,29.007618,22.621773,-32.521481,-34.145111,-29.052237,17.739132,9.822529,11.717999,-9.631148,-11.403942,-2.937316
