19,32
7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000
20.184181,63.172127,36.982185,11.462587,14.615164,13.956312,22.829664,78.620354,19.416529,13.139181,9.930503,8.767685,20.084751,66.180817,37.108746,16.120043,12.320161,12.929309,16.083963,52.996956,9.569367,10.433941,6.005214,11.869132,29.146856,57.566624,18.782551,17.833366,15.002274,14.330748,14.168852,12.778700
7.524935,14.724245,21.673447,16.278994,22.479828,24.263987,20.585979,20.980116,17.750885,10.709435,9.644773,13.082709,12.311996,11.288875,21.127712,13.360022,19.775375,16.011793,15.515714,14.444451,12.123740,10.727118,19.946423,13.855078,15.864080,20.371328,15.376665,20.349203,15.656937,15.532264,14.721478,11.523092
70.711388,59.809708,85.599663,79.250801,79.201241,79.752510,80.974228,71.620567,77.829094,77.032906,80.142410,83.038681,71.954651,56.594162,80.146446,77.351097,80.669136,79.400620,77.875504,52.151142,81.377205,80.699898,84.718597,82.232880,66.112915,49.904953,74.465393,-72.295097,79.041908,79.715897,79.385094,81.324471
86.602272,79.374741,-72.929726,73.758415,103.159683,105.842079,100.354729,-69.704361,-72.292198,79.337181,88.230385,90.485260,89.453903,83.391617,-68.884056,76.760551,99.863861,96.089119,88.636093,78.333488,78.432243,80.903343,101.260284,94.732925,88.367935,94.598251,-74.890854,86.911140,91.479042,90.397026,86.550171,82.656212
14.934641,13.400325,15.599472,14.436303,19.364840,16.809864,9.022385,11.252389,19.453293,23.583296,30.494640,20.021158,10.545478,14.071827,9.904388,15.771366,14.925681,16.792330,12.577974,16.059834,13.543645,18.568253,19.759682,6.667004,6.535011,7.665211,18.725658,19.127533,18.673635,15.048826,10.108867,4.669212
20.341631,22.594837,55.463097,37.410717,23.936583,26.854355,19.049776,28.716192,36.655548,29.541866,35.986198,32.488987,21.162447,24.196545,43.078495,28.381119,24.166899,23.280361,19.438398,26.240307,35.163578,30.280268,21.180780,20.934153,17.150913,19.243063,53.430943,34.402504,24.271791,23.559025,23.850708,22.527653
103.604500,-103.347412,77.085487,104.434959,108.109268,105.262444,-99.017975,100.663033,88.452919,112.311516,119.367790,109.545937,99.289284,104.002502,89.831818,102.887009,104.232224,105.553719,-102.290382,-105.883698,101.554817,106.639626,109.545403,96.001686,96.290657,97.664772,72.757965,-106.049492,-107.847923,-104.431725,-99.857040,93.563354
110.323204,108.743652,135.237061,124.171982,113.934181,-116.834801,107.434433,109.943687,123.707512,119.508560,-125.310448,-122.423119,110.420677,112.120567,121.863945,118.336235,114.111855,-113.272614,106.002800,108.571777,120.857140,117.642822,110.748230,-110.918900,105.339905,103.919991,117.178070,114.731827,109.535904,110.556679,112.534538,-112.522003
61.951092,113.835304,115.601089,65.439034,9.252384,8.641588,60.602070,111.552032,109.874435,53.617310,6.158038,10.515692,78.311577,116.488518,120.884743,55.963001,13.344050,15.825468,71.534126,112.128487,59.565594,50.158508,12.940858,11.858634,84.027611,111.732536,111.552086,65.267609,19.681602,16.272877,16.960680,17.959204
28.190578,-58.022404,-33.143719,33.019745,83.245872,83.787659,-29.429394,-69.686470,-20.809830,39.445320,84.667343,81.926056,12.565611,-51.175663,-36.429749,36.461246,77.302269,75.400795,-18.471853,-38.197689,34.512375,42.896278,77.669731,81.197929,6.039295,-39.188389,-21.740307,32.257061,73.152420,76.305817,78.086739,76.302185
104.414528,105.555107,118.383461,109.622818,84.831291,81.943878,97.156631,107.552635,122.003952,102.928177,97.621033,96.258308,104.956833,103.779640,119.262451,109.346970,88.390381,92.927650,104.705482,108.845116,110.514854,106.248070,91.220581,92.573402,109.638771,106.686546,120.323647,104.140572,101.654922,102.008026,104.108025,107.899681
57.873730,59.750713,69.139893,58.765213,53.517853,54.436974,50.076317,58.837784,65.540627,63.838898,65.533066,57.511955,53.653229,60.297714,63.614567,58.151279,57.212887,61.499760,53.539043,55.310566,65.601212,64.295502,59.683662,57.789234,55.338608,53.109486,67.394585,59.230137,57.094475,57.739689,58.899582,63.418991
-5.237533,-7.131876,11.778214,-5.283164,-6.657997,-2.001739,7.874322,8.492413,16.817915,-8.065990,-6.723129,1.270262,5.752888,0.538140,-19.793093,-7.054883,-4.193579,-7.180946,-5.365456,-8.553982,58.886959,-9.115269,-10.093835,6.280883,5.869890,-1.910084,18.728340,-4.785692,-12.183126,-3.943225,-1.141410,4.491000
-91.668388,-94.978172,-87.735313,95.039909,-96.627373,-90.220505,-82.555557,-81.532349,84.549217,98.013069,96.699913,88.952576,84.367897,-89.838966,106.058479,96.586227,93.830826,96.554146,94.901810,96.044334,37.613659,94.295860,98.639061,-84.023720,-85.470123,91.538689,72.711014,94.061180,-101.700317,-93.157303,-90.094429,-87.910919
1.845996,-4.289757,-11.690222,-7.726289,1.475915,-8.656395,3.239544,-7.605271,-10.993219,4.393201,-12.430685,-9.132026,6.981682,-2.014020,-3.666075,-4.882347,-7.496640,-7.162618,3.556223,2.879840,4.348615,6.680022,-9.238909,-13.291048,1.395356,-2.478835,-13.818422,5.200552,9.131315,6.099308,-5.629915,4.392533
-89.075134,-94.284576,-95.931335,95.123924,-89.589233,-97.915466,87.123985,97.467506,-93.844276,-85.644936,-93.451195,-93.594681,84.610680,90.094574,-92.370415,-94.805450,-97.475418,-96.099892,86.695366,87.366646,-88.305824,-84.761902,-92.214432,-96.538277,88.666733,-90.486267,-94.285393,-87.470978,80.913544,-83.956955,-91.632942,-89.562286
