62,32
7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000
-667.488342,-767.318787,-917.078796,-854.323975,-698.249146,-683.825562,-710.233276,-882.367065,-960.649597,-884.498047,-746.794067,-698.097168,-704.400513,-813.234863,-982.333374,-862.108704,-710.151794,-691.807922,-711.688171,-832.051575,-955.799561,-937.366089,-716.285034,-663.802795,-719.122314,-787.581177,-924.204407,-808.605591,-709.436218,-692.100342,-663.709656,-627.652527
240.957993,194.759033,98.288750,208.939224,243.251862,246.686646,223.808228,171.762039,172.337784,231.600998,239.366791,226.559113,229.690033,206.532303,126.150841,235.632721,245.461853,252.364853,215.899536,178.273209,177.023682,187.453308,233.635223,241.798126,228.662186,194.215836,42.805824,164.554794,201.742432,213.070374,224.134842,243.475281
2475.609375,2439.090576,2344.248779,2390.074707,2438.554443,2442.967285,2448.965576,2420.346924,2376.484863,2382.613770,2392.027344,2389.620117,2410.682617,2405.797363,2395.793945,2420.018799,2438.792725,2443.010986,2439.285156,2417.781982,2384.583496,2381.365234,2422.182129,2435.735840,2421.732178,2403.934082,2365.223633,2393.826660,2398.699219,2404.096924,2408.943115,2410.522705
-416.266632,-509.361664,-769.695129,-629.636841,-457.276062,-443.915436,-456.816315,-628.010498,-738.945251,-636.487305,-497.714447,-461.896088,-454.126434,-552.036255,-792.489136,-625.458313,-458.662170,-439.890869,-455.966705,-577.371521,-723.469604,-699.549927,-453.912689,-409.813110,-459.424164,-528.189270,-747.634949,-561.354736,-453.655029,-436.473175,-411.351044,-391.283051
227.728699,237.462921,242.079010,276.947418,228.416275,226.768555,233.291656,260.450439,280.178894,271.615234,234.981079,224.670547,227.397720,242.085876,263.459900,267.706451,238.253860,237.861847,236.970764,243.914185,276.299927,272.211182,250.505783,230.653458,238.735870,238.093109,234.624329,263.352509,241.753632,242.009094,241.295471,229.026352
2600.174805,2540.690674,2534.565186,2541.155273,2581.242432,2587.108887,2568.315186,2495.616455,2507.352539,2506.337891,2521.449219,2541.179688,2536.222168,2501.314941,2548.395508,2566.746338,2563.299561,2566.134521,2552.369141,2515.090088,2504.523438,2502.043457,2520.407227,2554.479004,2526.822510,2500.442871,2467.694824,2480.300781,2505.177246,2514.968506,2530.100342,2561.352783
-564.457153,-686.863831,-988.071167,-822.805664,-603.286133,-585.087341,-613.085144,-826.010742,-952.409851,-819.573120,-659.589905,-616.719482,-600.952698,-726.699402,-1009.635315,-796.565979,-607.695374,-582.777649,-618.623108,-769.251770,-933.677917,-902.936768,-615.753784,-542.238342,-614.341431,-704.518738,-982.952881,-771.854492,-629.650391,-605.908691,-570.860168,-521.508423
427.185303,406.707092,307.375732,421.166138,428.438171,429.631165,424.816864,399.097900,391.465088,430.601074,419.851562,414.255371,425.510498,412.844360,347.382935,439.510681,437.390961,441.235596,423.825073,397.301941,395.142822,404.325287,438.159180,439.538483,431.085388,409.346039,277.829163,394.587433,416.275482,423.925720,432.366577,436.632599
2600.769775,2539.906250,2466.154297,2515.993164,2574.706299,2579.717773,2558.327637,2503.750977,2497.723389,2514.304932,2533.795898,2530.411621,2522.900635,2509.746826,2507.623535,2547.766602,2557.561279,2562.962646,2538.090332,2518.009766,2504.073486,2500.330322,2518.125244,2531.864258,2515.246338,2486.337402,2434.928467,2477.131836,2492.450439,2502.529053,2510.635742,2531.408203
