19,35
-1.000000,8.000000,-1.000000,8.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,-1.000000,8.000000,-1.000000,8.000000,-1.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,8.000000,-1.000000,7.000000,0.000000,-1.000000,0.000000,7.000000,0.000000,7.000000
23.987349,31.525188,38.469231,20.770306,18.978195,15.858707,27.043289,23.632526,22.914587,21.973610,23.771135,19.093622,23.325363,10.517807,35.398830,45.553520,20.918537,16.974966,16.112499,27.762705,26.105274,26.367222,23.646042,24.830139,24.294104,10.724310,33.036606,33.156952,37.638657,37.388504,19.177467,20.523504,9.094940,21.919954,20.173628
49.854923,32.629768,31.824724,25.009659,23.942450,23.260817,22.864794,24.495304,5.022466,33.224777,32.747559,34.890125,16.750351,61.951057,27.772177,36.434448,18.778370,20.911783,24.815683,16.933239,35.052925,35.402466,16.380777,21.105928,22.216307,48.637562,45.969433,40.199413,39.292011,54.504372,36.622791,47.114628,26.996290,20.005241,23.093985
85.082031,65.375504,61.487740,73.533203,72.525909,-74.498352,-64.154495,-67.432587,-68.571709,-69.134415,-67.456833,-71.018150,-67.905647,80.736115,62.810589,54.913261,72.521324,74.744743,75.663651,-63.059891,-66.668587,-66.052032,-66.963272,-66.301659,-66.535797,82.002281,63.682915,64.014572,61.585091,62.425079,-71.889740,-73.282646,-81.169807,-68.311729,-69.895126
52.890446,-76.429863,-81.531738,-72.916489,-69.526985,67.237320,98.289810,98.025764,-86.442543,-71.165314,-70.699982,-70.700607,73.251694,57.091640,-75.231750,-64.612312,-72.370049,-69.229691,70.430984,-73.107285,-68.145943,-69.748825,73.838646,79.699692,79.115730,66.735069,-56.076462,-54.561321,-51.196953,36.707287,57.443188,59.344181,-63.595333,70.031677,-67.077919
25.505602,30.995279,36.300449,29.061905,26.382219,10.804909,22.304708,19.037144,18.051811,15.865180,14.219033,10.982129,20.974861,24.620792,30.124325,45.863537,27.540010,22.005741,14.990776,25.123549,13.610434,14.917313,13.338160,18.346920,17.975269,34.466209,25.207546,33.706551,39.164124,40.529911,18.257854,8.452638,12.498611,12.451262,9.669387
7.979836,117.201950,127.732117,45.153545,32.641258,5.726800,22.395380,24.328794,24.586941,25.141609,24.633184,25.573383,23.822247,17.545906,123.369408,109.166557,37.619740,26.280436,7.863745,21.534092,20.079302,21.640188,24.862804,22.735546,22.537563,27.138767,73.531776,53.644382,32.449890,40.529930,43.109825,18.190346,20.115240,18.228781,21.458725
-64.908897,59.095814,56.514793,61.024010,64.248451,81.194855,85.627579,91.284492,94.137009,98.029335,96.805939,97.096092,97.672241,65.379402,59.878136,50.812382,62.483814,68.001442,-75.071266,85.778625,93.441223,94.714661,95.815208,94.872124,94.676125,57.907272,64.793755,-56.305550,50.913265,50.713448,74.171593,85.967094,87.949478,96.277031,97.040886
-93.251053,62.780529,50.102654,51.154247,57.929916,-92.572678,-108.536530,-111.705231,-113.199600,-114.418358,-114.136612,-115.521637,-111.538437,-97.964760,70.505348,47.003929,52.419254,-63.912102,-89.365784,-105.446152,-109.402061,-110.525085,-114.234428,-110.488609,-110.021309,-98.625488,80.916939,91.174431,57.591648,-50.713432,60.497684,-106.495529,-108.717491,-108.099937,111.376495
26.293011,17.341446,-14.538578,2.426161,2.186596,1.599610,33.584572,27.935892,26.175705,20.323683,22.791779,17.522486,24.319376,14.279594,4.596871,1.856146,0.656110,0.591491,9.520763,47.171101,29.125904,28.643873,26.902075,32.590683,31.477261,53.731293,17.812099,16.055477,13.035841,9.526606,2.432043,1.773654,22.609438,27.341320,25.993330
67.194527,89.784828,90.399681,89.621101,89.344833,89.049667,56.523758,62.127026,63.850243,-69.679787,67.533440,72.516197,65.849380,77.141769,89.531082,89.665176,89.768028,89.783127,88.150314,43.694641,61.463013,61.667686,63.251526,-57.422268,-58.543907,-47.335114,81.629875,82.948906,84.268425,86.361748,88.095024,88.500793,-67.904350,62.830952,64.157166
126.372108,130.688599,119.341125,142.523529,146.086563,147.860916,-128.121323,-129.192093,-56.828968,21.230255,18.425037,21.989511,103.982964,122.262245,77.186142,82.202255,139.421021,142.774002,143.860245,101.780197,18.951324,22.608700,89.624382,125.278999,129.076233,129.018463,129.072372,129.752823,-125.531799,-135.563675,155.954422,130.571060,125.925819,124.857208,130.637589
-51.060699,-71.736397,-67.636086,-67.089516,-65.623489,-60.140869,91.370026,97.993294,142.022034,73.428230,74.408875,72.059608,44.548244,-56.891994,-47.507164,-24.140615,-54.625065,-57.418217,-56.525436,50.345173,75.090446,71.612167,32.456055,43.027020,45.738087,-54.979584,-81.173027,-86.372574,-92.910904,-101.699562,-74.058937,-56.397266,51.604588,48.004948,53.514996
40.452904,37.228912,29.381393,28.795500,26.755535,14.649043,6.266538,5.068906,2.604440,-4.659553,-3.734863,-7.240233,-4.900730,33.093819,36.720203,28.528776,28.799637,26.133217,18.920710,5.538455,-4.594484,-5.796165,-9.112315,-6.771873,-6.357150,37.140556,38.603825,44.975525,46.633121,41.717567,30.947887,22.351435,6.520862,-11.123939,-12.073327
-50.319839,-60.053207,-65.234505,61.759022,64.903511,81.718788,-83.979858,-86.744095,-88.621658,-93.357574,-91.723961,-95.556725,-94.855103,56.906204,-66.890541,-63.698269,61.205887,64.406158,72.138428,85.306221,-91.097343,-94.439423,-94.388969,-96.462860,-95.931107,54.284382,-68.605278,-59.078171,-58.487823,-56.084904,65.977051,74.388016,-86.462654,-99.839188,-100.786842
48.665356,95.351013,115.237602,111.104744,102.064949,57.056160,-12.761319,-13.151570,-14.054597,-14.520093,-16.186010,-15.950169,-9.718489,31.063112,42.353962,96.254486,95.069946,83.464050,57.776672,-10.289753,-10.364886,-12.402541,-9.610653,-9.598659,-8.992828,21.283306,90.631302,72.262756,46.590939,41.717560,97.601379,38.725437,-6.318696,-10.072865,-5.716797
47.760506,27.308512,-25.844334,46.389626,33.134979,35.709450,-100.164284,-99.766220,-101.159172,-101.325157,-102.635345,-103.715340,-93.395950,60.821571,57.183582,28.938541,25.725801,25.584593,39.177475,-92.789772,-97.855560,-98.895088,-98.680580,-96.178062,-94.845993,-68.751434,59.046787,70.196159,66.295418,56.084908,24.891396,54.422100,-92.781204,-96.689125,-94.394775
-110.031883,-145.227341,-145.356400,-136.318985,-125.056786,-98.524979,34.850010,34.208683,31.645332,32.034340,30.591888,35.361397,37.914509,-112.356277,-149.926712,-141.345734,-132.949829,-130.109024,-116.020828,39.640690,34.026119,36.077717,41.156307,41.009033,43.234154,-104.117867,-150.964783,-151.226837,-147.952316,-148.270340,-104.236023,-93.363464,38.132542,30.614017,37.750942
215.277250,215.650053,215.711598,216.309851,216.347732,216.450414,216.949951,217.081667,217.150016,217.244719,217.351579,217.590619,218.145812,218.785287,219.250360,219.550293,219.884639,219.920009,219.982907,220.485806,220.888012,221.021727,221.421118,221.587385,221.622275,222.019913,222.418181,222.451639,222.521768,222.620334,223.053127,223.151665,223.590425,224.661395,224.857547
