19,50
4.000000,0.000000,4.000000,-1.000000,2.000000,0.000000,7.000000,0.000000,7.000000,0.000000,4.000000,7.000000,4.000000,7.000000,2.000000,7.000000,0.000000,4.000000,7.000000,2.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,4.000000,7.000000,2.000000,0.000000,7.000000,0.000000,4.000000,6.000000,4.000000,6.000000,4.000000,6.000000,4.000000,0.000000,4.000000,2.000000,0.000000,2.000000,0.000000,7.000000,5.000000,7.000000,5.000000
38.512768,28.959616,31.493496,54.959080,61.443745,54.099895,37.316727,23.436129,18.609787,13.890829,16.407265,21.055283,27.898569,35.870487,48.140770,49.918972,19.567564,29.428768,50.425529,59.450798,53.882504,38.075657,26.866253,22.194773,16.824759,17.016701,14.592217,20.864880,28.327070,60.936790,57.797901,48.343075,32.983879,37.381939,47.731453,40.957653,45.845673,39.248440,33.615128,29.349039,25.622889,32.117020,47.367676,54.566277,81.395744,53.941284,23.845270,19.978882,15.527761,15.403598
6.606933,5.719608,9.241162,11.673338,14.582116,10.524558,10.512079,11.606716,11.005320,10.742116,10.323691,9.991940,10.353833,11.241883,11.351090,9.885866,9.110395,9.609221,13.561046,13.966249,9.773765,9.755179,10.793060,11.559416,11.410262,10.791091,8.631581,9.080907,10.053556,11.762778,10.099464,9.496183,9.359227,10.056979,9.752760,9.907326,10.085979,10.089527,11.047210,10.911849,10.512417,8.919736,12.735148,13.867281,14.686577,9.550799,6.563157,7.055356,13.312897,14.315094
-51.767097,61.169270,-59.697601,-48.844589,-40.239025,44.159241,60.193501,73.359329,75.888901,76.149773,-75.356659,-72.795265,-67.752922,-58.446579,-44.654587,48.563473,-72.900711,-61.793064,-41.575199,-30.881870,46.686840,60.367378,69.655869,73.435951,77.052666,74.626335,-75.420181,-69.439064,-62.117020,29.389675,41.359215,49.344486,63.165356,-52.849060,-43.515034,-49.201267,-44.510433,-50.754826,56.471615,60.848610,64.571800,-57.886528,-42.846447,35.438141,22.217960,43.375809,66.260414,70.414154,76.613060,77.228653
83.803940,84.749313,85.379845,87.231430,89.286324,84.649994,80.716522,78.466225,79.043877,-79.274048,79.921761,81.457085,83.538353,85.226120,87.160362,81.857170,81.160698,81.678314,85.793327,86.944054,81.444283,80.503647,79.210365,-78.452766,-78.606560,79.291214,-81.370781,82.005135,84.030609,89.677040,82.118721,82.270866,81.484421,79.955643,80.251633,-80.092682,-79.928741,-79.935608,-78.990517,-79.107445,-79.491943,81.429016,88.381393,90.970268,92.719315,84.537109,86.949081,88.315323,76.729401,75.758911
30.122009,34.022537,34.424355,32.637794,31.490026,26.397102,25.281296,24.256266,23.618746,30.974958,36.934364,35.829395,36.286686,37.044960,37.983227,26.708799,25.867607,35.517941,28.336046,27.330759,25.438025,26.149548,26.667542,26.233368,25.765497,26.399698,32.045139,34.219410,33.723309,33.579578,26.596460,26.669907,27.091005,27.785711,30.482792,32.560150,34.715816,36.333324,37.310005,37.869106,37.180847,34.338837,27.026955,25.676914,25.665264,27.119108,38.863811,38.739262,32.037254,30.965609
12.709330,17.328735,15.629009,12.211010,9.865237,7.385038,8.831465,10.288166,9.867868,9.302588,11.065979,7.900329,3.355905,1.090022,5.322996,5.759255,9.077250,11.484941,7.509951,5.413089,7.213003,6.930926,7.627045,7.943197,8.161159,6.289181,10.933962,8.367269,5.458010,2.594048,4.238452,4.833713,6.420648,8.792787,10.477675,11.147140,11.311514,11.417872,11.270472,11.396185,11.884813,11.851320,9.686391,8.074505,6.201216,6.373415,17.158751,14.006393,4.772534,2.590801
62.620922,60.028259,59.022274,62.151608,66.434830,72.637108,69.807373,68.681305,70.477310,61.888241,54.315304,56.751026,58.552929,60.977825,63.683647,69.423256,70.719284,55.904572,67.816841,70.523598,72.196274,70.273766,69.011604,68.671852,69.004181,69.588127,62.140774,58.631401,61.775238,72.951584,73.274292,72.506889,70.873703,65.934845,63.461063,60.891792,57.991653,55.392841,53.994469,53.268475,53.994099,57.781227,74.307877,79.097618,80.113792,77.115417,57.724770,57.159382,60.418037,61.124973
-102.390991,-100.277145,-104.573807,-102.106003,99.788452,97.324188,98.363968,99.955635,99.562088,-97.762596,-100.256477,-97.688736,93.355743,89.151146,84.684021,94.670822,-97.989555,-100.762711,97.214951,94.927269,-97.208038,96.924110,-97.623215,97.937042,-98.161110,-96.171410,-96.731689,-97.910049,-95.194771,-89.862610,-94.221558,-94.794815,-96.369415,-97.471970,-97.663826,-96.797287,-96.190384,-96.150337,-95.905418,-96.541939,-97.615532,-99.343132,-99.466362,-97.985878,-96.134148,-95.802841,-94.426529,-93.537697,-92.348503,-91.625702
104.462814,68.816040,79.427940,108.408257,79.475220,25.002283,23.362932,19.965324,19.185854,52.785778,71.706261,83.135139,86.037033,77.709953,64.437798,51.905506,53.798954,64.135834,60.843113,49.514126,25.567774,24.632881,21.501320,19.827030,17.400446,40.010159,55.700207,66.519745,71.532486,43.697235,28.154736,28.403038,20.775745,93.353592,112.964615,98.388329,108.106461,94.051643,82.041641,71.761444,62.936703,77.209999,69.690453,56.018841,17.260752,23.850304,27.465199,20.758224,7.524439,6.685041
