62,53
-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,-1.000000,0.000000,-1.000000,5.000000,-1.000000,7.000000,5.000000,7.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,5.000000,7.000000,5.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,7.000000,-1.000000
-34.627171,-14.138367,-26.530903,3.104979,14.510055,24.499701,32.414665,-243.992355,-285.875610,-494.715637,-622.320801,-310.181122,-217.603394,-208.066971,-185.112473,-175.276413,-130.226349,-73.144348,-49.588608,49.852600,65.584656,121.878906,-46.322773,-109.657272,-210.153473,-259.636078,-319.500366,-459.103485,-607.333313,-617.516724,-615.272888,-612.786072,-614.044434,-614.041443,-615.007874,-622.395874,-627.863342,-626.692688,-630.002625,-631.761230,-632.380737,-629.053772,-629.179932,-277.609039,-230.673584,-182.916840,-187.959183,-183.051422,-240.412827,-396.822906,-463.217743,-514.829712,-538.748352
372.135681,355.034424,333.573639,338.940674,340.634064,345.014160,381.273773,402.310059,415.458557,394.212891,408.605469,441.366364,418.147278,336.632751,344.902283,353.738037,389.178955,411.310669,403.152527,398.594666,397.681641,381.755798,394.087769,400.959167,422.137024,415.192871,421.043091,400.742706,413.306396,416.438141,408.562988,405.856323,411.251099,411.497131,409.645569,402.544189,407.621826,409.618347,409.687500,409.688416,406.793457,405.253235,404.400513,408.632629,423.235474,368.893555,359.615479,404.981384,410.700928,421.298492,401.480377,405.393066,412.291443
2671.525391,2658.089111,2631.081787,2646.063965,2647.445068,2643.932129,2619.718750,2532.105957,2542.001709,2539.775879,2547.971436,2574.077637,2671.134521,2800.677002,2807.677002,2813.360352,2819.799561,2808.334473,2801.755615,2820.180664,2815.199463,2806.490723,2700.127686,2678.473145,2645.280029,2623.197266,2622.734863,2589.715332,2574.840088,2580.104980,2591.942871,2589.022217,2600.155273,2604.343262,2601.505615,2606.664795,2599.691650,2597.963867,2599.274414,2598.369629,2585.952148,2584.392090,2584.065918,2563.272217,2604.501465,2718.595215,2728.845215,2636.922119,2618.597900,2596.278564,2576.711182,2585.466309,2588.469727
-371.828003,-356.715271,-367.459991,-338.736664,-327.141327,-316.044250,-297.818634,-200.473038,-186.425400,-276.439087,-311.872437,-471.890167,-491.423035,-482.740479,-470.442810,-465.891968,-433.026794,-392.682220,-372.872437,-283.263275,-270.035858,-220.682281,-307.358917,-327.618286,-282.490997,-270.861053,-244.042969,-278.710236,-354.952637,-355.053955,-322.212250,-316.839691,-312.322968,-309.957458,-309.273956,-308.961456,-326.675720,-331.825409,-335.958923,-338.498413,-335.511353,-334.323212,-334.375824,-456.720123,-462.001648,-450.183716,-452.111603,-327.274567,-306.957855,-278.199493,-308.362457,-303.703125,-312.504089
328.847900,344.971008,345.182129,335.804596,335.798401,334.758392,343.855743,338.577515,340.050812,335.158630,344.887512,293.735657,235.776596,140.485504,168.801468,185.355377,238.961365,275.754852,275.548889,304.763367,308.433197,320.993134,332.112701,342.892365,334.118164,335.181458,335.122986,335.836945,332.154419,339.274994,335.362000,332.441162,333.655853,335.178009,339.404541,343.987610,351.824432,353.044312,352.632111,352.904053,350.639862,346.935486,345.301086,286.179993,281.697601,168.764053,155.081818,342.153015,338.761353,344.807922,348.808777,346.375061,351.147308
2622.021973,2632.488525,2674.520752,2683.143066,2686.237061,2690.138184,2707.548828,2853.697754,2852.781006,2798.766113,2697.884521,2841.370605,2777.411865,2714.753662,2713.273682,2720.948730,2735.727295,2779.369629,2778.891357,2780.891602,2788.614014,2790.083984,2922.178467,2943.818848,2974.380615,2961.959473,2951.690430,2880.463379,2803.062744,2798.592285,2769.029785,2761.357666,2760.130859,2760.605957,2757.589111,2751.805908,2769.650635,2778.768555,2781.477539,2781.950684,2763.842773,2765.099609,2764.435059,2817.339111,2799.639160,2730.194824,2726.273438,2931.578369,2937.920166,2899.013428,2867.943604,2837.483887,2826.471191
-242.259125,-201.933640,-187.342255,-168.539093,-157.889587,-150.832352,-148.146408,-212.701813,-224.468704,-369.646851,-440.915924,-448.025269,-445.060547,-477.944244,-453.935303,-443.042175,-391.984650,-323.543945,-296.347717,-183.913086,-165.968231,-90.384933,-171.642105,-206.670990,-240.647278,-260.815216,-277.655731,-361.448517,-455.784546,-463.157410,-437.701508,-430.267395,-426.875977,-426.801514,-425.911804,-435.533264,-454.781616,-460.867981,-468.100464,-471.959747,-466.124695,-462.362946,-462.698547,-421.956299,-418.982788,-438.935364,-448.050903,-236.870331,-257.744446,-324.953766,-366.707672,-384.705780,-398.863586
561.532837,563.724487,551.127014,549.628784,551.222961,553.129456,572.501953,578.250366,584.598572,579.937805,590.995300,560.002930,509.420166,390.539886,418.952271,436.117859,492.721375,530.017822,531.812195,552.173828,554.078125,556.915894,567.403564,578.097656,584.550903,583.774048,586.344971,580.470032,584.431580,588.752136,586.177673,583.775024,586.482666,586.631775,589.253418,589.717407,595.243225,595.403320,593.286743,593.630371,592.426880,589.527405,587.907715,544.972961,547.624146,438.905518,422.741394,580.176270,582.804199,592.932983,590.795410,592.355774,596.840210
2692.669434,2692.954102,2709.961182,2721.009033,2721.128418,2721.233887,2715.008789,2734.666504,2746.727783,2712.210205,2661.554688,2783.355469,2802.959961,2842.160645,2837.180176,2840.226562,2844.186768,2869.330811,2856.422363,2864.816162,2868.664062,2867.213379,2877.586914,2869.854004,2872.745361,2848.040771,2846.618652,2782.396729,2736.528564,2738.431641,2714.043945,2706.166260,2712.813477,2715.608887,2702.637695,2699.877930,2716.447510,2727.910400,2736.010986,2737.195557,2718.730225,2719.043213,2719.729248,2756.047607,2765.299072,2788.963379,2794.346924,2845.872803,2837.124023,2802.724854,2757.252197,2748.982666,2745.873779
-168.727051,-175.357330,-211.480209,-171.781403,-159.158875,-146.065247,-120.352043,-229.177429,-243.875626,-396.060760,-496.983398,-330.967133,-259.878448,-206.874725,-198.771484,-196.821869,-171.580414,-143.826187,-127.886627,-51.202873,-41.954727,-8.707639,-182.545441,-231.903229,-252.066315,-271.351135,-285.461365,-375.455475,-508.918610,-512.549622,-502.628998,-500.353699,-501.054443,-500.027039,-499.968414,-497.008362,-501.361023,-499.569824,-500.730103,-501.987305,-502.440674,-501.389130,-501.694214,-314.380188,-275.149963,-189.297775,-187.721268,-276.616516,-292.002258,-350.553955,-403.051270,-429.388977,-447.669373
131.547745,129.475952,120.666138,118.173508,118.346626,119.670258,141.925232,149.067017,157.858398,142.767914,154.773499,163.620682,138.349442,79.896095,87.010635,95.203049,127.933304,148.275467,139.358414,145.011658,145.511597,140.237518,147.871063,154.618561,160.750076,155.928894,159.804047,147.551239,153.404541,158.001968,151.183167,148.280151,152.308685,152.942383,153.026077,150.400101,156.921616,159.001724,159.301849,159.504349,156.592575,154.118561,153.005157,137.612823,148.153259,95.009964,87.305908,156.367004,156.291138,163.602890,152.442535,154.019043,160.175995
2603.219727,2597.228271,2597.566406,2609.505371,2614.392090,2615.998047,2616.070068,2649.969238,2646.507324,2627.505127,2590.473145,2631.430176,2644.439453,2677.073242,2687.381836,2695.616699,2713.995850,2724.854492,2728.040283,2738.735107,2737.771973,2730.570801,2744.375488,2752.694824,2750.429199,2740.589844,2731.046387,2689.875000,2641.678467,2643.252930,2645.302979,2642.132568,2644.788818,2648.833740,2653.963623,2656.978027,2654.218506,2651.922852,2649.547119,2648.485352,2635.645020,2635.240967,2634.112793,2626.403076,2638.267090,2657.510254,2660.792236,2727.436523,2725.229492,2697.308838,2691.228027,2676.375488,2671.508545
-236.621628,-269.211456,-329.467010,-279.558777,-265.744263,-249.800766,-208.228638,-223.218475,-222.139801,-340.323486,-434.388123,-318.929321,-247.735229,-146.976791,-148.743683,-157.144073,-154.723251,-150.634567,-141.359283,-85.487022,-82.214417,-70.584991,-263.814240,-309.375214,-278.635437,-280.617279,-267.496521,-328.234070,-461.744690,-460.637848,-449.203491,-447.743866,-448.998444,-447.486237,-446.690063,-434.939423,-435.695374,-432.047699,-430.886963,-431.481476,-432.500946,-433.283539,-433.789764,-314.545410,-274.434509,-144.701630,-137.401855,-343.310516,-330.276611,-327.263733,-372.154358,-384.103912,-400.441650
-100.541168,-94.103653,-94.521408,-101.977997,-102.991333,-103.661026,-90.070740,-91.206757,-84.376526,-97.065788,-86.180969,-84.158813,-105.204483,-134.918213,-131.574646,-127.859207,-104.434097,-87.663055,-98.848412,-89.763374,-88.767387,-89.093292,-85.298523,-79.793839,-81.966934,-85.879333,-83.132034,-92.533875,-90.021042,-84.836136,-91.405029,-94.455917,-90.963028,-90.183685,-89.404053,-89.914642,-82.508118,-80.179749,-79.552292,-79.203644,-82.259094,-85.231293,-86.445923,-108.380661,-99.278366,-140.701996,-146.225479,-80.541443,-83.724136,-79.275604,-86.639725,-86.129913,-80.088333
2544.633545,2541.401611,2555.519043,2565.667480,2573.722168,2578.996338,2595.162842,2702.390137,2687.687988,2664.311523,2602.677246,2634.527344,2596.623047,2571.833740,2588.157715,2597.341309,2624.354492,2647.164307,2658.909668,2665.164795,2665.673828,2657.941650,2741.876709,2772.408691,2785.771973,2784.076172,2769.282715,2731.324219,2662.180908,2662.234863,2662.879395,2660.406982,2657.114502,2661.734131,2674.891357,2677.970459,2674.415527,2669.336182,2662.994629,2661.499512,2649.384277,2649.572510,2647.706299,2637.608887,2633.910889,2594.212891,2593.226807,2763.051758,2767.967285,2739.695801,2750.698242,2719.351562,2708.417236
