19,28
7.000000,0.000000,7.000000,0.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,5.000000,-1.000000,5.000000,7.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000
13.405982,8.792630,21.112917,38.175976,14.693863,28.861094,30.391518,28.441446,28.081497,26.394007,28.237841,35.430756,37.968555,51.962242,53.820366,29.667614,9.192870,20.619530,18.878748,14.526057,15.413418,18.697426,25.832556,38.423836,33.539024,34.462097,33.000698,23.983786
16.043432,14.812038,13.458921,19.254034,32.249130,30.536274,27.046442,17.619762,21.457941,26.267357,12.830660,21.626173,22.935049,27.189425,37.645794,27.885355,8.511539,22.881998,23.676966,10.298105,9.460285,7.745015,15.315396,22.568640,24.841944,43.660088,37.605724,14.587513
-78.690498,-84.222000,-68.941986,65.054718,-76.041634,-66.750427,-67.496414,-67.648804,-67.432533,-65.703087,62.145283,69.730675,63.020222,-38.065426,-37.035881,60.572563,-86.501129,-69.973885,-71.589134,75.522415,-74.589233,71.396645,65.918800,53.794903,60.072456,60.599159,60.646275,-66.264038
-88.163399,75.248810,-76.568878,70.777496,77.348549,116.662598,-116.937431,-76.900497,-70.191696,-71.341171,-77.348328,90.013199,91.917336,93.623405,100.185669,117.634995,-88.131416,-75.871231,-74.803070,-89.768593,-89.269249,-87.636696,-82.292854,67.728867,82.180046,110.448898,119.265541,-85.459610
8.417179,5.151151,22.436979,20.443861,23.404829,1.910800,7.207398,9.401532,8.959120,9.627596,19.570408,15.758105,6.953558,12.365916,16.508917,19.120237,8.452452,7.167218,6.759814,5.832068,7.396587,11.365275,14.379276,4.136543,29.349442,20.093143,10.139893,6.775058
25.060162,20.507786,7.148801,31.637768,22.393560,51.032825,33.029060,24.117884,23.613573,17.946564,12.035225,36.104088,17.815516,64.411346,73.953041,19.120247,31.465141,16.421949,15.709948,17.072544,17.102901,14.212358,12.594948,22.550488,29.349442,47.258820,46.253792,29.621906
81.739365,-85.036362,69.542320,-71.440239,-77.140732,-88.090767,96.391083,85.575500,89.437569,93.162827,70.622871,-77.581451,-83.602417,-81.687546,73.923187,-107.904312,82.604103,91.953133,88.417015,-84.444664,-83.143402,-79.633995,-76.204941,-93.561974,-86.379318,70.096184,84.554863,-83.584587
-111.530556,-109.316551,-97.049591,75.877853,71.229729,105.726326,103.880249,-114.114632,-113.611427,-107.896584,100.895004,-53.931824,73.454010,148.394989,159.772293,107.904327,-118.172600,-106.379013,-105.688278,104.846962,104.143394,98.851326,95.159012,78.243118,86.379318,107.337212,94.559708,119.309364
7.111519,0.710518,28.822941,51.496677,35.288353,63.609531,53.665577,43.682144,36.450729,9.961506,26.788319,36.091244,29.146723,45.382153,56.849045,38.424347,6.976567,4.500063,4.813121,32.944641,35.180439,38.505955,43.199829,60.997250,36.449886,44.067188,42.437721,15.470648
84.487648,89.377350,64.747841,46.899586,67.962158,51.489689,52.053062,55.052067,58.821426,80.849358,71.493652,60.993801,70.019226,76.641701,67.301735,79.056320,83.025146,88.541962,87.364365,65.819923,63.382351,61.976414,62.531094,42.315071,54.551842,56.278675,57.101341,75.413567
40.891514,144.643982,116.940681,99.311470,-60.363640,-24.897829,-17.778732,34.301994,-38.422813,11.972761,112.449051,-68.393677,-56.646469,-34.680416,20.883644,-7.404461,20.547892,9.843866,13.637994,9.144089,8.133832,6.475143,30.251051,62.761215,-35.051983,50.631298,-40.026215,19.535664
56.977142,60.310959,54.237171,35.466488,91.145432,109.580017,-107.358757,87.901619,98.521713,83.654808,52.751369,92.955345,96.725700,93.072685,89.736641,-97.352585,72.428200,85.885391,82.411789,80.874832,81.870842,83.526169,62.059166,67.168030,92.642723,75.257202,100.078964,76.393394
7.586437,-3.634319,14.553902,14.894025,-7.026241,39.800274,31.825119,-4.105273,-5.393214,-2.408428,20.718016,-7.566286,-26.469959,-13.471358,-23.611534,77.637787,-10.016632,-15.842566,9.194452,12.719182,14.868693,20.660387,20.619881,6.715774,-24.153263,26.751757,22.297382,21.532948
-84.106071,-91.203552,-76.572472,-77.968895,-95.987991,-78.358681,-73.786697,-90.884293,-94.153717,92.297218,-75.371208,96.744522,100.113564,-98.350555,-104.392578,-44.418900,-90.179359,-99.432312,-88.916824,-83.264801,-81.477097,-77.892273,-83.696938,-83.613281,-99.020340,-83.501884,-86.034409,-82.593544
