19,27
5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,4.000000,0.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,-1.000000
12.727431,20.777575,20.632153,52.608570,49.227238,42.170887,15.537122,20.883377,16.981329,8.514008,25.410749,12.953403,12.016867,12.429210,12.697619,18.520964,21.505428,25.924587,25.362787,22.279366,18.742928,18.507347,17.306259,12.991617,7.333501,18.751308,20.708515
6.659410,10.369081,9.919863,21.169682,24.108171,27.160500,55.844559,10.021461,8.494516,6.147109,23.739927,52.598312,19.277248,17.132233,20.981794,23.282427,25.430178,32.504021,35.248745,34.802402,37.790417,45.097572,38.969646,56.943035,65.524109,32.224598,66.372505
-79.655548,-69.642372,-69.815590,54.351139,52.433430,54.685162,-74.696846,-74.852768,-78.828438,81.501160,70.460747,95.556358,-77.983795,-77.572517,77.390717,73.091812,70.508797,68.036415,67.058937,70.089371,72.665565,72.887527,74.037682,79.726624,83.701195,-72.343010,-73.685181
-92.632980,-97.248367,-96.886627,-69.307838,-66.136673,-63.098503,-65.878555,-96.235123,-93.275436,-89.518394,-66.267212,-68.757721,70.848587,-73.376419,69.158783,68.601662,66.138802,59.458660,55.649094,55.560287,-53.307461,-51.662975,-55.092892,-54.431435,-52.672539,58.154396,46.893120
20.320477,22.744860,21.912670,13.918768,15.725969,16.039923,13.990101,17.039803,16.088697,15.406349,14.260905,30.150965,14.009483,14.786127,14.726006,14.999818,15.176527,17.114998,12.426321,14.000565,6.796417,14.699287,20.930614,35.458206,27.828537,7.668796,5.343572
13.760940,19.529585,19.649748,41.991047,45.393570,46.453819,68.978226,10.737901,13.154076,18.996269,39.487728,44.038971,23.259901,25.724691,28.534817,32.068935,35.002949,45.666561,47.141155,48.518234,50.885338,51.448334,53.655525,58.723541,62.762047,7.556086,4.719578
100.733719,101.364853,101.409203,103.194763,103.518944,94.044632,103.611427,98.304199,100.422546,103.354004,90.398590,63.312241,102.807625,104.421898,104.685249,-104.954475,-104.870705,107.114990,100.337273,92.651695,-90.672096,-90.905426,-92.419235,-97.724350,117.428070,96.750130,-94.154030
101.505501,-109.529564,109.648376,86.880569,86.747826,88.189873,91.112938,99.196983,97.477814,87.275574,85.452599,103.612793,79.818649,77.675606,75.316116,73.161964,72.153015,75.827011,77.605232,79.568993,84.024689,89.662827,94.333824,106.477646,90.959984,-88.549301,-87.114273
29.795122,47.001049,47.663803,101.613091,105.808289,105.139870,73.434875,66.311195,78.688515,81.745712,86.905510,54.289497,50.079254,57.247906,62.776455,79.062485,83.809364,89.883392,92.058067,89.336342,84.883545,83.755142,80.834976,71.002686,76.895691,58.840214,65.760658
67.437828,43.934631,43.239548,-11.672089,17.012745,21.804489,55.767574,41.003666,36.353874,22.909103,14.680069,65.449257,46.374084,38.606709,31.941534,14.782019,12.943694,16.758619,21.054638,24.005260,34.306046,38.870201,42.680401,49.052551,51.546898,40.900978,41.392628
5.460236,2.310968,2.077354,0.225554,0.203672,0.183454,105.929207,29.477518,11.082300,6.498209,2.026227,122.330849,112.621529,110.926918,110.258675,110.233086,115.313744,124.841324,125.428474,127.321472,129.217880,134.848572,131.659470,138.057358,129.586945,132.602585,127.821373
84.556396,-87.693993,-87.928116,89.778931,89.800323,89.820526,52.543575,60.812847,79.135681,83.879364,88.025169,56.096138,52.744587,53.576477,51.298817,48.786438,51.155655,53.202393,53.683384,54.981300,57.752357,62.239075,58.085316,67.082222,64.196205,48.437607,-53.421963
-16.567776,-21.533813,-22.025984,-10.481731,-14.797630,31.822134,3.599347,-14.321059,-14.117194,-18.291767,22.464531,73.600212,-22.321476,-23.722065,-22.305941,-21.311033,-16.955656,-12.729214,21.410709,43.629894,33.749828,29.905516,26.654966,19.430433,-2.885951,-18.789307,-20.550528
105.802559,110.838509,111.771797,98.486244,99.329971,67.028412,88.854385,104.272522,-104.113701,-107.330986,82.478096,19.135527,-109.834793,-111.127274,-109.587799,-108.242050,-103.746925,101.711754,77.898529,51.855278,57.462395,60.346375,63.350491,-71.151176,92.224373,-108.778427,-108.192802
-9.892091,-18.358742,-18.512920,23.235622,22.684340,20.298624,-20.643751,-16.735151,-5.950649,5.653121,14.246647,-9.752539,9.265650,9.792014,11.193713,15.935970,19.289309,18.386652,14.694696,11.223668,14.024316,12.797678,-13.784953,-14.999396,-13.686965,9.258563,4.882106
-97.516212,-104.583786,-104.533722,79.496071,81.804985,83.846214,90.406792,-103.575096,-95.406731,85.541069,81.295731,96.681320,80.821037,80.218796,78.962685,74.730576,71.535110,76.365601,80.401939,87.109238,85.398201,89.113556,92.025818,99.775162,95.641327,-82.190605,85.118233
14.092740,24.435932,24.446795,5.431340,4.875078,4.795424,7.667362,14.548805,13.371042,6.143280,2.474172,12.036502,7.787421,10.540363,12.571198,14.387923,15.647026,16.284767,15.804779,14.832543,13.230409,11.414629,11.457379,13.923594,20.352266,27.311825,27.348942
77.170470,77.436779,77.470101,78.168188,78.206922,78.237018,78.900835,80.136356,80.435207,80.604027,80.974356,82.070632,83.641499,83.674483,83.709681,83.744653,83.772384,83.911488,83.939677,83.973861,84.037959,84.074252,84.110383,84.206817,84.577213,86.545408,86.676353
