19,37
7.000000,-1.000000,5.000000,-1.000000,5.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,-1.000000,8.000000,-1.000000,8.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,7.000000,-1.000000,7.000000,-1.000000
13.532821,13.858899,20.631815,18.903294,19.568899,20.979374,24.062338,10.553592,9.237100,9.317935,9.732781,16.460583,14.617667,15.218526,16.673714,17.222626,18.256491,15.653431,7.798528,4.024188,13.251283,19.514706,17.671993,18.341190,17.330774,22.205376,17.753887,19.356209,21.408857,14.036318,8.946524,11.248889,29.247902,3.292118,11.413732,12.677856,12.278511
17.889830,15.187298,10.532202,15.907885,17.156273,14.127916,17.216732,26.620552,23.642672,26.108124,23.113297,14.701682,19.840136,24.337555,33.710419,41.778156,37.503071,28.662632,17.159433,28.685579,9.548370,18.121584,13.822311,13.601230,13.652847,3.493399,28.391987,24.471127,21.532837,22.230448,16.594402,26.401756,11.446130,13.953735,13.353872,12.678230,12.278767
78.281403,80.067543,84.700104,82.866814,81.880157,69.849213,66.714157,-79.511063,80.763008,80.837814,80.750259,74.365051,75.905518,75.992790,77.456352,77.629898,77.646118,78.790337,83.617767,90.585060,96.989838,72.995522,72.943596,72.867569,75.129707,-69.407455,78.395027,77.433990,74.922173,-76.015465,-96.973137,-95.979065,65.494057,92.097450,-99.213425,-102.629044,-102.272995
-80.993538,-89.800308,96.316795,96.629028,97.569214,-91.400398,77.275978,93.157860,90.748253,-64.312744,66.986107,88.817780,73.916840,65.677361,-65.675026,-62.847507,-60.527817,-67.679031,-83.568565,-96.328659,99.535042,106.763931,-103.093773,-102.918442,-87.996140,92.399330,-92.263397,-101.398445,-109.412643,-86.372116,106.542618,115.883583,-96.699913,-92.895988,-80.922401,-77.370590,-77.726746
26.995667,24.929941,23.228107,24.117928,25.552942,19.149200,16.826683,24.576910,23.034918,17.851591,18.286108,12.201157,10.616022,12.368085,19.198341,20.783052,17.175735,13.437527,17.280640,27.097305,11.298117,25.359495,25.292313,25.282791,21.656870,38.004253,19.049316,27.141626,21.669184,4.154448,12.079367,13.723303,38.555695,5.652393,7.723216,9.586382,10.403368
8.786686,8.716228,19.681723,2.668805,4.333908,12.841881,16.239046,12.139177,7.209085,13.542085,21.513252,43.964622,52.471203,60.035709,83.404732,57.099445,73.983429,45.621529,5.042088,12.899145,2.396371,28.616463,18.857924,18.726009,18.234415,29.765091,7.237062,1.066979,14.080786,5.754319,11.142545,13.681884,16.317327,17.652508,24.560162,27.288265,32.657864
93.729530,88.563644,69.349045,-65.898438,-64.490730,73.483681,82.783920,68.105949,67.062202,-81.206612,-83.571922,-82.174202,-86.982285,-88.580299,-91.036461,-90.507668,-90.746796,-94.962029,92.437149,93.487556,83.979973,70.986542,84.722618,84.771637,81.627037,57.552990,-97.060020,-96.132057,-92.391830,-86.050461,-99.353882,-101.858238,91.887733,-84.347633,-97.668045,-87.357620,-87.357521
-86.195267,-85.936134,-70.363670,-90.394279,-92.567703,-102.525520,-106.237053,-102.031792,-97.208244,86.799667,85.721863,69.032730,70.386627,76.245911,81.183289,114.755211,82.164810,87.500023,-94.090469,-99.552101,-88.192841,-108.783127,-102.873695,-102.852646,-104.459290,-92.855080,93.061722,89.666611,91.962601,84.258690,100.915909,103.567078,-100.846939,106.946152,104.689018,100.285957,101.169952
11.917520,9.562956,4.480302,2.360906,2.122924,27.782171,12.788470,25.466125,23.108372,15.467614,13.965854,10.257681,9.250154,8.339813,6.105861,4.956578,1.931278,1.268412,0.125115,37.680882,-69.848045,-22.510120,20.516684,19.218779,24.029356,44.874119,-8.892715,-7.957123,-6.381592,-14.275233,17.912071,17.601477,-47.998695,30.710121,15.168462,-0.181308,-0.096913
