62,37
7.000000,-1.000000,5.000000,-1.000000,5.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,-1.000000,8.000000,-1.000000,8.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,7.000000,-1.000000,7.000000,-1.000000
329.095703,296.673492,171.118057,43.545376,28.495018,-51.853336,-236.786469,-278.473053,-237.894196,-93.119034,-78.400833,-55.042736,-66.852615,-62.377323,-36.082867,-24.564709,67.802162,133.505585,461.523590,252.820358,145.075729,-109.975204,-386.331940,-385.437836,-371.668945,-162.400299,28.326679,40.690918,56.638489,-65.414284,-105.646118,-96.222870,-31.392948,276.464844,236.813446,-141.138748,-162.201172
386.299988,392.640289,370.621796,366.278503,372.509521,389.604309,377.630920,342.026917,342.480591,356.838440,359.008209,368.262177,403.565277,411.032471,388.230713,374.774628,395.796387,399.557312,376.258057,365.458160,362.978333,407.176605,375.751434,373.879883,371.263123,366.311462,375.001160,367.698334,362.304810,354.703369,363.854950,384.289734,386.755737,387.067596,354.663879,314.736938,312.476257
2415.329834,2427.933350,2376.687012,2322.303467,2317.651611,2305.412354,2266.926270,2201.587646,2209.867920,2306.724121,2334.701172,2369.186279,2389.779785,2408.957520,2443.114014,2451.827148,2480.913818,2475.664307,2395.588135,2416.457275,2370.758789,2265.116211,2275.961670,2275.750488,2273.309570,2266.217041,2471.758301,2472.979980,2470.361816,2424.127930,2427.328125,2428.979004,2401.010986,2359.048828,2430.950439,2343.154053,2352.286133
97.418983,62.532387,-30.835953,-58.049774,-54.916882,7.449493,-51.142776,-216.572983,-228.742767,-286.240723,-290.776215,-267.783203,-288.854004,-293.523285,-276.669586,-266.269562,-174.163055,-109.518616,218.769623,9.596592,-83.060867,-134.895218,-195.969452,-196.611252,-198.070679,-229.086426,-214.487656,-201.186920,-181.519485,-46.134655,70.737686,81.224075,207.645966,493.475708,471.499420,-362.629730,-377.506775
338.453918,351.472961,348.141174,335.869263,337.830902,322.137085,308.503540,314.095673,316.085449,320.821930,321.384888,303.695435,344.312592,351.981567,334.486694,321.609711,342.784607,351.387268,348.718842,329.759644,343.991028,340.344818,319.396454,318.299194,320.447449,286.875061,327.507263,315.684326,299.143188,321.740784,383.911743,398.987488,404.203491,376.252563,393.653809,368.206482,364.461182
2488.183350,2497.679443,2516.662598,2543.529053,2546.255127,2526.091553,2415.299805,2429.331787,2444.960205,2434.165527,2432.997070,2460.773193,2471.174316,2457.979004,2439.982178,2445.880859,2480.135010,2474.004150,2436.705811,2446.092041,2463.820312,2477.842285,2424.268799,2426.355469,2442.697754,2458.273682,2477.091797,2477.582520,2491.179199,2543.312012,2471.588379,2476.750977,2447.998291,2471.292480,2374.281494,2254.324951,2248.611328
186.622421,162.273987,104.655579,47.295345,44.913433,24.797039,-99.067947,-237.931534,-227.483002,-210.483231,-205.807999,-199.034180,-214.809006,-218.007477,-196.604065,-184.129990,-91.799973,-22.822884,324.955536,111.109360,41.450615,-93.209831,-260.641479,-261.161163,-261.170197,-194.609528,-126.543350,-116.007843,-102.651474,-89.042625,-25.246696,-11.331492,65.120422,365.389771,332.449158,-194.122696,-222.294220
568.276367,575.150757,550.889587,544.542664,547.395142,551.837402,539.652161,529.771301,531.764587,543.628540,545.786255,537.584717,579.154907,587.299377,565.401978,550.154053,569.239990,577.236328,568.308044,554.534607,555.995605,565.050171,549.409912,547.651855,547.169922,515.825317,554.292297,542.286987,527.302673,516.575684,559.266479,573.549927,583.440369,573.861572,570.702393,548.908569,548.459106
2489.977539,2508.089600,2517.192383,2483.615234,2482.542480,2468.527344,2388.083984,2349.483887,2360.125732,2395.667725,2411.606689,2456.599854,2460.315674,2463.366943,2478.565918,2490.520996,2530.306641,2520.587158,2446.487061,2466.054688,2470.195312,2438.217529,2400.653564,2400.421875,2404.016357,2439.361572,2520.202148,2525.689209,2539.008057,2604.809326,2545.285645,2553.523193,2496.403809,2481.342529,2457.000488,2303.359619,2317.291504
