19,26
-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000
11.716452,35.090233,32.404461,22.318346,23.336695,25.225580,30.034668,30.312052,33.789814,34.296413,34.759907,31.225483,43.576443,19.711037,30.853334,21.784327,17.028088,18.013351,17.663496,8.298271,11.481768,23.961361,12.295825,20.206509,31.143734,29.633041
40.648804,27.283720,25.842133,8.448966,6.779283,6.653459,5.443377,5.012040,5.655790,5.689167,6.277104,7.822477,11.851703,4.157181,4.419604,5.453377,6.438671,6.773668,6.902057,8.300021,3.578124,1.901663,7.390058,6.954574,3.970692,7.170830
79.300255,60.100513,61.031578,67.686630,-66.671814,-64.969536,-59.966213,59.689178,-56.211784,-55.823128,-55.831512,-64.743271,-75.142036,71.132690,59.931118,76.440903,77.151596,74.030708,74.023926,-88.319366,-78.730499,66.040184,-77.724846,-69.823196,-58.863842,-60.801731
56.687737,116.301552,112.579453,-93.333389,-91.222641,-90.739716,-91.681366,-91.697632,-94.386230,-95.358284,-96.152023,-96.855766,-96.563202,-92.159828,-94.118271,-94.958801,-95.150047,-95.255836,-95.500336,-91.677948,-93.190514,91.901627,-95.077705,-94.938454,-93.571457,-96.087265
18.705341,16.877949,20.104612,6.742500,7.534812,7.880701,5.551779,5.517077,17.848738,21.822678,24.771732,28.939402,32.144512,10.795942,22.349154,24.000507,20.920738,17.147924,12.958246,9.015718,7.989989,7.110444,11.098456,8.254333,12.331344,14.280855
46.534866,89.270897,82.218201,26.362682,28.593571,30.248520,26.712719,25.724417,15.097966,12.464891,10.425207,15.332441,17.657520,28.602276,12.810067,14.135455,13.068097,11.197935,18.538567,31.897192,18.832867,13.762964,9.239780,28.668598,8.650063,8.135521
-74.903854,73.137321,69.966301,-92.297241,-88.471252,-88.050903,-84.983162,-84.556320,92.162064,89.566154,88.422195,90.372826,103.486893,-83.527115,78.272835,66.186928,69.092621,-72.995049,-77.346786,-89.732780,87.132492,87.567108,-79.639702,81.776176,90.829529,90.714317
48.228050,50.180668,42.891682,86.000275,100.979500,103.831268,108.012253,107.927124,104.904572,102.440956,-100.424820,-105.222343,107.607765,112.391624,-102.810028,103.591522,99.292000,89.960220,76.859276,115.949715,107.964455,102.041283,86.244400,117.381660,97.720299,97.885910
35.062286,46.075363,57.188278,40.232239,44.278439,49.587952,44.271221,38.963585,13.702976,18.074234,21.372068,44.590652,67.995369,37.921516,17.335899,32.921391,40.516731,49.839092,53.344627,1.320121,19.161659,27.758778,35.812088,38.643150,21.771669,34.448383
69.585464,65.274696,41.892204,62.710957,58.255558,53.068222,52.938190,55.157463,76.318649,71.964485,68.639099,45.431004,25.490990,64.822426,-72.821342,57.082432,-49.501167,41.457672,37.639557,88.759216,72.521606,63.234116,62.074795,59.105255,69.451027,57.985054
102.106926,-20.322227,-14.036572,1.955047,1.589301,1.432721,1.048105,0.944190,0.217606,0.176939,0.158259,0.104678,0.081565,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
-12.341926,-105.999405,-103.558655,-89.156761,-89.148720,-89.141045,-89.271866,-89.314217,-89.807770,-89.846703,-89.862320,-89.916885,-89.922981,-90.000519,-90.000450,-90.001060,-90.001068,-90.001099,-90.001122,-90.000862,-90.000542,-90.000450,-90.001122,-90.000870,-90.000267,-90.000267
20.420353,21.579321,23.678871,4.744499,6.357397,7.974939,11.259090,10.294208,-3.240693,-3.612704,-7.412168,-20.598389,-28.069851,5.195426,12.100645,22.646160,21.802568,18.905180,12.478112,-7.985786,-14.076532,-15.056927,13.116732,10.374335,-16.639353,-10.176316
-70.320518,-73.253937,-68.759460,-87.692162,-86.033218,-85.491707,-82.598885,-83.915962,-92.710281,90.820068,90.277145,91.643639,100.466690,-89.983856,84.237373,69.088226,69.591316,71.770988,78.929710,-92.593811,-96.992088,-98.301430,77.508690,-89.650391,-104.499397,-99.196365
98.557350,72.198265,90.402435,49.176144,19.942207,11.454869,-3.306478,-7.596210,-18.894976,-18.748793,-17.047564,-14.946232,-14.148189,4.449242,-19.306564,16.042702,30.749331,48.536041,69.092827,6.314599,-15.635080,-16.452398,57.370056,-9.769379,-12.534020,-8.740533
13.808867,34.796768,20.956833,41.759243,70.478851,79.158508,93.302460,-97.407463,-107.346848,-106.810226,-105.160835,-98.839890,-92.817001,88.964813,-106.072952,74.690155,61.661774,43.413990,23.773361,84.477806,-104.953819,-106.081337,33.426033,-99.767601,-101.888115,-93.955925
-104.908539,-154.315475,-152.106552,56.901871,48.120209,43.379360,34.231262,31.018215,13.524134,13.080929,12.491808,22.787230,18.861559,54.518391,26.658476,70.788574,72.292702,75.447174,78.237152,56.233513,29.536968,22.833574,79.624260,53.802460,15.129807,17.824255
49.469626,50.040900,50.176973,50.836577,50.908028,50.942177,51.040328,51.076211,51.544953,51.603935,51.641758,51.772761,51.844798,53.308272,54.176053,54.380978,54.415741,54.446733,54.486405,55.813065,56.114368,56.213855,56.944305,58.446649,58.990714,59.253854
