62,43
-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,7.000000
-262.731964,-272.552063,-286.526306,-333.487793,-326.725403,-325.313019,-325.028809,-324.283325,-347.290741,-346.376648,-177.777069,-71.030472,-45.092331,-1.982834,55.531639,61.156212,56.735779,42.103130,-211.899811,-358.325836,-319.324799,-314.451874,-318.164429,-452.224915,-414.042999,-219.639145,-174.167023,-160.642288,-131.682297,-82.147896,-9.460426,6.216843,4.222839,-0.976521,-79.704361,-114.425743,-301.259094,-352.793335,-398.651245,-420.883423,-420.715149,-408.686340,-453.934967
293.560059,289.919769,290.429016,304.329224,309.080383,309.041412,310.721375,312.332733,316.175232,295.466125,231.548004,231.820312,188.363495,225.867294,230.692139,234.588486,243.445145,262.670532,251.579498,299.657440,321.602844,316.865112,307.667542,312.664490,224.034592,231.319824,252.312164,272.758698,204.232635,216.557877,255.250412,265.726257,264.870575,259.597961,234.346298,238.230469,296.615601,303.406311,318.538788,318.946259,316.581970,310.393951,309.854034
2668.121582,2659.922852,2657.418701,2652.678223,2643.250977,2646.604980,2647.649414,2648.985107,2662.612549,2631.855713,2731.055664,2739.415039,2757.248779,2746.770508,2735.098145,2732.800537,2734.031738,2733.867432,2635.099609,2588.589600,2611.699707,2609.405029,2610.112793,2620.787842,2683.376709,2703.841553,2719.102051,2735.696777,2776.408936,2766.353760,2765.748047,2756.936035,2756.784912,2751.744141,2753.813477,2748.968262,2585.663330,2584.413330,2587.716797,2607.402344,2614.381592,2618.805908,2586.492676
-16.163462,-32.785275,-49.532715,-93.878204,-90.973297,-87.870270,-86.483276,-84.439819,-103.422501,-96.558151,-152.352600,-195.289780,-217.096191,-203.602905,-154.098404,-142.336365,-135.425308,-119.394882,23.896578,-116.718048,-105.450523,-103.694550,-110.628845,-208.185471,-216.914215,-276.151825,-297.887817,-317.456238,-290.047485,-277.074768,-230.095184,-205.952881,-195.629547,-159.314026,-104.368729,-84.256187,-60.041199,-116.698303,-177.772095,-194.512268,-195.910965,-176.641541,-213.530960
244.943848,241.811035,241.462631,253.957977,272.737579,271.773499,269.732208,269.812958,270.642395,273.202271,320.261841,247.572189,158.752701,176.625519,208.086426,224.902557,249.159119,288.112885,305.404999,271.085846,257.689117,254.408569,250.579910,267.677429,281.893768,271.351532,255.492874,255.058838,152.428101,146.973419,207.269699,247.878876,257.203796,282.095154,308.561462,321.831604,270.492859,258.168579,259.875854,267.496490,264.719604,262.613403,280.061249
2735.909668,2747.636719,2753.202881,2742.677734,2748.874512,2748.109863,2745.030762,2742.674072,2743.519287,2701.418701,2514.432617,2523.917969,2563.358154,2589.228516,2582.349121,2571.031982,2559.626465,2532.993408,2566.116211,2681.377197,2746.646973,2749.837646,2757.475586,2701.620850,2548.949951,2480.287842,2501.297363,2532.374512,2575.607178,2608.758545,2636.604980,2607.812012,2591.453857,2548.045898,2515.877441,2515.842773,2676.480225,2684.972900,2713.243652,2726.065918,2736.318115,2727.871338,2683.605957
-105.628372,-121.413437,-139.996414,-183.276459,-187.226913,-184.551025,-182.839584,-181.857239,-196.527588,-211.865479,-190.280838,-181.234756,-229.132996,-195.861740,-123.152794,-103.124924,-93.079353,-80.711945,-121.619926,-217.863297,-170.440491,-168.645889,-183.738098,-299.465820,-341.850067,-291.472687,-293.888428,-309.865692,-325.079895,-287.323425,-204.044922,-165.785156,-159.261307,-126.245743,-135.798431,-141.410721,-167.849564,-208.260544,-250.126221,-278.306396,-285.154449,-268.294647,-320.493256
469.698547,466.979858,466.298950,478.213745,493.243134,491.901184,491.229675,492.008545,495.310120,486.766663,463.265381,434.782440,336.479614,369.561676,392.121216,409.134155,431.835297,467.451569,474.579163,492.074036,487.139404,484.055054,478.350952,491.867798,450.613281,442.470490,444.220520,450.457764,337.697418,343.699921,396.507874,431.506012,440.487244,458.643433,457.992889,468.749207,486.056885,481.587280,489.536194,494.232788,490.542480,487.164978,499.186615
2737.811279,2739.739502,2748.134766,2736.990234,2727.680664,2732.564697,2735.517822,2737.079834,2738.540039,2704.645264,2702.293701,2684.438965,2735.335693,2748.708252,2749.238770,2733.494629,2725.038330,2700.031250,2653.936279,2658.782959,2717.558105,2717.008789,2726.048340,2696.795166,2666.914795,2644.792480,2654.022217,2680.167969,2734.659912,2759.017578,2792.712891,2767.047363,2753.020752,2719.718750,2708.314697,2703.099854,2669.045898,2677.082520,2687.266602,2708.327881,2726.308838,2718.019531,2674.062256
