19,41
-1.000000,0.000000,7.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000
12.572328,9.650948,19.638725,20.961329,30.237627,25.053486,9.968451,8.041761,17.193583,15.170146,13.219630,11.386052,10.905226,5.251506,27.646696,42.251717,11.310452,9.740232,10.136031,9.997018,12.134192,8.893973,23.616871,19.152292,32.256165,28.161417,8.610736,7.358634,14.571368,19.238224,25.926775,31.570763,15.838261,15.440276,7.695161,5.701280,30.451677,44.265388,32.358765,29.625788,13.856861
71.406776,58.319084,13.864459,14.770209,51.706257,63.408920,62.548695,44.728451,12.536475,20.021059,51.236328,76.888115,70.569962,49.917549,59.659393,67.880081,56.833923,49.726040,55.088318,65.967583,58.609245,40.754925,10.796471,12.935077,54.354244,69.510742,60.938755,52.015545,10.120826,12.144032,59.079777,81.321404,46.130360,32.127159,12.821722,7.468159,55.974125,79.069374,69.949471,60.303986,3.899028
83.136475,81.644432,71.546532,84.303375,108.211754,108.745613,88.039513,87.096001,77.093544,78.693710,90.040680,92.614624,86.021942,85.082939,93.170723,104.031197,86.388794,82.033730,82.166595,85.812729,89.150917,85.258698,69.577400,75.306145,96.917290,104.127625,87.345322,83.779419,79.706665,72.807594,89.843704,110.838066,87.796104,83.894714,85.855743,84.359741,95.408539,115.791473,103.350662,93.787323,76.764725
74.607841,87.444931,93.180336,87.032501,54.192947,40.536392,53.407043,90.164856,91.394402,94.180717,79.306778,50.775764,58.291061,93.824852,67.589340,55.429058,62.122524,82.964836,68.862221,51.374363,41.751690,70.333725,92.629257,91.979309,72.765930,58.427242,67.295692,85.430664,92.269295,94.318405,79.516617,41.976250,45.032986,62.133820,-87.519402,82.535736,81.123817,47.631771,69.490005,84.520950,92.475052
42.466061,33.104866,16.323294,18.156830,32.010246,37.123360,43.264915,28.307510,12.801007,11.672832,23.652514,32.829651,44.371281,26.823608,25.447412,31.389498,43.068962,33.874947,30.425163,34.516399,47.061428,41.083603,17.783430,16.894892,27.395269,35.635117,41.462963,32.435291,18.518341,17.356987,23.874760,36.566525,51.816822,48.064217,40.172199,31.294031,21.003330,33.751106,46.986176,38.391613,12.131429
15.518765,18.174465,22.324812,23.551189,25.263018,23.908167,23.563297,28.343132,26.308319,25.993580,27.041620,27.478212,22.625164,27.909369,24.612856,26.295950,24.552601,25.261217,23.081625,21.180365,21.396860,22.412870,27.366190,22.905849,21.496157,19.224207,19.172310,19.599373,27.208729,28.593822,26.141806,27.986572,32.217163,35.287708,20.504316,21.908718,23.881466,22.551655,14.713170,18.201195,20.676825
-50.225910,-57.458809,82.599106,72.552444,-61.922604,-60.520443,-57.380051,-62.090061,79.575577,79.746178,-66.352043,-61.347748,-52.301689,63.246349,-65.633507,-61.828606,-51.594303,-56.524441,-60.693428,-61.814304,-58.699860,-55.675106,79.954628,75.972099,-64.325615,-60.514732,-53.869675,-58.548203,77.546417,79.787102,-66.169151,-59.473045,-47.746983,-47.013363,-59.529823,-60.735886,-69.092361,-63.623539,-48.232834,-52.404549,87.924271
-91.898811,-98.180779,-108.744522,-105.310455,-89.158264,-84.666786,-88.186615,-104.690323,-111.993866,-111.078857,-99.099022,-86.381271,-87.791893,-104.804398,-94.254578,-88.375473,-88.311211,-99.029953,-92.338913,-86.353157,-84.717392,-92.720566,-111.767899,-108.129295,-97.576836,-90.501892,-94.714394,-101.591255,-110.692787,-111.664070,-98.016281,-79.842224,-74.875771,-76.794525,-95.627449,-105.459610,-99.662483,-86.570274,-90.418327,-95.578934,-108.777412
10.034660,9.168533,26.119095,31.939417,16.593052,17.958185,9.528399,16.085245,24.757864,32.506340,35.652767,31.751049,11.138851,22.120649,31.941488,-18.475863,8.045642,7.442128,0.791053,0.712718,-0.165511,0.132704,22.263172,24.184551,13.318709,13.972376,6.889171,6.285937,22.468000,25.723063,20.444536,-9.622592,-7.781092,-6.161952,-2.944838,2.668365,13.659443,-19.747496,-6.938224,8.820848,16.454546
82.726891,82.433716,-64.974640,-58.222301,75.572678,78.790611,88.020645,77.896095,-65.536980,-57.494080,56.568748,72.073860,86.113861,70.541702,61.301987,90.876900,88.316879,86.390053,89.803680,89.993263,90.021851,89.974693,-67.950958,-65.838554,78.674919,80.363708,86.309074,85.393631,-68.211258,-64.294815,72.153000,94.760094,93.569839,92.154282,90.332985,89.432098,80.147499,105.110283,92.451019,89.825661,75.420044
68.946892,83.314323,126.170570,118.702599,75.730263,58.824123,70.965675,96.513741,123.980881,113.576836,74.664429,42.902439,73.315735,96.131454,56.699524,41.164036,81.385262,90.898140,65.452698,50.726093,84.617592,108.233582,127.991844,123.141205,67.003014,46.367340,76.814835,88.902885,128.844177,125.108109,59.410400,29.170221,74.984299,104.282455,145.625168,124.141014,67.705261,34.329197,69.856087,84.368813,73.193329
-50.242943,-36.555256,55.990501,36.170265,-34.525490,-47.863300,-57.614403,-26.616682,55.181747,38.316521,-28.442665,-58.426079,-55.447613,-26.002026,-41.152336,-55.761971,-44.820583,-31.735336,-41.207817,-55.186401,-52.278721,-39.028416,61.325756,51.501106,-35.387619,-55.244781,-46.929523,-34.467495,56.633053,50.577858,-40.008316,-67.798889,-53.628738,-44.180130,58.690163,52.900425,-35.748177,-64.304878,-46.541615,-31.911484,46.046238
21.571362,16.720713,-2.861497,1.433677,10.576297,14.952626,20.894373,11.672748,-4.576286,-4.384767,6.243657,11.733476,22.985895,10.705832,5.257175,9.999437,21.443756,16.568949,10.234603,12.368196,22.893728,20.543425,1.023547,3.544863,7.567115,14.262999,20.006170,14.409705,-2.960815,-0.300666,4.065101,13.875173,28.051092,25.743065,23.500214,18.889236,1.693388,12.188708,23.967119,17.986187,-13.673088
-72.465530,-75.947464,-92.760857,89.478943,-79.963882,-76.117851,-73.797684,-80.206024,-90.404129,-92.262779,84.151848,-79.462433,-70.264069,-79.301453,-84.837646,-80.699211,-71.945549,-75.551239,-79.900040,-79.328018,-75.287224,-74.520935,-89.973816,-88.555817,-82.476624,-76.528610,-72.333755,-76.642471,90.563126,90.277863,85.965553,-77.143433,-66.816742,-67.540001,-78.508217,-77.251289,88.410545,-79.536842,-69.610382,-73.255653,103.669693
1.164997,-4.570547,-16.330946,-13.043530,-11.892472,-9.983513,-13.380417,-18.215601,-15.756394,-13.114249,-11.063274,13.169839,10.991483,-14.854140,-8.624001,-10.424735,-7.277101,-7.397356,3.490315,3.409845,-9.717316,-10.785691,-20.667606,-13.857560,-10.165660,-7.588067,-9.887537,-6.601261,-19.270483,-16.926836,-9.449869,9.046872,9.560838,12.760856,-11.591956,-12.365869,-6.998099,7.848104,-5.562642,-9.369575,-13.098783
-89.850838,-90.315125,-99.828957,-95.253136,-90.987564,-90.367203,-91.956863,-98.259499,-99.176567,-96.755653,-92.421051,-88.187347,-89.791077,-96.202187,-91.729935,-91.215027,-90.937759,-92.152298,-89.963669,-89.980309,-93.068016,-93.398117,-103.291008,-96.996933,-94.050484,-90.965683,-94.265686,-94.660034,-100.173264,-98.379166,-92.315651,-87.383041,-89.254288,-86.318741,-93.451843,-97.509155,-91.881706,-89.679230,-90.897545,-91.730049,-95.985001
