19,43
-1.000000,4.000000,0.000000,-1.000000,4.000000,0.000000,7.000000,0.000000,-1.000000,4.000000,0.000000,4.000000,-1.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,-1.000000,4.000000,-1.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000,4.000000,-1.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000
24.818092,27.104029,24.983448,17.385115,22.144880,21.877899,14.453321,16.578419,25.652092,29.835045,31.676092,27.059427,27.189363,25.769533,10.756910,12.786294,21.577463,22.897951,26.735023,35.870838,35.645687,33.292183,34.450161,24.895258,13.919862,13.581436,16.020185,16.759142,23.322025,26.282047,26.723042,29.789135,21.663237,28.452421,23.517090,26.058834,21.837969,11.031729,8.431423,6.412703,7.314883,7.643418,8.595600
12.650753,11.628254,11.492502,7.250658,17.432428,18.588682,19.607435,17.591568,15.918050,15.259350,15.956046,15.773139,15.684752,16.472139,20.951073,21.255299,12.851343,13.530981,13.449234,15.034153,15.369697,10.866691,9.468510,13.464936,16.852688,18.042650,17.564022,17.444485,12.653980,13.081758,9.781044,11.618270,20.758976,22.767294,25.189041,26.774555,24.441380,17.111097,10.103535,11.068487,12.457737,13.473952,11.563148
109.288010,110.813454,109.010788,101.866951,103.613823,104.130707,98.497299,100.887978,109.148796,114.307289,115.121719,108.783699,108.437325,107.082024,91.832939,93.279480,105.996254,107.318794,110.742645,117.098854,115.679375,115.018814,116.680206,106.959351,96.555687,95.687660,98.683121,98.768776,105.150391,106.796616,105.416298,99.219727,105.319603,112.593384,113.060600,112.382126,103.872353,100.965729,-93.295876,-92.874023,-92.113190,-91.822472,-94.301079
82.106483,85.982811,89.453979,86.848389,87.410255,88.079628,94.362869,93.653114,84.818016,84.540771,82.883133,85.831291,87.672096,87.063362,97.662178,97.636673,85.326981,82.708641,83.823303,82.328674,83.698860,84.509544,81.785194,88.001129,95.472641,95.571785,94.036430,93.781982,82.421265,81.995193,84.667259,90.246666,88.952843,88.117332,85.073814,76.305794,77.749809,91.126511,84.632042,88.661118,91.271133,92.638985,89.261902
74.718277,85.838921,65.260277,91.806473,69.369865,61.413578,13.904422,13.425485,77.698868,91.832626,58.228203,97.153481,85.614365,65.238258,19.161732,16.804771,14.615501,15.276532,73.484520,112.603386,115.260880,113.337212,101.928734,61.428753,13.858443,12.761288,15.476754,14.969413,23.213512,28.702784,74.698540,63.311584,82.166298,115.082420,121.932510,118.247940,113.907242,65.998276,16.317787,14.832543,17.091658,17.212889,18.356400
10.731759,14.502143,14.655037,19.956341,10.792149,10.398562,16.778471,13.821582,8.586958,13.026361,14.803754,9.716404,8.809728,5.288205,18.165102,17.281239,17.065331,16.532503,7.472230,14.710467,16.934847,16.632566,17.149267,3.568589,12.592990,13.074227,13.949274,13.522031,8.907459,8.419862,5.280641,7.793317,7.834788,9.925015,9.912068,18.545675,16.133051,2.914368,10.784450,6.657673,8.540608,9.428233,11.488833
61.032707,54.987385,53.239521,65.347961,52.567524,53.052685,-103.411621,103.183014,45.721703,36.963634,36.893402,46.270924,44.400013,52.533554,-109.160347,-106.736977,102.398781,98.099098,51.263634,51.816120,48.897587,44.971291,39.654976,53.895420,103.286446,102.684288,-105.156235,-104.823990,85.266151,81.373398,49.559517,62.481068,42.106972,63.287563,59.881886,51.798595,49.891426,62.235825,104.170456,103.567413,106.379143,106.336548,108.333862
97.275993,100.489738,101.283104,106.207993,96.296753,95.286674,87.095901,87.216507,88.296150,89.375221,89.431297,85.798279,86.069839,86.441757,103.191048,100.894157,95.518913,98.190559,95.691193,103.522682,106.100807,104.703186,103.206749,93.287331,100.755112,99.387650,88.859901,87.987015,94.262001,93.845222,91.859673,-91.897942,87.102982,92.001183,95.168282,89.696205,88.594719,92.493446,100.776016,96.205429,97.930199,98.948318,98.670647
-10.750797,-12.531124,-13.322503,-17.497494,-14.851929,-15.428791,-11.684709,-10.816816,-9.263741,-20.531540,-24.714617,-17.423933,-18.431273,-15.558857,-11.494902,-12.879948,-14.429179,-15.101374,-10.103203,-12.039351,-10.653384,-10.307480,-12.976326,-6.516620,-10.173397,11.209764,-8.219769,-8.584419,-11.732839,-12.121593,-11.502748,-14.910159,-15.207099,-26.181675,-15.973528,-16.570051,23.403814,23.974869,4.910274,3.609994,2.936317,2.647302,0.932092
