62,38
8.000000,-1.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000
-186.541977,-182.696899,-180.677643,-178.249847,-178.172302,-184.998444,-182.370895,-178.554886,-176.764740,-193.738098,-240.656250,-295.154785,-536.478333,-585.168701,-201.367523,-200.775543,-202.041840,-188.763153,-462.999054,-490.351196,-500.801910,-553.027283,-194.247910,-187.055084,-156.169632,-154.230713,-234.984894,-428.537262,-272.473663,-242.105225,-155.965881,-145.875885,-143.637970,-246.682724,-487.502045,-533.017700,-566.293884,-598.612183
355.967651,358.045532,360.348755,356.378845,349.886414,339.720154,342.001648,349.843079,353.173706,396.573456,391.457062,391.644501,349.831940,355.540283,361.281616,356.932922,343.227081,356.070923,362.299652,357.383728,351.476532,334.128143,386.725647,349.793518,377.700897,387.657135,396.071716,376.234772,399.031097,402.401917,383.586060,384.801025,426.621216,424.271423,354.379333,343.016541,344.898346,339.203918
2585.862793,2595.720947,2599.898926,2599.159424,2591.680176,2599.469971,2602.854248,2595.739746,2591.719971,2509.891602,2456.501221,2436.794434,2463.793945,2440.978027,2583.791504,2594.491943,2601.970459,2603.937988,2455.455566,2460.854004,2458.331055,2453.858643,2543.385254,2555.664307,2534.119141,2518.802002,2391.874023,2405.674805,2428.158447,2445.224854,2577.297607,2570.327637,2492.374756,2433.209229,2455.360596,2461.105469,2460.034180,2454.968262
-516.564636,-517.094543,-516.579163,-514.125793,-513.134583,-514.737488,-511.833740,-504.998657,-502.588470,-448.857056,-400.841156,-305.446045,-241.881424,-340.889008,-503.957062,-503.740875,-504.663391,-502.709625,-168.301407,-185.872009,-195.738678,-235.945816,-504.789062,-502.560516,-473.870605,-467.980255,-363.027863,-174.718719,-416.503937,-423.318481,-463.950226,-442.346100,-360.901215,-208.100510,-174.042694,-213.763626,-244.201019,-277.749512
289.864807,296.329071,299.201477,292.296356,281.173828,252.704071,255.919083,248.602585,249.424408,267.570190,276.618958,285.313263,316.758484,313.457397,206.679382,208.191101,202.405945,233.136993,337.490295,328.893982,320.998230,305.652161,248.336456,221.837936,252.336761,259.336823,291.215210,343.091125,274.358032,269.188599,239.993622,224.402435,292.654724,305.348022,335.780334,317.666077,316.186157,315.705231
2621.355957,2610.888916,2607.030273,2596.750732,2589.573730,2574.333740,2571.610107,2584.891602,2594.630615,2697.526855,2729.856201,2743.041016,2635.256348,2677.014648,2548.821777,2541.824951,2529.321045,2549.000000,2626.870605,2614.460938,2610.824707,2580.020264,2551.267090,2523.450439,2557.183594,2566.524658,2689.507812,2622.932617,2709.589111,2699.991455,2573.401123,2613.575195,2716.738037,2749.206787,2591.596436,2582.463379,2573.024902,2572.770020
-377.230804,-377.525452,-377.372284,-378.601562,-379.026154,-400.070038,-399.352570,-398.127716,-394.614685,-345.114258,-326.166626,-321.409454,-393.996399,-469.815552,-441.363068,-442.158478,-443.501312,-423.446045,-328.417633,-340.704102,-346.280457,-382.122314,-422.331970,-419.131500,-375.023499,-366.436462,-301.013519,-321.733795,-374.003601,-371.079895,-386.124451,-374.630646,-269.174011,-251.711212,-333.312805,-366.109772,-392.493500,-429.256256
508.117828,509.339966,510.979858,507.766052,500.778198,482.568817,485.575378,487.356415,490.702332,524.503418,532.314514,533.990540,543.087830,542.843018,457.804352,457.002533,444.719788,475.211761,558.291077,553.661011,549.014648,536.409119,495.192139,465.629669,499.427368,508.994263,546.309570,562.853455,532.054321,531.507874,485.575500,486.925629,550.414551,561.568787,559.378967,548.468750,549.753052,546.478821
2704.839844,2711.612061,2714.953857,2706.627441,2693.500488,2677.604492,2679.010010,2679.190430,2680.276855,2696.158691,2672.935791,2673.099609,2595.551758,2605.537354,2657.790039,2659.003174,2655.942627,2664.535645,2591.850830,2582.102295,2574.422852,2537.961426,2647.448486,2632.012207,2639.576172,2639.374268,2609.148438,2575.531006,2649.075928,2653.958984,2677.438477,2678.021973,2699.362305,2672.474854,2559.903809,2550.585449,2536.413574,2533.236084
-322.840332,-318.760925,-315.831635,-308.400940,-304.830017,-291.078735,-287.258759,-277.834869,-277.441467,-286.556549,-310.536926,-279.540070,-386.171387,-458.840149,-250.776245,-249.243073,-249.573441,-257.507568,-305.649231,-336.984497,-350.961609,-405.492493,-270.092590,-260.073517,-245.988617,-246.620148,-295.730591,-280.378723,-307.305542,-289.575928,-224.489578,-205.443451,-228.774628,-208.928497,-327.880981,-380.140320,-417.243469,-446.444092
125.115486,132.380417,136.885452,130.234177,119.601791,98.859238,101.601059,102.153564,103.478653,130.564285,125.398232,126.401154,114.502785,114.873077,103.875832,102.535408,93.378189,106.159370,131.704224,123.470398,115.751038,97.374435,133.652817,99.908493,123.081940,130.825348,132.075287,144.123932,128.888306,130.469604,131.182465,117.884262,159.644379,157.224640,124.312210,108.380432,108.051895,104.727547
2502.205078,2497.076416,2494.357666,2492.846680,2490.142578,2498.890625,2499.949707,2505.314453,2508.654541,2512.404785,2511.512207,2516.980469,2502.152588,2515.503906,2480.946533,2483.998047,2481.170898,2493.959961,2492.389648,2494.680420,2495.893555,2494.375732,2448.145996,2448.097656,2453.275879,2448.548828,2467.564941,2456.597168,2495.845947,2495.929199,2475.483887,2507.277832,2507.893066,2510.830811,2486.686035,2493.174805,2494.187744,2491.946777
-391.688934,-385.741241,-380.401764,-370.909302,-361.180725,-330.715515,-323.610229,-313.309998,-307.216736,-324.068665,-348.365387,-261.738159,-294.252472,-381.026245,-239.993439,-239.019592,-236.379852,-264.444519,-206.966003,-243.984955,-261.600769,-320.730896,-283.911438,-271.268402,-274.996033,-277.898773,-330.602386,-184.242706,-309.452606,-298.101715,-232.157745,-206.701233,-270.761658,-179.808456,-230.366501,-290.466949,-331.952026,-357.803711
-92.226654,-80.534607,-73.728828,-83.004784,-96.260368,-124.467667,-120.892242,-125.748070,-123.639847,-107.478714,-117.682053,-116.243454,-114.271332,-117.436325,-122.776276,-123.047554,-128.213013,-119.549866,-93.952309,-104.794434,-113.932068,-133.741821,-91.778915,-124.903511,-107.540901,-101.012749,-110.732574,-81.193802,-112.962418,-112.833572,-92.848282,-117.485291,-80.726013,-83.208717,-102.069862,-121.236931,-123.110916,-125.096321
2411.293213,2395.298340,2387.317871,2387.019043,2389.047119,2403.376221,2403.544678,2417.009521,2424.955566,2474.241211,2511.826172,2532.079346,2506.528076,2543.152100,2385.057861,2383.706787,2374.949463,2394.797852,2495.199463,2498.052246,2503.223877,2509.916260,2351.332520,2346.843262,2368.017822,2369.000488,2483.112549,2462.990479,2499.668457,2491.881104,2374.440186,2435.722168,2478.851807,2517.736328,2491.018555,2501.218506,2505.974609,2505.601807
-196.565750,-189.511017,-185.667999,-170.318863,-166.832458,-133.863525,-131.220154,-114.475937,-123.195923,-179.562378,-252.284927,-255.821289,-472.073334,-528.276611,-57.786964,-53.436272,-55.208679,-74.112953,-384.330444,-427.729828,-445.705078,-512.265930,-97.421951,-79.410088,-78.918213,-86.370872,-254.307205,-334.016205,-230.791962,-194.778275,-45.884460,-26.850586,-139.797684,-201.122299,-419.612701,-483.313019,-526.526917,-551.610962
-53.143875,-44.318329,-38.279633,-44.733719,-56.392715,-72.519638,-70.624268,-64.083359,-65.043655,-34.407791,-48.801025,-55.109695,-94.307938,-92.069016,-29.681412,-31.934830,-43.907257,-45.020584,-79.020737,-87.601654,-95.538544,-116.540733,-8.671951,-47.093964,-30.169006,-22.679810,-48.253204,-61.636368,-44.873489,-36.878525,-6.001541,-20.181122,0.027588,-17.512192,-90.841003,-105.923958,-105.766006,-110.902657
2390.308350,2386.397461,2383.183594,2388.457520,2390.269287,2418.382568,2421.789795,2423.616943,2423.312012,2367.959473,2347.865234,2356.007080,2403.031982,2400.870850,2406.114990,2415.968506,2418.442627,2428.104004,2392.032959,2405.354492,2411.194580,2433.707764,2346.599121,2366.432617,2353.782959,2339.868164,2305.765381,2334.790771,2345.967773,2346.619385,2376.796631,2409.486328,2343.607666,2343.170898,2408.768555,2427.911865,2437.717285,2434.447021
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
