19,29
0.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,8.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000
17.899443,16.164286,23.940033,33.545872,34.025253,37.544296,25.600363,34.253990,42.775967,43.149990,22.574280,20.623030,26.000006,24.281509,24.695023,22.228027,41.884354,34.779217,34.718670,33.984516,32.809944,32.219444,24.459105,24.189777,24.126877,24.454294,27.512041,27.924030,31.332506
20.479918,26.530140,9.660172,9.216462,9.249686,18.424671,14.157826,15.932077,42.596619,43.326237,17.470678,17.263468,14.929539,15.287224,18.792847,35.427376,25.790657,19.480244,19.200605,20.375692,18.834877,18.191385,18.501062,12.732871,8.814253,11.840373,30.030785,27.267801,6.314196
72.137840,-73.836586,-69.705643,-66.295258,-66.267441,53.456367,68.532524,62.695473,50.402325,58.257561,73.912720,74.939835,-67.228256,-66.221085,-65.524040,68.479927,58.986702,62.657330,62.900238,62.436195,60.374855,59.947510,65.580627,-70.834579,-70.260956,-71.302071,-71.021278,-70.059959,-62.482353
87.532448,99.352585,-97.613640,-95.007523,-95.371429,108.264473,-76.052971,-92.679459,132.147415,123.186752,107.321854,-72.741585,75.078438,80.394066,82.851456,66.966988,-98.132904,-86.641342,-85.941002,-84.463387,-79.153084,-77.137032,73.451920,79.222229,82.282097,-79.186707,-70.471115,-72.151199,84.594963
13.729448,14.312345,18.692677,15.476587,15.467446,28.998230,21.524200,24.918310,27.107979,31.388012,14.692664,17.384453,9.552713,20.758947,22.745308,31.424690,26.241804,24.034985,23.844931,21.492325,24.007433,24.862925,14.166564,11.409451,11.295815,11.273407,13.333229,14.614499,26.130999
22.141609,24.981638,16.423481,12.844785,11.856640,22.162857,45.471989,68.379745,95.112129,85.743477,36.054607,23.771338,11.332597,14.641843,17.213812,11.113402,83.104744,50.213623,44.843609,29.379154,11.952710,10.894028,23.398380,8.295880,7.431600,8.272985,9.943188,9.891235,18.338608
80.214722,81.037285,96.527771,97.831245,96.234558,66.494652,-68.519478,65.461617,69.657059,60.949795,-76.221222,-72.983109,91.542496,89.587120,86.277946,66.700592,67.787483,66.506912,66.792519,68.849464,70.128410,71.854897,84.219643,94.763657,92.456161,93.640106,97.080482,97.822296,87.850990
-108.549698,-111.169983,-105.940254,102.805489,101.850838,-97.469559,54.706264,42.172379,32.115391,52.663586,73.825874,97.859634,100.836906,-102.113464,-103.161545,-79.092125,60.788235,79.747475,84.572853,97.223740,99.067604,100.267822,-110.210014,98.280556,-97.425446,-98.242355,-99.740555,-99.517685,-97.622383
0.144018,0.104678,32.510872,42.745396,44.606030,64.299744,26.977289,19.726421,7.688680,-3.682914,0.936908,0.497715,34.838390,38.613605,38.611340,34.013100,-2.815777,0.716552,0.644981,0.470638,0.343211,0.309010,24.528946,30.583807,30.984488,29.830803,28.084711,33.970726,66.255516
89.879402,89.898415,58.836590,48.971378,46.887615,33.381165,81.259003,86.215919,88.631355,90.153687,89.875153,89.854950,55.663364,-51.459423,-51.735676,67.512634,90.219193,89.889893,89.898338,89.913132,89.901161,89.895668,72.773094,63.070972,64.648842,63.690224,66.350945,61.376720,25.521696
61.332573,45.851383,17.265999,4.075253,3.319125,0.062557,43.443577,90.424217,49.887348,-22.951414,31.818668,53.289818,129.151245,121.712196,119.003120,68.300247,28.517735,17.846733,16.191229,18.537331,22.389158,23.767992,54.193611,57.557983,16.361622,14.772673,13.623706,20.048063,33.458530
38.646133,50.867023,77.413368,86.483665,87.091461,-89.970688,-46.650993,-4.580051,-76.967522,-108.558655,-79.101379,36.715458,54.357826,42.692486,37.620602,-24.583912,62.650482,-72.153709,-73.815422,-71.818726,-67.623642,66.318787,41.715034,55.698074,81.274704,80.986168,88.765854,82.298370,70.952950
2.019067,4.052701,12.968736,11.543452,14.273834,17.596382,22.249475,20.710678,24.701977,23.333290,8.848554,9.038834,20.391399,9.489267,9.736377,40.624886,-18.724222,18.479160,18.099184,22.358475,14.894503,16.586962,5.803836,12.509573,14.843425,14.118889,12.600976,10.550608,6.851258
-88.022560,-87.388344,-78.110847,-78.608025,-75.807526,77.102768,-75.042549,-80.212265,-83.996094,-86.769737,-83.877922,-82.560295,-71.622581,80.552078,80.778030,64.062584,-93.492699,-76.918503,-77.381561,-80.447052,-75.681801,73.675041,89.927597,-80.119263,-77.584984,-78.784607,-79.519150,-81.875626,83.213615
12.926607,6.328773,-7.063998,-7.445871,8.174258,16.730419,91.238846,81.617088,12.869617,19.635899,11.860013,9.668492,4.166075,9.088132,10.158788,58.448509,9.564621,-6.773205,-6.711889,-7.591273,8.101763,13.249703,8.395408,10.314693,13.383604,14.990170,13.136897,12.820722,16.478472
-77.209167,-89.047920,-92.648689,-91.558067,-88.691994,-75.410255,20.678566,16.059797,-81.905853,-72.881981,-81.753197,82.630600,-89.710243,-84.804802,-86.273575,38.245441,-85.258453,-91.350983,-92.988319,96.622635,87.030403,83.377609,-81.980553,-81.115189,-77.948021,-76.479355,-80.421158,-80.869148,-87.237755
85.575806,67.060928,20.210661,14.045101,14.299851,87.300995,-129.214233,-136.889282,-133.653687,-144.522690,-139.996597,-130.801559,23.716751,44.515594,49.799690,-107.696022,-145.964584,-136.731674,-136.588196,-134.824738,-127.230453,-123.347878,76.843559,20.020838,22.523329,23.538980,21.905998,22.136879,31.623363
83.018843,83.118856,83.500151,83.987715,84.060513,85.322687,85.599996,85.687830,85.986948,86.222859,86.668002,86.854699,88.328453,88.600050,88.634340,88.934109,89.731090,90.163435,90.201126,90.303849,90.401374,90.435464,90.702132,92.137332,92.235672,92.300986,92.571653,92.704374,93.002214
