62,29
0.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,8.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000
-639.965698,-733.725952,-945.064209,-924.437622,-921.986023,-721.599487,-558.179688,-526.060669,-513.848999,-471.136597,-433.472412,-435.768768,-910.769775,-879.573547,-865.599426,-645.146545,-502.476990,-488.273254,-484.298462,-479.284271,-496.286499,-503.476624,-650.292358,-935.360657,-928.110840,-927.792419,-932.815186,-937.543518,-928.787537
388.436035,385.686951,372.950714,350.375244,349.504547,373.447510,377.436279,401.204346,388.127075,371.444702,371.334381,387.092529,351.642212,376.173706,381.488586,377.185547,373.764893,393.900574,396.268250,400.478577,413.989868,413.833252,404.999512,355.444763,353.482544,356.944214,366.900909,367.661224,382.589508
2441.141846,2400.527100,2418.927979,2433.219238,2431.707031,2379.455322,2510.000000,2552.347412,2558.663818,2612.635498,2562.236572,2522.167725,2407.879395,2370.594971,2359.798096,2410.806152,2597.580566,2588.762939,2590.137207,2587.265137,2572.291748,2559.370605,2432.699219,2424.217285,2414.042969,2410.289551,2409.191895,2405.280762,2380.337158
-619.251831,-617.960815,-648.257202,-617.480225,-615.665222,-711.981323,-759.032227,-763.115479,-714.072449,-733.953003,-686.169312,-653.609131,-619.984009,-654.014099,-661.625549,-736.502014,-769.192566,-732.821655,-729.404663,-714.765259,-690.777466,-677.654358,-583.203247,-637.844910,-636.014526,-637.328918,-637.963013,-643.288635,-666.037781
294.268799,299.769135,331.923676,322.990784,320.125183,279.085144,265.261169,256.725769,189.222534,207.194138,284.603973,305.684265,322.277496,312.028992,308.230621,276.903717,211.968277,249.876465,253.344513,255.314453,259.688660,257.635132,299.594055,323.713074,319.198486,321.640503,332.960602,332.311462,309.515717
2732.614990,2673.427002,2509.319092,2492.929199,2493.724121,2665.215088,2719.083984,2693.123291,2691.162842,2648.175537,2725.274170,2732.127686,2522.377441,2574.927002,2582.888916,2690.933594,2632.262207,2722.082764,2724.041016,2735.213379,2761.501709,2765.641602,2716.135254,2519.172852,2523.495605,2523.909180,2511.424316,2508.789551,2534.445557
-619.820312,-649.123169,-778.167175,-756.574097,-752.512329,-704.252380,-677.849976,-682.547791,-683.187073,-675.986084,-572.110046,-543.421021,-752.470337,-750.402710,-747.143799,-710.523071,-714.907654,-648.887939,-642.658569,-629.591125,-621.275696,-617.119934,-599.640930,-770.298462,-765.252258,-767.029419,-770.800964,-774.536560,-757.306824
545.998413,551.202515,566.548096,551.078491,549.840820,524.933472,516.752991,508.118958,448.387390,448.962677,528.451416,548.330261,554.688599,555.436218,553.412231,527.193665,456.699768,499.849121,502.253418,505.602783,518.684143,518.598083,555.091125,557.786926,554.129395,556.345215,564.097656,563.190613,558.318481
2654.710938,2595.459717,2507.683105,2501.036133,2500.334473,2601.385010,2707.845947,2737.790527,2754.421631,2757.318359,2727.931396,2711.091797,2501.204346,2528.928955,2532.633301,2628.395752,2735.892578,2773.238037,2774.831787,2779.475098,2787.165283,2782.879639,2648.541504,2504.865234,2500.730469,2504.004395,2503.172607,2499.735107,2499.697754
