19,36
0.000000,-1.000000,8.000000,-1.000000,7.000000,0.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,2.000000,-1.000000,2.000000,-1.000000,2.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,7.000000,-1.000000,5.000000,7.000000,-1.000000,7.000000
15.782909,12.358850,21.123011,25.284294,24.471596,10.968155,12.695584,33.834064,36.312359,35.524029,31.547043,23.748833,21.384295,11.431648,27.768967,75.163185,78.600471,80.353470,83.892677,83.867104,85.055626,61.901665,56.368454,9.331214,18.163000,20.742407,19.071299,17.899065,20.413147,15.877717,30.397505,32.654953,32.969246,32.569927,31.776209,12.252259
27.199871,33.994965,33.339676,36.119579,24.671061,33.011696,32.270981,12.579355,19.328999,22.986620,25.683872,17.749250,18.618935,37.816116,78.122116,54.939671,43.600994,53.695534,62.888542,47.731350,37.826221,79.521393,74.046326,16.458258,13.444990,16.529779,15.403572,13.293276,9.368966,31.444538,12.818305,16.332294,19.797861,15.691963,16.631611,44.249336
-74.221130,78.269211,80.079620,67.187668,67.246735,-81.008560,-77.796112,66.407265,64.645187,68.755531,77.036758,74.642860,76.647697,-97.417305,102.807449,-28.537092,-26.668781,-26.983002,-23.258862,-34.848724,-44.370323,-45.500675,-38.332767,-99.233360,90.778053,71.158798,70.973785,72.104042,-69.655441,76.782745,71.500427,75.287346,78.562035,80.198395,80.094826,82.096512
85.045105,75.360100,-60.854214,-59.212769,-74.789207,104.149002,92.882080,-99.922607,-109.157188,112.528511,108.524338,-100.890839,-91.591560,-52.197769,23.885624,98.339577,97.379875,105.856171,105.668839,111.930527,112.963219,-23.037481,-18.535795,74.068474,-83.980019,-76.176651,-75.755417,-77.092033,81.661385,66.118721,-94.484177,106.142258,107.093582,-105.415466,-98.507957,-49.190472
25.487688,26.268076,16.281137,8.110966,24.358919,19.570253,18.944824,25.915407,26.943670,28.388454,27.718590,12.661633,11.000041,7.692840,17.553539,13.519563,13.388766,13.426705,7.763946,9.344579,12.368005,7.097050,4.878292,13.002732,15.455058,13.174829,13.487211,15.053270,17.870630,35.362507,23.755039,25.774050,27.468433,23.103786,27.548851,10.155613
21.051195,9.121540,49.765377,31.690151,21.358166,14.672225,9.518204,27.463058,29.420288,29.278978,25.711069,50.014053,43.567112,9.892727,19.540575,15.997475,15.221623,15.393864,22.858580,21.316624,24.023319,14.061107,16.159918,11.649177,1.838773,12.115460,19.479322,21.882572,23.105040,12.814749,17.776775,15.384647,27.468433,19.189566,18.371056,19.353539
68.505013,-63.745808,-82.366203,-87.849846,79.745224,81.630920,78.487717,64.086395,63.472374,-61.624767,-62.591930,77.679398,79.009163,-82.441628,-72.901680,-103.512718,-103.378822,-103.380875,96.282661,99.020386,-102.339615,90.078995,93.659622,-82.578247,-75.216064,80.022675,82.241585,82.157692,80.821823,-57.563427,-69.581329,-66.430267,-66.003441,-68.774391,-66.194061,-94.073059
-108.726112,-97.840370,69.100067,76.992599,-110.438515,-100.348282,-89.826775,-63.836983,-63.901707,-63.340382,-64.291039,67.126564,73.750740,80.109482,74.727348,74.144897,74.845428,74.651344,-67.194344,-70.321266,-68.798775,101.973373,99.217735,83.176743,88.484978,102.081902,-109.315094,-111.225044,-111.662750,-97.003044,74.859459,-74.616104,66.003441,71.284164,-71.629051,85.046265
58.029301,48.288158,-2.488606,31.343372,83.997780,45.294186,41.412327,8.239595,7.423199,6.686830,-4.885074,-3.210893,-2.890763,41.547894,-57.448071,-80.311821,-80.700356,-81.820427,-80.442978,-81.954910,-82.953346,57.036324,-64.589653,-112.957283,103.176514,74.595940,54.589478,46.882454,41.910473,16.694078,-3.117406,-2.514194,-2.258541,-1.824133,-1.639366,-0.414015
