62,30
7.000000,2.000000,0.000000,7.000000,-1.000000,0.000000,7.000000,0.000000,2.000000,-1.000000,4.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,4.000000,-1.000000,4.000000,-1.000000,4.000000,-1.000000,6.000000,-1.000000,0.000000
-659.012695,-534.430054,-501.811005,-373.211243,-702.286865,-698.794128,-519.520813,-662.499634,-693.781433,-704.409424,-783.135071,-792.699707,-683.873535,-652.400879,-503.250427,-530.517395,-560.114746,-588.163208,-612.580994,-636.762695,-658.468933,-690.222168,-705.444580,-717.425537,-733.926636,-762.485962,-772.100708,-765.707947,-795.547974,-649.652832
282.861206,312.520386,315.743530,322.839355,229.791428,304.625793,282.843353,253.904785,239.915176,233.695480,121.301453,106.452629,323.352509,324.248474,307.490448,299.840820,294.865143,287.944427,280.436859,278.238770,279.701294,268.153809,260.410950,251.702759,246.194824,224.861206,208.665680,156.799225,133.979980,325.612091
2467.318115,2502.698486,2509.063965,2522.546875,2466.505127,2457.374512,2535.707520,2507.299072,2493.341797,2486.618164,2462.281982,2461.146484,2498.280273,2506.260498,2524.280029,2518.644531,2513.063965,2508.274658,2498.888916,2494.984131,2490.079346,2479.370117,2475.384766,2469.067627,2471.366699,2460.306396,2452.027100,2428.750244,2426.447266,2457.218506
-368.649811,-218.386871,-183.296860,-59.618805,-435.819641,-433.644745,-210.261047,-365.625000,-415.082367,-434.781647,-533.902466,-551.670288,-412.927429,-362.064331,-187.239990,-216.242477,-247.931168,-278.975342,-308.303131,-338.884308,-366.846222,-408.836334,-426.678223,-441.627228,-459.097351,-499.234467,-509.560669,-523.577209,-558.790527,-375.969818
321.181305,313.739349,309.543823,295.436584,330.350525,332.064331,297.184448,308.679810,323.554230,327.206573,276.560547,278.866974,341.359070,341.280121,306.326202,309.530304,309.761353,310.947205,314.239319,319.539551,325.270935,332.072968,334.496246,338.093536,342.402039,344.968842,327.460876,283.351685,283.786804,341.305359
2606.551514,2572.901611,2567.617188,2601.640625,2620.760010,2642.297363,2632.539062,2625.277588,2634.398438,2639.056641,2600.647705,2593.170410,2676.103027,2648.618408,2598.131592,2598.330566,2599.956055,2603.427490,2605.213623,2615.364990,2623.579834,2626.537598,2623.229492,2615.855225,2613.997559,2606.793213,2601.320068,2603.539307,2590.351074,2630.821045
-533.979065,-374.011414,-336.405548,-206.500519,-644.066528,-590.914551,-385.755157,-559.298462,-617.679016,-641.398438,-765.316711,-784.370972,-573.070923,-525.654419,-353.181305,-387.960846,-422.914673,-458.429016,-491.951691,-526.986084,-557.424561,-606.974121,-629.866577,-648.802612,-673.070679,-724.069763,-736.454407,-748.032959,-787.588074,-541.179382
512.506409,526.174927,525.269592,516.171570,476.205139,526.375793,493.749176,484.255188,480.656433,476.518585,380.535217,370.293701,540.791199,542.923340,511.953644,509.227844,507.196045,503.566864,501.528442,501.405701,504.008118,498.759552,493.692505,489.338257,484.392334,466.516052,449.607330,402.117126,385.866119,538.090515
2543.732422,2554.481201,2561.308105,2611.221924,2562.290771,2573.607178,2636.635010,2603.031738,2590.339355,2588.322754,2537.890625,2520.413818,2622.656982,2606.828857,2618.846924,2611.445312,2607.750000,2605.924805,2596.563477,2600.425537,2602.820312,2594.039062,2589.991699,2578.448730,2582.139648,2569.853027,2567.697998,2543.625488,2527.448730,2586.400391
