19,30
7.000000,2.000000,0.000000,7.000000,-1.000000,0.000000,7.000000,0.000000,2.000000,-1.000000,4.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,4.000000,-1.000000,4.000000,-1.000000,4.000000,-1.000000,6.000000,-1.000000,0.000000
29.767368,44.323689,45.304760,22.925985,33.578896,10.365057,19.919165,33.343464,35.915016,37.392288,10.982559,20.008577,12.901057,10.761776,23.602997,23.071371,25.276730,27.921879,29.310476,30.463634,31.109161,34.172886,37.443970,38.441410,39.975925,30.447477,23.630386,14.461419,15.415539,14.380844
19.740229,16.807880,15.261373,6.661295,13.099265,13.099234,13.130886,8.045447,11.577756,12.266573,15.325775,16.169537,16.770353,18.247593,8.335503,8.045276,7.079809,7.485585,8.988916,8.834289,9.230353,12.442135,12.931247,15.015829,17.579168,17.697914,16.236641,26.793062,21.065054,13.000744
-65.746155,-49.082714,-49.206993,-73.135193,-65.049004,-94.835709,-73.722443,-67.254982,-67.415909,-65.619843,-89.768837,-107.376740,-93.172935,-93.011368,-73.184082,-73.403778,-71.212212,-68.856644,-67.783333,-66.048904,-64.475708,-62.398567,-60.771019,-60.776268,-60.796841,-71.550499,-85.604858,79.543411,99.746727,-92.795097
-71.109306,73.259071,75.018501,83.679932,-77.177147,77.224213,76.910309,82.425652,78.464020,-77.763565,74.889336,73.970215,-73.330162,71.791336,81.823723,82.118965,82.944031,82.530968,-81.018394,81.174736,-80.945709,-78.197685,-78.395584,-76.353271,-74.357567,-74.055161,-75.653679,-66.192375,-70.843170,76.999298
59.485584,32.981400,30.754589,22.071461,56.142109,67.405594,18.297947,23.427061,37.576874,55.321339,117.370903,112.387276,57.448689,38.072811,20.987288,18.575918,17.096897,18.631050,20.475641,22.196148,25.321712,52.338432,69.366638,83.156372,93.971603,114.379387,117.910126,118.672745,112.336647,63.775490
12.594289,14.965566,15.422050,21.003405,29.038597,17.886482,25.879980,21.003235,23.580709,26.052761,27.372267,27.704334,20.812243,18.298578,20.143383,19.873737,19.232046,18.649899,18.042881,19.633064,20.536194,23.268410,24.023478,24.362354,26.371811,29.855967,31.296749,30.361315,30.913372,28.284218
54.434464,81.986084,85.359459,103.770828,41.412968,48.190777,104.643578,82.933311,63.044369,43.588379,69.240570,69.100159,51.086308,68.523186,105.067268,101.391556,96.385155,90.246162,86.045380,82.922035,80.877037,47.595749,34.341274,27.462770,27.289360,37.620144,45.571873,56.648308,53.844917,60.611755
-100.929260,-103.136917,-103.966965,108.883018,113.366295,-103.622040,106.680641,105.785248,107.985817,109.907127,114.177872,108.002159,-106.258842,-105.324150,107.445839,107.245155,106.590706,106.438210,105.745293,107.519966,108.995178,111.690659,112.967232,113.344017,115.390976,119.613281,-121.290680,120.361130,119.705910,-112.228050
14.325422,30.373264,32.509949,30.904291,29.817406,1.040046,22.217823,34.934410,36.237717,37.799072,-3.753481,8.851973,0.650719,0.476012,24.023586,23.156443,23.187332,26.035143,28.275042,26.765175,24.285479,29.979313,34.580898,36.790726,38.184250,30.291588,23.465641,-49.748314,39.114323,6.551793
82.265068,69.808136,69.256798,61.173141,64.754677,-89.488640,70.208221,59.537907,58.271778,59.351120,-90.515594,-88.585007,-89.731163,-89.875969,66.402550,67.193855,67.456886,65.857864,64.015617,65.457962,66.981262,61.198925,58.632153,57.787025,57.908920,63.996918,67.569633,-97.621284,-89.098099,83.465828
149.755829,143.843887,141.073807,135.392441,142.460587,140.838516,137.913437,137.780029,141.673264,142.821594,145.181717,145.421661,144.693909,144.445984,137.773254,138.369156,138.570908,139.716141,141.916412,142.333038,143.344086,144.104431,144.533432,145.108307,144.120789,144.551270,145.880035,153.330460,149.877319,141.944260
76.754837,73.100548,70.834557,73.278770,75.090332,71.538162,73.749168,71.541740,73.207947,73.723053,70.346115,70.996613,74.366753,74.415695,73.471802,73.135841,73.677971,74.014008,75.125267,73.555687,74.093781,74.662727,75.059959,75.202866,74.298897,73.562370,73.328964,75.356010,73.421333,73.799469
48.882809,13.241237,12.147311,-9.533948,81.230797,64.917175,-5.035750,23.675085,60.677746,82.086624,-30.828611,-28.832148,53.646595,24.357138,-3.394941,1.211600,7.056551,16.975599,20.613235,25.873625,32.235134,80.751923,97.718666,108.915604,115.199661,101.437035,66.933640,-30.890203,28.320097,61.056290
56.830044,84.535141,82.679230,-99.155556,11.354526,41.112068,-93.421349,72.212585,34.610008,11.817416,107.898277,103.125977,45.001350,73.295914,-93.236885,-88.874413,83.176102,74.569855,73.022369,68.551262,63.372913,11.462811,8.072875,-19.008875,-25.930687,-13.537256,25.067595,94.624634,84.527122,47.297031
-17.624489,-15.784454,-14.445109,10.333235,-6.007661,-18.039165,26.748571,14.570786,-6.903932,-5.193049,-29.970942,-23.676123,-15.682895,-12.385531,17.119360,15.244277,15.623279,14.191910,13.414611,10.844677,8.421354,3.542211,3.156287,-7.758409,-12.031605,-28.175377,-33.450573,-34.626141,-32.438183,-24.814804
-92.574944,-92.241142,-91.613403,84.459648,95.873276,-97.461861,80.175278,84.602219,90.253036,91.493118,-102.334824,-100.092407,-92.103729,-90.647583,78.677605,79.537025,78.924789,79.864082,79.802338,82.438568,83.902596,87.135666,-89.808586,-91.251869,-94.013863,-98.676453,-98.687393,-97.627922,-101.015419,-97.793762
25.533077,13.642411,12.493151,19.170897,28.815022,35.170891,21.585505,22.769085,26.458733,28.579939,25.233255,24.329889,34.637508,27.444370,19.727211,19.513510,20.211985,20.977884,22.079021,24.421497,26.839777,28.921032,28.918356,28.303686,27.627165,28.162718,29.105745,33.127567,30.460577,34.454674
88.649355,88.808707,88.848288,89.913548,90.344529,91.783234,93.521144,93.680623,93.753311,93.778296,94.182905,94.288616,95.419152,95.518407,96.955707,96.989528,97.018567,97.053109,97.089720,97.123632,97.157673,97.221213,97.255690,97.283534,97.324367,97.423741,97.486078,97.619809,97.785951,98.554825
