62,39
6.000000,4.000000,0.000000,4.000000,-1.000000,6.000000,-1.000000,4.000000,0.000000,7.000000,0.000000,7.000000,0.000000,4.000000,-1.000000,4.000000,6.000000,4.000000,0.000000,4.000000,-1.000000,4.000000,-1.000000,4.000000,0.000000,2.000000,4.000000,-1.000000,6.000000,-1.000000,4.000000,-1.000000,4.000000,0.000000,2.000000,4.000000,6.000000,4.000000,0.000000
-571.321411,-597.668579,-550.728027,-454.581482,-564.577637,-576.759644,-576.911682,-580.771118,-484.417694,-329.065002,-279.454163,-282.354218,-306.489685,-448.925720,-506.000153,-514.598816,-546.223328,-573.548462,-525.431702,-460.167877,-546.493713,-568.913330,-567.697510,-565.367371,-528.994446,-462.056335,-475.785400,-484.944977,-566.820862,-576.574829,-578.122925,-586.310181,-586.791016,-516.633606,-434.474030,-453.614960,-530.468628,-551.414185,-483.609314
168.107178,123.525833,245.857178,268.554474,181.532715,155.220245,156.764160,178.379349,286.421906,307.870605,312.125397,309.592224,303.307068,274.042328,241.570557,233.661438,200.025482,145.144928,255.306976,279.553223,175.931488,167.877762,183.252884,192.167480,244.108734,211.150711,171.866882,154.548904,100.423141,106.000519,80.977272,130.546204,143.640976,245.504547,256.569305,251.807892,166.133698,136.560272,246.878571
2519.906982,2514.200195,2523.459229,2540.993164,2503.832031,2504.631104,2505.550537,2505.570801,2514.807861,2585.927490,2584.850098,2584.195312,2581.289795,2541.488770,2522.522705,2515.549805,2489.410156,2485.060303,2498.673340,2550.535889,2520.357178,2529.600342,2530.097412,2533.704590,2533.992432,2529.580566,2521.967041,2521.583008,2502.198242,2504.548096,2511.323975,2513.294434,2518.900391,2529.701904,2546.334473,2543.766846,2516.485840,2519.124023,2509.236328
-356.122375,-397.359711,-277.657898,-196.678146,-354.065460,-363.465149,-362.715240,-347.772614,-215.086746,-49.267063,-8.167183,-10.931400,-38.504726,-181.039001,-246.285675,-263.054962,-336.276978,-363.945496,-261.327667,-194.356873,-322.484833,-349.262848,-336.614410,-327.861969,-265.433228,-211.552567,-230.533936,-240.190460,-368.664368,-377.077484,-390.459900,-377.821320,-368.306519,-254.559265,-178.014481,-200.165619,-317.281067,-342.881531,-232.714645
332.986206,325.300842,334.184570,314.495667,327.010315,330.365051,334.516174,343.939697,333.647797,299.760254,300.073914,302.276642,308.652252,320.446472,332.385468,334.067932,329.175171,320.383331,329.571686,322.100922,329.231842,336.850616,340.966431,343.228363,338.469238,286.328094,281.549194,278.601532,298.144287,303.533905,302.944611,325.390442,331.391663,334.505554,309.359772,312.976959,329.358765,317.059875,325.021088
2685.874756,2657.525391,2660.590088,2720.658691,2692.709473,2662.409912,2659.754150,2645.242676,2677.644775,2737.411865,2751.304688,2750.692383,2753.182373,2706.828613,2682.047607,2682.141113,2690.509277,2648.245361,2659.418945,2720.493896,2686.529053,2686.150635,2681.826416,2682.252441,2684.482178,2706.867676,2686.550049,2679.146484,2653.285156,2654.597900,2636.241943,2651.984863,2652.762695,2685.967529,2727.383301,2726.389404,2685.494629,2677.298340,2687.857422
-585.903137,-638.405884,-478.411224,-370.163452,-579.991150,-601.227783,-602.216003,-584.554382,-394.973846,-203.846039,-153.287323,-158.803482,-195.676224,-360.061279,-445.872253,-467.133484,-553.666565,-597.702454,-453.397736,-370.328094,-550.191528,-587.393005,-571.934021,-561.133423,-470.822815,-384.888062,-407.886536,-430.774811,-619.421753,-623.683533,-628.405823,-618.838013,-608.766113,-452.425781,-359.304749,-387.890625,-542.685608,-580.962158,-433.642548
425.598022,385.513916,496.048767,502.675110,431.759583,412.895172,414.582764,437.767578,519.451538,514.477661,519.070068,518.939331,516.774292,506.868469,489.703125,482.684601,446.512146,403.593262,498.987976,509.540894,433.248291,425.966492,440.559326,449.038391,492.652405,488.514557,486.770813,483.401306,386.102325,379.421021,387.231995,403.060730,411.580933,495.040466,489.487732,486.701294,426.607300,394.458862,503.627197
2598.722900,2567.613281,2594.977783,2648.064209,2606.856934,2585.083496,2585.369629,2578.825928,2615.606934,2703.984863,2703.399902,2700.535400,2703.681885,2646.851074,2613.584717,2609.248779,2603.122070,2561.856934,2588.493896,2657.528809,2603.916504,2614.364014,2614.145508,2617.443848,2618.751465,2665.020996,2661.558105,2660.058838,2573.989990,2572.328857,2571.976074,2577.097900,2580.950928,2609.357178,2658.312012,2658.514160,2610.400879,2604.464355,2615.119873
