19,59
2.000000,-1.000000,4.000000,0.000000,7.000000,4.000000,6.000000,4.000000,0.000000,1.000000,4.000000,5.000000,4.000000,7.000000,4.000000,6.000000,0.000000,4.000000,7.000000,5.000000,2.000000,-1.000000,5.000000,4.000000,7.000000,-1.000000,6.000000,4.000000,5.000000,7.000000,4.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,6.000000,4.000000,-1.000000,2.000000,-1.000000,4.000000,0.000000,7.000000,0.000000,4.000000,0.000000,4.000000,1.000000,4.000000,5.000000,2.000000,4.000000,6.000000,-1.000000,4.000000,0.000000,7.000000
74.496956,56.363995,49.191216,17.814903,12.464306,21.857489,28.268690,24.065413,15.727897,14.972268,13.335125,51.268742,54.367844,21.003645,33.865124,37.061054,26.447563,24.037861,45.007637,67.063789,68.308014,65.830963,62.817051,59.268005,19.665524,34.571083,44.739849,30.513567,42.847763,63.724319,53.604073,24.751478,16.437380,14.365780,10.322224,10.821364,18.765041,26.408628,26.517820,56.457268,81.944710,72.949989,59.981266,52.011562,15.715570,6.637051,28.055857,24.341675,13.258194,11.036065,9.485393,74.849556,78.774727,64.439949,38.075615,43.500107,35.671780,24.103247,12.354685
19.641336,20.422644,19.233206,26.461002,24.743622,20.804195,20.230806,22.490088,44.658138,45.932007,43.596684,47.581997,28.589611,27.528006,15.392550,17.551672,18.190434,16.831200,39.543098,42.316147,37.006393,36.498528,35.937801,31.737795,25.651239,27.048277,26.673763,20.317133,38.863037,29.135984,20.707809,24.366278,26.190363,27.652208,24.905333,22.655861,18.630033,18.290474,15.895384,31.711273,33.957458,21.524004,22.461000,22.159008,13.879202,16.619579,13.693833,14.892219,28.395607,31.346077,33.112679,39.427464,37.336468,24.639099,3.875301,4.810638,7.285158,17.177273,21.656992
-17.147703,-33.947567,-40.825294,-74.964577,-79.645302,-68.142555,62.178879,70.909348,79.458008,79.086830,78.775642,-39.472809,-35.707691,-69.843369,-56.180229,53.111961,67.879440,70.548233,-45.421322,23.113827,22.660250,24.883953,27.396797,-30.735096,-70.891441,-55.532158,45.311203,62.706886,-47.153656,26.279348,-36.587902,-65.522713,74.182991,77.208908,87.196602,88.144508,73.428963,63.650494,70.583313,-34.360203,-10.544620,-17.051779,-31.295073,-56.273556,-77.778931,-85.479309,62.054993,66.628014,79.496193,81.375389,82.115509,16.004040,12.077522,26.091333,-54.353931,-60.470013,-65.113342,-72.353477,-80.058197
87.741768,83.637505,80.264381,64.042229,-65.267365,-71.263939,-71.211395,67.983444,69.381104,75.047791,81.851440,95.149033,83.924477,-62.484783,-77.528603,-76.172318,-73.530792,-73.573540,95.195892,98.892769,92.410248,92.815605,93.818306,93.191879,-64.363495,-64.881592,-66.383179,69.683823,106.674797,90.045242,82.724480,-65.647331,63.840992,-62.365589,65.094673,-67.355347,71.869148,-71.710541,74.464836,93.794395,96.321724,92.295166,88.394333,68.063492,-76.257812,73.386978,76.378479,75.166031,77.625381,79.613884,82.901596,94.130371,95.152191,80.926971,-86.363251,-85.344818,82.740395,72.920990,-68.347580
45.666100,35.206234,31.281321,17.982315,19.037960,27.916599,31.223265,40.681759,55.169197,56.837883,53.760941,40.536377,23.157738,15.976753,31.316772,32.514488,41.082546,46.368851,31.353443,31.056545,25.928017,27.914928,28.977427,29.142368,20.570997,34.530521,35.478374,47.466805,32.394306,26.200367,25.797533,21.182577,19.338766,20.193682,23.541433,24.400673,22.384981,28.333994,40.576660,38.597042,42.263531,35.181541,33.321964,22.476702,24.702059,20.259338,30.914709,31.474503,57.814976,55.318764,54.354603,41.340019,40.943821,34.366489,25.119535,25.872036,24.743191,22.573452,22.768749
44.944351,48.444717,48.829319,25.560509,21.957979,22.200686,22.531994,25.176544,29.544298,28.708607,27.618944,29.661852,38.932777,30.116899,21.404243,22.066580,27.199108,28.155771,30.136011,33.169838,48.181484,49.426434,48.958035,46.794056,23.399780,16.324667,16.261501,28.708061,27.054869,32.982113,28.163261,20.283154,20.707945,19.733028,17.146660,16.463163,17.902830,20.659040,20.190296,28.167095,39.227421,47.365482,39.174599,19.720736,18.298481,20.073303,20.569258,20.600515,26.100611,24.650581,25.676308,29.828733,31.426937,35.755363,24.729780,17.365009,16.409636,17.120138,18.356400
59.205978,65.633568,69.444107,82.172676,77.462006,65.813980,61.385487,-49.551388,-37.436371,-35.017868,-36.587227,53.498825,74.185638,85.705269,66.249825,62.743660,49.088100,43.747089,70.117722,70.549858,75.346100,69.914627,71.358330,73.435287,75.873665,62.141273,59.245838,42.859375,74.660057,76.842003,76.095184,75.532043,74.363876,73.683487,72.618774,73.267487,81.098831,68.790619,50.095768,66.042038,69.917938,69.993103,74.068146,72.145401,72.562363,78.172165,60.770733,59.230404,-32.258965,-34.710079,35.649128,62.472443,64.645264,62.050163,74.155907,76.381599,75.548790,74.937080,77.514153
53.521561,60.976131,67.181587,100.659790,98.777473,101.899536,104.848557,113.624390,-119.412743,-118.654442,117.291313,87.977859,84.552124,105.534492,99.639374,103.846977,-117.122116,-117.221359,83.495605,78.172859,63.933235,62.330734,61.731735,63.978691,101.878029,96.833321,101.082779,-118.063728,78.929001,79.633827,90.400612,98.786530,97.360901,96.962502,97.411972,97.960846,86.381248,94.034180,109.460327,71.159836,55.646908,59.031994,73.324646,93.995865,97.978065,98.599419,99.498375,104.089211,116.082878,114.054550,111.470573,74.208870,70.496941,78.635925,100.907837,98.733887,97.052429,95.398781,98.990349
47.587059,64.416985,69.105164,67.097374,46.112778,69.093979,80.039520,69.428833,42.145638,37.402172,33.251335,71.861610,74.155800,80.338112,90.371147,99.103630,73.358803,64.692795,62.935871,32.840969,39.392410,45.737041,52.232658,61.803417,73.108582,94.045601,108.612007,72.674530,46.032391,53.786861,86.383385,87.127464,60.952049,50.391113,26.666391,-25.595194,33.633900,79.478752,79.986794,69.276443,32.659374,47.797737,87.493355,58.062408,17.504944,8.397886,64.335739,55.863052,22.696218,20.151394,17.922163,38.592136,31.510654,56.376209,107.674248,109.191833,94.415520,71.190315,41.810738
