62,32
7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,7.000000,0.000000,4.000000,0.000000,7.000000,0.000000,4.000000,-1.000000,2.000000,0.000000,4.000000,0.000000,7.000000,0.000000,7.000000
-512.911255,-544.044434,-574.717346,-637.891907,-640.635498,-544.863770,-404.166779,-412.064545,-437.195251,-451.417480,-466.553314,-481.139526,-496.668060,-496.934631,-575.409790,-568.010681,-560.302307,-547.064575,-560.702881,-545.120850,-535.064636,-427.148743,-451.857788,-478.656921,-492.429993,-481.158813,-472.274170,-501.259460,-506.395050,-393.934113,-410.713074,-433.739166
195.689163,185.228592,173.795258,126.954773,119.295692,253.907715,284.497559,294.344635,296.581024,296.795532,296.892303,298.948242,303.807404,265.112579,-45.068588,-10.627556,88.322357,131.258438,159.102783,204.952606,221.681992,280.501953,273.744659,106.008408,88.197853,64.886719,36.819771,95.399498,113.949326,276.095581,269.120605,269.115631
2372.788818,2356.837158,2347.980957,2330.651855,2324.765381,2293.365234,2371.584961,2387.847900,2386.855957,2386.586914,2386.338379,2387.239746,2391.615967,2386.449951,2322.141113,2317.351562,2324.452881,2325.603760,2346.194336,2348.531738,2348.326904,2367.156738,2364.045166,2366.709229,2362.427490,2354.224365,2342.058594,2302.222168,2302.875977,2416.895508,2436.127441,2440.481689
-267.518768,-306.096985,-340.315125,-415.790039,-424.637238,-293.527710,-139.289276,-156.588745,-186.086136,-201.405945,-216.635239,-231.030975,-244.472046,-239.926086,-441.221832,-420.104553,-377.705872,-350.054596,-342.047516,-310.041351,-294.705048,-167.669434,-202.827255,-259.440247,-290.043457,-293.947906,-304.985474,-297.252625,-295.719513,-128.275055,-144.226837,-167.687546
279.625061,287.784363,290.685608,272.585205,273.148041,308.061096,284.032318,269.807983,266.702942,264.690186,264.483063,265.003326,266.434174,273.924927,184.230072,211.141846,283.397644,306.402344,310.004639,322.654114,324.724091,298.774139,267.691528,259.419373,262.856262,255.177429,243.564362,262.798462,272.408875,304.542938,288.106537,282.727356
2436.339600,2423.084717,2402.656738,2363.656250,2360.553467,2368.253906,2411.567871,2464.204834,2474.918457,2477.183594,2477.263672,2477.147949,2473.601318,2461.147217,2287.658691,2293.744141,2335.994873,2370.265381,2370.126465,2398.093750,2405.167236,2431.232422,2462.165771,2372.204346,2373.287354,2371.286865,2368.685547,2344.074707,2347.331055,2434.169434,2454.526855,2467.924561
-459.768402,-507.015167,-546.044678,-633.940369,-645.299072,-459.163300,-269.234650,-267.733093,-293.688965,-307.274963,-322.876923,-336.156433,-347.989319,-382.086914,-676.706970,-656.525757,-610.256836,-576.579346,-557.721008,-516.413147,-494.737915,-320.018219,-332.777283,-478.123016,-515.253845,-525.946533,-537.791260,-515.032837,-510.607605,-283.480865,-292.555634,-313.461334
419.260193,414.977356,410.931702,370.062866,362.938049,479.958893,490.258057,486.736664,484.879608,483.283691,481.955139,483.378479,486.322815,468.836121,178.353821,217.956039,330.143372,375.062195,403.545715,445.455048,458.370056,486.982330,469.083069,350.622101,336.079193,309.057922,274.345032,342.093872,361.620270,494.414093,482.580078,479.336029
2444.630371,2422.288818,2397.374023,2369.742188,2362.656494,2343.244873,2394.995117,2444.674316,2458.545410,2461.039307,2462.324463,2463.932129,2464.749268,2453.223877,2306.330322,2298.161377,2336.028564,2359.040527,2374.467529,2399.494385,2406.693359,2445.662598,2447.357178,2371.344971,2360.948730,2355.966064,2346.534424,2295.742432,2303.609619,2447.103027,2473.337891,2486.118408
