19,22
7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,5.000000,7.000000,0.000000,-1.000000,7.000000,0.000000,-1.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000
17.805813,20.431725,20.492224,13.353325,15.991660,16.908564,18.031267,32.487453,43.959232,45.383080,65.294998,10.799351,28.520502,32.493755,26.870703,12.740616,13.888653,13.178141,12.064637,12.536050,12.819952,14.135567
16.814173,16.565224,41.944633,44.744709,37.740425,35.585865,33.750095,39.185543,34.586632,47.896664,62.926647,21.980680,18.660402,28.037560,19.411390,13.187530,11.987602,13.075270,20.154963,19.994928,16.102848,15.066743
-72.260628,-69.630959,70.565704,79.680145,82.120422,84.346504,86.285248,57.684929,-46.048576,44.691654,28.379618,-79.457924,67.388428,61.348774,66.844452,83.435104,78.363365,78.288574,78.208572,78.348106,77.916924,76.261627
-73.294678,-73.952736,-52.551231,45.883446,54.909279,58.071499,59.975494,98.490356,84.399063,61.476517,28.638151,-79.557968,-76.231094,-67.128166,81.886993,79.737885,78.972252,76.937553,-73.384865,-73.087303,-74.618195,-75.504112
17.746180,20.440702,16.331469,20.387587,29.924503,32.592556,35.614513,40.623562,15.542157,15.641579,13.778287,28.175406,14.765144,9.977879,19.297647,16.343113,17.989075,19.793898,16.740822,14.996599,22.682478,19.046074
8.068254,8.160028,19.394800,35.554466,37.034836,32.592583,35.614517,69.525627,8.530692,7.458088,5.226935,6.952712,13.530354,18.512833,20.471298,15.203937,15.158644,14.484035,7.008854,5.810317,7.715944,8.179229
81.539764,78.515862,86.461838,-101.529228,-100.227821,-98.024338,-97.037361,-51.416134,86.157410,87.403694,93.358002,103.876015,82.722511,83.677696,92.666702,91.943558,92.112297,91.421021,-73.264610,-75.116287,67.504333,71.025208
90.378731,87.396515,89.740517,78.215263,75.265755,98.024345,97.037361,107.613220,84.179054,84.613785,90.398880,84.556038,-97.624016,-107.371056,-110.388992,105.143883,-105.157921,-104.431381,-94.667450,-92.749359,-88.830582,-87.923492
29.258793,33.859428,49.884453,64.526527,62.977009,60.619930,57.738155,51.225719,18.773375,21.078238,93.012886,84.153221,48.829216,80.238365,87.872498,-9.938914,15.728703,11.030622,21.890890,22.479389,22.272121,22.911455
62.542942,58.215771,46.311188,35.394779,35.083210,35.823841,39.134571,39.732128,71.649857,69.180023,-49.243397,29.487026,41.846786,15.265304,13.901196,90.112595,84.671074,83.054443,69.785919,69.216209,69.151718,69.021225
115.402359,111.946594,113.191040,91.412468,70.631714,62.267883,55.007530,21.646606,43.117828,72.628555,105.190117,74.279129,100.223396,108.745628,147.660431,116.982918,100.829353,60.492165,30.983599,37.443455,35.193825,32.980064
45.393719,40.241711,36.115707,51.144810,60.035820,64.478477,68.150391,86.866135,71.819000,34.156918,-28.948957,17.469336,-13.228722,-23.709879,63.576229,62.171406,57.558414,56.950294,64.366005,60.357056,62.570652,64.677544
20.207941,25.577932,25.021046,13.225707,-18.868496,-20.609549,-21.948214,18.988441,10.973323,10.076849,6.535911,-8.715508,-7.955617,-2.520958,0.568895,-5.256876,-5.682549,-8.843780,57.378307,53.921200,74.430458,65.582832
-69.852142,-64.639450,-70.044052,-87.274185,-93.200577,-93.972450,-94.578186,-85.236603,-79.228874,-80.079254,-85.603012,98.211510,92.691261,91.285065,-89.495529,-95.228622,95.648811,98.487732,35.094646,37.837936,27.102612,30.173368
17.032564,20.248241,17.830357,0.937952,25.400240,-20.609560,-21.948233,47.189617,-5.244487,-3.350066,-3.296516,-14.477861,17.983820,13.267810,8.724743,8.192109,8.468631,8.776642,12.573300,12.747009,-2.773258,3.630114
-73.363472,-70.268623,-75.003105,89.585480,68.286682,93.972458,94.578186,45.993160,91.304482,90.395233,91.775330,-100.342812,73.461395,81.257278,-86.830093,-85.065407,-85.041786,-85.535378,88.986671,87.959023,90.293358,88.216316
8.738578,7.281116,8.026220,46.301693,58.292774,63.373215,66.281754,-119.704376,-164.930649,-165.763229,-169.107925,-155.528793,-102.300301,-94.324524,27.465717,25.308910,25.930687,27.192900,37.206623,37.788277,41.891121,41.783077
113.073806,113.107106,113.309726,113.438877,113.509650,113.542156,113.574663,113.842589,114.611213,114.647317,114.744659,115.442299,115.812355,115.881595,116.747187,119.252799,119.283173,119.350327,120.849067,120.916652,121.155758,121.187859
