19,39
7.000000,-1.000000,4.000000,-1.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,2.000000,7.000000,-1.000000,4.000000,0.000000,7.000000,-1.000000,7.000000,2.000000,7.000000,-1.000000,7.000000,4.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,2.000000,-1.000000,4.000000,0.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,2.000000
62.941189,44.644249,17.852325,21.435516,23.082096,20.751238,22.014215,19.645552,19.024984,18.491762,19.337343,61.506531,56.815022,45.161434,17.057602,24.636864,23.580324,21.642143,39.351482,60.411877,55.880558,32.292362,22.083963,22.062990,23.296282,28.090023,22.142397,46.477715,55.481792,70.705521,57.879543,35.485752,34.585121,24.627014,24.468494,23.431482,20.482300,45.327782,60.451069
21.198118,17.937084,21.167044,19.040525,17.605642,16.863888,17.426033,13.587063,17.253765,21.173227,17.513910,29.680437,15.206462,14.914114,23.541237,20.494486,15.643290,17.893652,23.453142,18.222088,11.023999,13.798162,23.655186,25.589123,24.009306,19.297430,26.299149,22.850605,21.932072,26.495171,23.647676,29.250965,26.369652,14.371794,13.903839,13.391495,18.507982,28.969151,25.144245
30.844803,50.006561,-76.214577,-73.049744,-72.282227,-70.009834,-68.690361,-70.841454,-72.260498,-72.966705,-72.029701,-30.168625,33.831089,47.341240,-75.674141,-69.312950,-67.884727,-71.826286,-53.797222,-31.372702,35.817253,59.982525,-70.075844,-71.682098,-71.143166,-62.033356,-73.245522,-47.546608,-38.315598,-22.128330,-33.489391,-57.603645,-65.470497,-65.738472,-65.941048,-67.099731,-72.811089,-47.186481,-31.029072
82.240044,82.207382,81.158501,82.357407,83.598831,83.386566,81.967270,82.592178,82.106857,82.886406,82.044632,73.583435,85.186005,81.273300,81.439812,78.819016,78.224480,82.217834,73.052742,79.148399,85.819206,80.679878,77.594841,78.131699,78.707649,78.351013,79.709557,75.559448,78.610130,80.185966,82.007607,74.972382,82.935158,82.702583,82.011963,81.987816,81.459587,70.769531,76.439217
14.564404,14.995556,17.432268,20.266331,22.216967,18.270134,16.333763,12.305236,8.661363,10.767591,22.400005,16.396418,15.709568,23.399548,16.313084,13.877009,14.338307,26.205425,21.350260,23.396160,22.243776,29.166550,15.075005,10.516347,8.723032,13.823854,8.222659,20.037592,21.904104,19.888098,20.443283,20.770334,20.660830,15.781000,16.402235,16.691059,23.531908,21.031134,21.852295
15.331575,13.643250,12.153445,11.616591,12.451198,10.424037,9.820207,10.737754,13.082860,12.767487,9.501294,21.417894,14.293629,6.400552,10.070347,9.369910,7.361248,4.549068,13.375546,13.223706,15.383014,6.024931,11.038402,14.807910,15.084311,7.448453,17.878141,12.967564,10.656616,15.244927,13.449028,14.518525,6.840772,4.551221,4.633880,4.777662,6.693924,22.698061,22.994640
76.488708,78.061150,74.973854,74.226303,75.632103,86.006531,89.767891,89.025520,89.050446,82.982063,73.377106,76.234566,80.519417,76.303604,76.707405,81.632607,83.780991,71.157906,74.117859,74.472145,74.595284,65.732208,77.820877,80.763680,82.967178,83.507851,82.085114,75.515129,75.598305,76.310196,76.067955,70.986221,76.165718,85.742798,85.546280,85.786858,75.974670,70.391647,71.347847
93.948669,101.256226,102.017006,-101.388100,-101.036926,-100.252640,-99.815628,100.046761,100.271507,100.333824,-99.194183,84.588188,89.894386,94.778297,97.049500,97.169510,96.231323,-94.439758,92.171494,85.812912,87.064743,90.029335,94.522240,94.476738,95.536819,95.078430,100.961716,94.292969,90.441345,85.332253,94.741135,93.802391,94.432625,93.894836,94.289764,94.452995,-96.349998,90.587570,85.438622
78.901871,108.377129,121.068001,108.295097,98.318855,35.865952,27.589634,41.853924,46.389858,80.460442,105.497055,52.828796,90.702736,107.398537,129.270523,77.634361,66.417953,96.303223,86.967209,60.521912,76.281738,101.266144,97.828773,94.611862,90.804993,44.166294,103.018509,80.635147,68.601700,47.060150,90.883507,98.716690,83.747002,32.236610,34.816208,36.090034,103.978371,81.392052,56.959568
