62,33
-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,5.000000,7.000000,5.000000,7.000000,0.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,7.000000,5.000000,-1.000000,7.000000,0.000000,7.000000,5.000000
-88.010254,21.511242,67.617249,85.990799,198.507751,233.424881,231.908112,222.853424,210.247971,86.000656,20.565615,13.240936,60.606232,76.415611,71.829277,-272.673401,-494.811615,-494.030457,-478.034729,-491.767426,-518.489624,-89.924339,-21.337128,162.372330,91.028908,41.083935,-132.947632,-229.645020,-368.660919,-368.136078,-402.928772,-363.576416,-388.110626
409.426392,414.940735,424.876434,427.109863,373.404846,336.869690,331.333191,328.994293,326.425018,353.808746,370.769531,372.396790,395.668579,409.994263,411.420502,424.293701,423.940552,422.748779,418.503479,418.184204,418.354675,385.195068,410.366913,400.551331,407.501770,415.873535,435.232727,417.201904,406.623352,406.312744,418.914917,430.414856,430.754578
2375.762695,2364.856201,2342.952148,2334.162598,2317.602295,2313.798828,2312.691650,2305.474121,2302.815674,2251.153564,2236.875244,2253.659668,2236.364502,2228.034424,2221.806641,2256.277344,2290.645996,2291.851074,2292.199463,2296.811768,2297.037109,2431.960205,2391.951660,2317.052979,2278.640381,2308.862549,2363.044434,2396.067383,2379.096436,2379.755127,2378.972168,2368.573730,2366.543701
-247.338577,-230.921890,-206.112396,-195.930313,-98.303780,-64.969963,-66.320251,-76.062897,-87.775589,-217.041336,-285.082397,-292.341003,-227.884949,-184.784821,-177.543365,-126.490982,-251.333755,-246.132523,-226.472961,-237.092758,-259.158264,-243.828217,-284.383789,-143.401871,-153.477036,-111.237350,6.430313,-13.146969,-105.387466,-104.163483,-140.300369,-91.763550,-113.515648
415.473267,402.145020,407.265228,405.438904,364.161682,340.547363,343.347015,339.631958,337.101654,374.526703,385.532593,389.936401,397.724609,399.743286,397.084320,349.298706,365.900665,364.738403,357.553711,362.957581,368.105377,395.681824,363.587128,385.233398,387.634644,382.337036,328.177917,341.600250,341.214111,343.960754,358.285278,382.206360,389.397552
2120.574707,2192.731201,2208.566406,2219.735840,2243.965576,2245.442383,2244.626709,2240.195801,2233.596924,2213.769775,2231.120850,2249.522949,2334.540771,2385.964600,2396.931641,2510.667480,2466.711914,2461.808105,2455.742432,2457.542236,2451.802734,2178.272217,2244.738770,2315.940186,2458.810791,2568.535889,2610.509277,2596.340820,2520.996338,2521.744873,2524.137207,2500.868164,2495.479736
-222.869278,-163.972290,-120.236893,-102.569328,21.899790,68.726532,71.818810,62.976685,49.410183,-62.837887,-125.158989,-129.162750,-65.873871,-31.801973,-28.965876,-156.367432,-328.354248,-326.226288,-302.360992,-321.401489,-351.753326,-221.100006,-216.124115,-0.872233,-10.302980,12.780792,-1.767647,-74.419174,-190.052612,-190.797729,-233.353928,-189.913620,-221.224243
614.240723,600.685791,611.641235,613.112427,571.460999,544.364929,542.750732,540.855286,537.391785,566.434204,581.720215,583.674072,606.275208,614.679749,613.297485,596.374512,612.263428,610.830444,604.382996,609.097717,611.504089,591.252991,583.065430,595.292725,604.607910,602.094482,585.223511,592.376343,591.524902,593.106812,606.497620,627.924927,632.719482
2289.313721,2354.652344,2352.994141,2354.895752,2356.202393,2357.844238,2357.622559,2349.083984,2345.322510,2315.975342,2316.470947,2335.745117,2347.649414,2366.009277,2367.284912,2426.255127,2391.545410,2389.295898,2378.765869,2387.925781,2387.541260,2350.307129,2377.081055,2399.528809,2425.105225,2494.352295,2539.616943,2530.522949,2460.369141,2463.457520,2475.903809,2438.257812,2439.248535
-109.450874,-44.664272,-20.861259,-10.177409,74.377914,98.260056,91.172485,81.515152,70.360809,-70.298767,-141.129044,-150.753586,-105.178825,-77.163773,-76.072510,-239.088654,-414.702637,-412.469666,-400.189636,-403.638000,-420.576874,-110.895599,-84.885452,20.506765,-53.750500,-83.302490,-124.408348,-165.456665,-283.356079,-279.341949,-307.388123,-258.889587,-274.357666
195.945267,200.507523,204.492554,203.644867,153.065979,122.733002,121.732193,117.898178,115.441750,150.258759,163.892563,167.277161,177.079239,183.761093,182.888840,166.167267,170.979736,169.806305,164.939713,166.083160,167.939835,173.434631,175.880798,178.549866,177.050476,182.938049,169.234253,158.244415,150.961700,151.626602,164.901581,180.802689,184.034668
2206.686035,2206.204590,2204.928467,2206.860352,2210.011230,2206.744629,2203.892822,2200.386719,2195.553711,2152.649414,2155.484619,2172.324707,2226.757812,2254.642578,2258.189453,2341.132324,2362.426514,2362.221680,2364.564453,2362.167969,2354.479492,2262.184570,2263.964600,2238.481201,2313.839355,2382.492920,2429.301514,2460.349365,2433.235352,2432.898438,2422.845215,2416.689209,2408.650391
-105.256302,-71.509216,-66.752037,-62.576302,-3.060717,9.598486,-3.106168,-13.266392,-23.115883,-179.391235,-255.266327,-267.175171,-226.130157,-190.002686,-185.238083,-228.030746,-372.479340,-369.520874,-361.518188,-355.167694,-363.043427,-109.226776,-107.266327,-73.734993,-160.340881,-183.592209,-137.822037,-134.858185,-239.040543,-231.652588,-252.751663,-196.532181,-203.370834
-18.508789,-11.932037,-13.151321,-16.455643,-65.818863,-91.976837,-89.740280,-94.854767,-97.204170,-56.518616,-45.281479,-40.573044,-41.829636,-40.873215,-43.415909,-80.402374,-72.949951,-74.100586,-79.132874,-77.417755,-74.650909,-39.868484,-51.284164,-41.065872,-50.297791,-44.692062,-79.902390,-88.983414,-94.516327,-93.350342,-79.668716,-61.301971,-56.244186
2078.667969,2074.371094,2087.812988,2097.323242,2114.003906,2110.343506,2105.696777,2105.466553,2099.071045,2059.968750,2074.989502,2091.633789,2201.893799,2256.617676,2267.369141,2386.785645,2406.810791,2406.120117,2411.462158,2402.494385,2387.823975,2129.727783,2159.016602,2160.082764,2320.897705,2415.043945,2456.581299,2493.558838,2465.281738,2463.931641,2444.108887,2444.202393,2430.676270
2.801632,102.262772,121.802147,131.806183,200.368393,214.986816,202.208252,192.536484,182.086746,29.236845,-44.733063,-56.739090,-27.306419,-10.283197,-13.337877,-329.159515,-540.185852,-540.194763,-534.732666,-530.524170,-541.616211,-0.603058,73.445427,136.791595,7.787024,-79.464340,-233.294037,-284.176483,-420.335388,-413.415649,-433.571716,-383.686218,-392.433533
-22.609802,-3.123627,-1.020126,-1.513687,-59.483749,-94.508209,-98.011154,-102.178772,-104.555519,-70.781799,-55.450394,-52.651505,-43.246597,-33.819992,-33.533554,-28.520935,-32.972321,-34.161377,-37.165497,-39.391388,-40.049805,-47.269913,-19.146683,-30.519424,-36.636688,-21.766312,-6.571274,-36.841080,-49.474335,-50.416748,-37.925125,-28.108490,-27.769272
2251.738770,2192.859863,2180.382324,2176.219727,2164.473145,2157.393799,2152.556152,2150.410400,2146.731201,2085.705566,2078.952881,2094.482422,2134.232178,2147.953613,2146.650391,2210.798828,2285.537354,2289.107422,2298.853760,2291.823486,2281.254150,2308.778076,2260.151367,2160.848877,2197.008545,2237.529297,2287.071045,2355.430420,2367.566895,2366.162109,2344.162598,2353.112549,2341.901855
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-190.218277,14.236160,63.891506,83.010086,197.530945,233.024475,231.651794,222.648376,210.084015,85.966866,20.562784,13.240581,60.606838,76.416397,71.830063,-175.122253,-622.116455,-638.023254,-623.589966,-597.046265,-582.325439,-176.023956,-27.263771,162.239044,133.993805,73.328407,-92.665619,-195.208496,-442.723633,-459.516418,-485.718018,-343.218689,-354.931061
138.964508,116.402679,126.238434,128.459076,74.733826,38.196655,32.659882,30.320892,27.751587,55.135132,72.095917,73.723175,96.994965,111.320648,112.746887,107.732025,65.628754,67.900146,57.665161,111.269165,110.996552,102.370911,111.768890,101.877838,73.950989,71.073273,50.584412,65.126007,32.927399,37.654205,119.387634,118.101196,119.819977
2300.864502,2359.572266,2340.247070,2331.998535,2316.893311,2313.508301,2312.505859,2305.325439,2302.696777,2251.128662,2236.872559,2253.658691,2236.364258,2228.034424,2221.806641,2243.179688,2208.014160,2219.254395,2234.155029,2230.263672,2217.863037,2389.495850,2388.790527,2316.981445,2269.575195,2260.510742,2279.674805,2320.568848,2358.589355,2354.783203,2300.162109,2280.009766,2291.476807
-199.788437,-205.662277,-202.141632,-198.579529,-119.392479,-99.947487,-118.801010,-132.856232,-148.430115,-307.324646,-368.646820,-362.904968,-328.590088,-335.795990,-333.237732,-304.869141,-141.970840,-120.231522,-78.533783,-100.775391,-160.133942,-224.541626,-251.804062,-213.788788,-226.733459,-137.753448,-0.668045,-15.482136,18.711975,18.356224,-58.301025,-35.010437,-72.829544
32.777008,46.901886,84.687500,106.043121,97.459747,67.168335,71.314056,72.563995,67.708740,98.559143,120.924286,124.359802,122.255341,156.425827,161.156235,112.774506,38.722900,41.684753,40.455780,42.668732,41.677429,10.598969,72.969299,113.548737,100.747253,84.964111,29.594086,42.936340,16.656158,16.330109,19.922455,65.916992,78.103149
