19,33
-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,5.000000,7.000000,5.000000,7.000000,0.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,7.000000,5.000000,-1.000000,7.000000,0.000000,7.000000,5.000000
10.227335,11.552665,11.624577,12.500031,14.528480,14.166940,15.280705,16.303329,16.557629,15.786489,14.249130,11.343453,14.530631,25.215715,27.002361,26.744694,29.473888,32.538399,37.560875,33.220387,24.834652,12.270896,11.715191,16.739706,10.492894,14.617815,20.337856,13.993237,33.235432,32.003777,23.640524,18.583679,13.741199
35.103294,24.527201,22.060581,21.334354,19.062235,18.924028,19.206066,18.592764,18.681910,20.489637,20.242092,20.519657,15.890956,14.498938,14.245134,28.358738,12.108576,13.303061,11.549697,11.877282,9.849758,31.066628,22.948034,20.172895,17.958761,18.663872,21.563139,16.836990,1.257255,3.062796,9.389712,16.037315,14.238526
80.269531,81.444382,78.948891,-77.500130,-77.952484,-78.172195,-76.433846,-75.513123,-74.687149,-74.232521,-75.907707,-79.024849,-78.817017,-71.767433,-73.867241,-101.480568,63.627071,60.515640,56.063049,60.226315,68.543556,80.108299,78.413162,73.361382,-79.508965,82.501587,70.315750,76.022461,58.480030,59.622257,66.985931,71.852303,76.565140
112.065773,94.122520,94.175621,94.759979,91.945869,89.399017,87.806808,88.053268,88.037231,86.125328,87.235771,86.715370,89.613342,91.923370,92.693504,110.202187,78.005089,-76.699524,78.450310,78.303963,82.251381,103.736923,100.109695,92.893471,86.914436,86.804688,102.583496,99.909485,-90.998047,-87.697823,81.195366,95.112686,97.171478
18.148092,26.478952,25.945070,25.301256,35.389416,38.013657,34.926453,35.262028,35.667553,30.843376,25.018181,18.923796,12.094420,19.897100,22.001465,24.934258,29.609741,30.292564,31.392090,28.065460,29.943535,20.027712,22.612797,33.319691,21.376921,46.462742,33.237091,22.519407,32.856457,31.160423,28.439051,14.961452,13.023632
18.148104,60.977867,41.033985,34.875134,35.956078,36.290352,37.233673,37.004356,36.237350,38.071079,41.710190,43.488083,35.685799,26.501755,23.560947,12.477369,6.014640,7.929741,10.546056,8.031062,4.116325,20.027700,63.359592,30.755177,29.632046,24.939970,29.347980,5.802012,9.307721,7.437143,7.148938,3.266446,4.808113
-73.635201,-65.751465,64.275772,64.812904,60.260723,64.597435,69.023232,70.367882,71.291229,69.776505,71.397102,75.607407,81.402206,70.478882,68.089142,76.954941,69.401741,70.088028,68.860580,71.020187,68.169342,-71.456108,-67.951454,74.232079,69.249443,-44.189713,71.649094,75.242035,70.699768,72.456558,73.878784,85.467468,88.003838
73.635193,97.894653,83.309563,76.937386,57.069084,55.557819,54.797401,54.977139,55.816730,54.646854,50.323067,49.806889,55.003727,63.498562,-66.462837,-80.579605,-86.299751,-84.386864,-80.127831,-82.277718,-86.329742,71.456116,88.172073,-59.270771,-60.546402,-65.099495,-65.788033,84.255943,-82.357216,-83.881866,-90.173561,-89.977821,-94.080856
19.346302,22.296736,24.457775,25.554785,29.945766,33.358639,33.855370,34.126842,33.833000,27.089296,27.243008,26.948893,25.632309,39.065968,41.861919,34.828358,15.386168,13.198662,13.854550,14.058744,16.765038,22.171745,23.023497,23.651295,-44.773369,26.380766,13.960829,8.260990,11.749352,11.580224,21.474476,25.366806,20.007118
