62,21
-1.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000
-768.266785,-823.326965,-823.084106,-827.321411,-776.551025,-769.098694,-766.084961,-755.082153,-636.192505,-763.723389,-777.492920,-799.444092,-811.584534,-818.950989,-823.173950,-831.036011,-813.262024,-759.857544,-713.877136,-778.737549,-762.823608
124.338661,14.656662,4.281998,59.187973,131.180328,54.622543,46.478958,53.374382,172.252289,142.702484,129.230637,70.626663,40.415947,29.001625,27.833809,9.586334,67.647972,192.457825,219.217209,121.210114,207.384796
2447.305908,2443.681396,2435.053955,2453.572998,2460.728027,2458.576416,2450.631592,2431.077148,2470.413330,2468.092041,2469.476074,2462.825928,2456.515137,2446.066650,2441.400391,2489.247803,2473.312744,2501.370850,2511.975342,2476.616943,2485.693359
-580.101135,-674.840027,-685.549438,-668.948364,-590.335693,-593.313904,-596.829407,-605.618469,-429.453339,-554.160645,-570.667114,-614.434448,-644.377014,-674.336365,-684.159546,-663.114746,-652.025024,-541.822266,-477.547974,-574.717896,-539.715393
245.034988,198.797333,189.329025,221.364990,250.441864,218.720032,213.809097,207.919098,247.452179,252.179626,249.331238,223.162811,209.411835,200.369263,207.255127,204.990692,231.381287,268.828003,259.976929,251.929321,270.586548
2591.389893,2562.820557,2566.547119,2593.180908,2608.888184,2573.925537,2570.999268,2587.611328,2618.609619,2591.010010,2586.950684,2578.721436,2576.763184,2589.534424,2580.825684,2557.007568,2606.812744,2633.335693,2627.443604,2584.949463,2616.499023
-783.331543,-903.948730,-912.898560,-894.580566,-800.069214,-815.864685,-817.228271,-818.875122,-614.843445,-755.702393,-778.045410,-835.837646,-872.172974,-902.519409,-911.623779,-900.766296,-879.683350,-731.736694,-644.558411,-791.612488,-726.730835
356.474792,239.831284,224.912720,283.722595,359.004974,291.244934,282.787781,280.264343,396.792969,377.870544,364.869385,303.974762,268.179657,245.539368,246.864655,237.831772,290.152893,417.030518,434.889526,352.027893,422.670319
2528.778809,2506.809814,2501.333496,2533.872803,2555.847900,2519.733398,2508.182373,2509.169678,2570.722168,2546.625488,2546.479004,2537.019287,2531.737305,2530.484131,2515.030273,2551.775146,2558.862061,2598.102295,2602.546387,2556.639648,2599.240967
-563.103760,-592.242432,-593.929688,-602.342163,-566.692871,-544.234314,-541.869934,-538.601562,-451.413757,-560.991699,-568.449585,-575.202026,-581.051758,-588.631226,-593.363403,-590.411499,-582.555298,-570.848511,-547.064636,-559.103027,-574.072632
14.996225,-22.142574,-27.726681,-1.059519,25.266445,-13.530785,-17.512829,-15.134439,24.912441,19.635090,15.922937,-7.347495,-15.020628,-12.815502,-7.457948,-20.585611,13.344205,45.851414,44.894569,23.207981,56.239807
2516.429932,2506.954590,2508.294922,2522.172119,2521.325195,2521.193848,2519.800293,2517.926270,2524.787598,2520.918945,2519.473389,2513.480957,2508.993896,2510.820312,2512.142822,2503.646484,2525.799316,2542.131836,2538.871094,2506.384521,2507.724121
-385.762909,-379.685120,-383.590820,-402.327301,-384.773224,-344.276367,-341.608643,-343.387756,-297.117523,-389.309143,-389.336243,-375.174561,-373.816040,-375.375732,-386.654144,-373.673248,-375.654907,-414.131226,-415.299591,-367.736145,-418.321930
-112.192360,-81.917679,-85.050858,-86.871002,-98.540619,-104.934608,-105.185898,-105.633041,-133.515198,-119.652603,-114.764687,-105.286041,-94.003448,-74.853760,-72.565735,-78.553261,-65.134491,-112.065689,-135.472702,-92.905777,-104.253448
2564.249756,2555.362549,2563.546875,2568.764893,2559.693359,2567.467773,2571.934082,2582.502686,2557.311035,2555.534180,2552.470947,2548.967285,2544.718506,2558.645020,2559.715820,2508.406494,2558.574707,2563.348389,2548.643066,2521.142334,2510.407227
-518.284241,-491.117615,-483.494385,-510.771515,-515.111572,-470.248291,-462.956665,-450.317810,-442.891663,-536.773621,-536.302002,-511.755005,-494.429443,-485.861816,-479.466034,-493.821930,-489.279175,-567.583008,-581.533875,-515.220459,-575.429565
-197.196381,-220.106613,-219.466888,-197.920029,-182.015793,-222.531097,-225.153473,-216.198181,-186.539490,-196.689163,-200.105438,-217.893417,-215.906860,-205.779114,-192.355011,-218.366211,-180.517944,-165.814499,-164.143158,-187.401733,-148.758667
2462.774170,2465.953857,2468.031738,2473.169678,2455.991211,2484.805664,2485.636230,2470.513916,2452.816406,2469.039551,2468.995850,2463.409180,2457.978760,2449.035156,2466.629395,2459.924072,2464.497070,2470.472412,2467.422363,2442.829346,2418.296875
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-692.914124,-688.060059,-680.191284,-677.927734,-661.276123,-661.291443,-655.128906,-649.199158,-566.533386,-694.210510,-699.796326,-701.584167,-702.652832,-697.766541,-713.153748,-711.783142,-713.580933,-669.278076,-641.197144,-733.768433,-710.728088
-57.109032,-144.625488,-146.444336,-79.203873,-12.512741,-113.991928,-114.417984,-102.059975,9.728439,-63.899582,-67.333588,-76.187454,-80.509720,-79.208519,-90.062340,-130.077408,-68.835869,36.973358,39.404251,-67.403580,25.975372
2358.469482,2385.192871,2369.852783,2375.005371,2361.115479,2377.765137,2373.135986,2357.259277,2358.999756,2389.695801,2389.466064,2381.362305,2370.502930,2366.237793,2350.768311,2386.022949,2387.391846,2391.696045,2392.142578,2395.574951,2373.517090
-470.469666,-499.129395,-451.055664,-452.493164,-377.329926,-349.382690,-317.720978,-114.010498,-246.606369,-367.100281,-379.159851,-393.333313,-391.546997,-535.336487,-547.903503,-522.312012,-620.175171,-535.134033,-474.124115,-574.715271,-539.716064
2.564987,-41.142532,-40.125427,27.968033,47.913956,12.421738,16.166519,44.032349,-12.389465,56.477127,68.147293,72.626587,66.421570,1.342346,-26.299698,-19.604736,-32.938599,2.679932,-6.233337,-14.303131,4.354095
2599.690430,2561.204590,2596.812500,2491.738525,2606.698975,2451.961670,2438.535889,2443.910156,2545.956055,2577.728271,2572.680664,2522.295166,2464.699463,2480.232178,2490.808105,2532.286377,2607.320312,2633.700195,2627.647217,2584.949707,2616.499023
-567.616638,-637.685852,-645.938293,-602.984253,-537.913269,-593.646790,-591.568909,-562.475952,-398.263672,-548.489319,-565.062988,-607.800293,-637.140564,-655.352234,-698.666748,-703.423767,-667.829712,-513.305725,-461.987549,-610.226135,-541.025513
202.012787,141.643402,138.284332,185.818466,221.855072,156.063980,155.428360,156.157745,196.861404,177.997009,180.372803,188.480453,191.397812,193.924866,189.036530,154.260910,211.881622,258.208740,240.871552,196.287216,248.780838
2406.782715,2414.258545,2420.578857,2459.413574,2469.856201,2415.281982,2418.541748,2424.873535,2482.088135,2423.092529,2426.298340,2425.475098,2421.152832,2410.305420,2409.749023,2409.274902,2434.457520,2476.365234,2469.206299,2420.349609,2456.835938
-361.402527,-362.124023,-318.292664,-272.914856,-224.311478,-102.580078,-56.303131,166.648560,-68.998322,-197.054291,-199.576416,-187.091156,-144.714722,-308.431458,-364.055847,-329.973511,-515.388672,-483.780396,-436.597107,-573.284607,-539.558167
-239.744385,-293.637451,-286.350739,-190.994614,-177.970276,-2.020098,57.131496,147.053787,-179.372726,-161.588211,-130.072693,-32.183647,60.243599,-73.506813,-154.941116,-198.344147,-277.641968,-258.545288,-269.798676,-280.531616,-261.878021
2583.252686,2538.241699,2573.951660,2439.044189,2565.854736,2361.439697,2382.978271,2409.301270,2478.255127,2562.342041,2515.174072,2390.114502,2387.377930,2362.795410,2384.530518,2488.265869,2602.878662,2635.667969,2629.826904,2585.105957,2616.516357
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-529.798462,-493.645325,-491.764496,-488.414062,-516.866760,-492.539551,-487.278107,-477.963501,-515.329834,-520.350342,-519.528076,-482.521729,-478.389679,-478.611237,-503.916412,-504.263275,-492.461670,-583.010864,-589.016174,-542.632446,-568.398315
-602.747070,-626.197510,-625.571350,-584.921753,-584.959167,-628.440674,-631.242798,-621.469727,-585.923828,-600.550720,-603.472656,-617.402954,-618.879639,-609.896851,-597.575867,-624.196350,-586.185059,-571.033203,-568.396729,-586.113403,-551.924927
2491.134033,2492.673340,2494.297852,2594.314941,2470.057129,2496.653809,2494.937500,2494.085938,2441.544189,2498.946289,2512.211182,2534.439697,2511.787842,2497.300781,2495.484619,2486.002197,2495.350586,2443.489990,2421.568115,2515.015381,2473.881104
-167.203873,-305.500549,-48.970001,-279.581543,-227.379868,-325.080994,-326.177795,-335.415710,-246.922791,-198.020447,-214.071289,-288.277527,-320.139679,-342.036774,-150.891998,-353.666016,-126.514374,-312.055878,-342.120972,-301.027588,-284.375092
-269.020233,-450.217712,-27.855339,-453.042847,-435.038025,-511.527924,-511.989929,-512.713623,-503.571014,-249.983643,-346.884338,-463.538300,-480.872986,-473.668457,-115.127441,-484.176636,-166.454742,-477.277893,-531.599365,-475.697693,-467.296326
2287.139893,2398.371094,2404.082764,2439.744385,2459.884033,2557.074463,2563.748291,2578.441895,2430.294678,2277.963379,2267.519531,2376.054443,2429.629639,2483.611816,2286.342285,2479.012451,2295.349365,2439.878662,2514.057129,2399.425537,2396.294922
-595.124023,-625.352356,-630.822021,-602.418518,-612.109558,-620.030212,-624.644897,-616.692688,-567.681946,-587.490906,-591.984009,-617.141968,-631.159790,-624.380615,-616.366821,-616.815186,-604.051758,-577.585327,-550.036194,-566.272827,-572.443115
-947.323242,-993.631226,-990.843872,-941.781006,-961.965454,-997.052063,-996.880554,-987.257935,-901.327759,-906.879761,-904.017883,-962.132690,-972.953979,-971.470093,-972.249084,-971.300171,-915.041321,-874.794312,-867.179321,-871.429199,-883.647827
2480.733643,2502.565918,2499.813965,2482.611084,2472.574219,2508.552734,2505.380859,2488.177490,2482.906006,2487.002441,2490.163086,2486.300781,2486.096680,2486.228516,2495.375488,2491.491943,2492.817383,2491.624268,2493.620850,2503.882080,2492.370361
-176.302048,-451.537201,-304.972626,-489.966461,-161.704147,-249.929474,-258.879333,-287.021057,-170.944855,-217.526733,-245.272293,-303.005981,-328.656036,-346.667908,47.109894,-305.931671,130.782074,-197.497711,-275.383057,-237.125519,-87.588715
-403.018219,-750.614136,-34.224289,-714.813660,-764.764160,-891.102173,-893.819214,-899.067566,-867.866333,-422.313660,-703.692139,-836.285278,-859.991455,-857.014893,-280.046448,-871.061890,-397.181824,-846.241699,-894.081787,-856.328308,-806.257202
2393.424561,2602.630127,2560.058105,2640.992188,2402.520508,2616.758057,2618.188721,2619.369385,2423.919189,2363.332275,2425.636963,2494.920898,2527.010986,2563.050781,2364.070312,2515.449951,2451.362061,2421.022217,2451.526367,2465.177490,2443.885010
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-674.183960,-749.083496,-754.316772,-748.134888,-683.443359,-681.206299,-681.457214,-680.350342,-532.822937,-658.942017,-674.080017,-706.939270,-727.980774,-746.643677,-753.666748,-747.075439,-732.643555,-650.839905,-595.712524,-676.727783,-651.269531
184.686829,106.726990,96.805511,140.276474,190.811096,136.671295,130.144028,130.646729,209.852234,197.441055,189.280945,146.894745,124.913895,114.685440,117.544472,107.288513,149.514633,230.642914,239.597076,186.569717,238.985672
2519.347900,2503.250977,2500.800537,2523.376953,2534.808105,2516.250977,2510.815430,2509.344238,2544.511475,2529.551025,2528.213379,2520.773682,2516.639160,2517.800537,2511.113037,2523.127686,2540.062744,2567.353271,2569.709473,2530.783203,2551.096191
