19,21
-1.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000
9.253978,14.439001,7.258230,19.060980,11.739100,23.440207,26.161579,32.460873,13.387558,14.846010,15.226914,18.044744,23.404295,27.207588,28.432848,18.609917,41.087326,23.068356,15.886590,36.328484,25.851892
25.670027,19.517384,21.342331,20.795906,24.823795,25.251396,25.648117,25.751421,26.644445,20.031040,20.609919,23.656776,26.037018,24.354563,30.857462,25.742065,25.478489,25.045977,24.141811,26.674099,19.459793
-96.031792,-103.422241,-94.084656,97.896469,78.807137,93.169090,91.039841,79.665665,85.026810,77.085098,76.710190,80.988022,86.796616,114.763901,117.892891,-108.000854,-122.556488,-105.407806,-98.127274,-119.504608,-103.732735
69.032158,73.614738,73.083740,80.338112,79.216461,71.736702,71.846825,68.433205,75.017570,73.349968,73.665131,74.615639,75.155731,75.000412,67.954308,75.280602,69.379494,83.241638,86.230217,64.218781,75.621590
48.703209,44.940239,53.482105,32.407627,15.018900,39.757847,41.372551,43.167374,20.465096,52.889999,42.248829,34.677326,40.462528,46.786575,54.573425,47.791790,44.055847,13.278996,5.211806,27.329733,4.834362
35.143543,50.967789,53.286991,45.492905,35.896000,45.489239,46.805447,48.042835,34.196377,27.328201,30.175360,38.130394,45.079510,50.739479,55.580894,52.988392,48.911682,25.681715,15.125134,43.080704,29.685173
-43.012745,-84.632347,43.983807,-87.881493,-86.115143,-103.659035,-104.480553,-111.677406,-87.405190,-37.551235,-50.854744,-79.760857,-92.459747,-104.351784,-36.509201,-100.469643,-46.710373,-84.248001,-94.985535,-89.705139,-87.726936
112.162888,113.391205,115.707199,126.599739,113.394722,108.624733,108.828056,117.503143,110.967278,107.734993,109.970947,115.890961,116.967018,121.927933,119.227943,108.660469,118.695808,104.786911,98.301056,120.151550,118.087769
5.327375,-8.818888,-19.925037,-12.217661,14.705450,34.470108,-43.250439,38.839870,11.579798,-5.764052,10.035601,19.079357,26.712439,33.254154,23.954674,15.462836,16.344690,9.688358,7.378739,0.309643,0.027976
86.001640,90.588371,92.286613,100.305222,89.342705,-85.240417,-91.933388,-88.514702,-82.798485,91.753983,83.030151,-71.048759,-88.154121,-76.119865,-74.212280,-81.161461,-74.982933,-83.010185,-85.631485,-89.785393,-89.975197
131.705582,129.691254,130.684875,120.712448,120.341049,132.902496,132.474625,129.338135,123.605309,130.138840,129.834946,127.038757,125.119110,123.457817,133.929443,133.140869,133.749695,119.638184,120.486938,138.766617,129.634506
53.992275,60.190098,59.872406,55.682060,52.649319,56.434326,56.681194,56.628933,56.526718,58.457329,58.499798,53.861179,50.085880,46.675888,51.751144,53.973942,54.745392,46.889736,47.748775,62.945206,58.489609
99.069130,64.856155,170.447739,73.954155,14.500847,13.280527,12.020228,8.904040,18.241867,94.077194,78.311028,45.516853,32.128170,22.977673,70.628380,10.370541,71.018501,15.324793,-4.721777,27.063570,25.319086
9.083158,29.478704,-89.643456,26.743607,78.570709,-84.444534,-85.469757,-88.333519,-76.938103,12.665760,15.415383,44.526173,-57.936901,-67.683311,-23.870329,-81.466301,-27.354166,-77.414734,94.242096,-64.352158,-75.093246
10.738817,19.479815,19.868975,-39.775089,14.019777,15.928568,17.159410,17.371679,9.002677,16.020580,-18.894711,-30.833824,27.992460,24.442255,13.856775,16.715809,18.889299,13.201788,21.630806,-12.491129,-4.955590
-89.640411,-82.599785,-81.821388,-102.138756,-83.721207,-82.735596,-81.654823,-82.752632,82.858017,-88.733452,-91.657387,-92.611557,-87.250565,-83.643402,-85.976196,-88.674683,-84.815453,80.150589,75.428528,-100.882286,-93.226707
32.816071,26.755915,29.787424,31.630480,34.095070,25.669111,26.965843,36.164536,34.547199,27.595135,26.293097,25.890375,26.931307,32.686241,31.563227,15.772799,30.478579,30.752825,27.363544,25.183735,32.393513
84.252119,84.456311,84.483782,84.756054,84.886018,86.258044,86.290134,86.386554,86.751552,87.889480,87.924243,88.021585,88.094105,88.160091,88.319688,89.894031,90.127966,90.360468,90.455525,91.495409,92.194881
