19,44
7.000000,-1.000000,5.000000,7.000000,0.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,0.000000,4.000000,5.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,7.000000
26.621384,13.248929,11.974556,9.409139,19.323435,2.937450,27.513275,30.459925,33.390545,39.358047,18.747719,16.335222,18.241768,21.605194,25.257566,26.591417,26.492102,26.770771,27.205153,28.287519,33.554611,20.211519,16.974710,18.030825,15.392216,17.747826,18.691929,34.216862,48.212708,23.445873,18.152632,14.279830,13.338100,12.868528,14.807135,16.415787,24.299067,1.578180,38.293316,41.314220,23.184305,17.515612,14.802283,13.158173
22.197287,23.414637,16.089350,7.952187,14.054526,11.058574,26.498661,29.541382,32.458519,38.841698,43.573181,41.003994,38.048397,36.521385,42.424877,41.470783,42.648273,41.301414,39.879368,29.276627,45.070480,30.472815,8.643202,12.749315,12.718469,12.579183,14.058239,34.571537,48.227596,23.448277,18.153904,14.279706,13.337953,12.868436,11.959980,17.142570,19.561668,8.955369,38.753616,41.409786,16.108524,12.288960,10.710831,1.654221
65.293373,-76.759201,101.699974,92.911354,73.264748,-87.073402,63.153976,61.454189,61.045048,56.541302,73.863800,76.624161,79.874596,78.500938,69.091560,69.434364,69.019554,68.044624,67.022583,-73.929237,-87.446236,-92.759781,73.727104,72.940964,75.931763,73.318504,71.900398,61.568089,45.098667,67.537415,72.688072,-83.075424,-83.871544,-85.279930,-81.246010,-73.615189,67.396660,-91.390915,55.548668,53.970646,66.977760,73.131439,76.209328,77.137131
-76.103752,-80.022690,74.121674,82.260315,91.160995,-79.794693,116.455544,118.718811,119.444763,123.998589,127.916382,125.575417,120.947678,120.627289,114.559952,113.703514,101.128555,107.057869,111.589172,-109.976097,-84.350281,-80.687866,-96.065643,-98.653595,-98.391968,-99.846710,-101.591896,118.950500,134.922668,112.466110,107.313965,-96.924515,-96.128441,-94.720154,-93.709763,-85.132286,90.624100,-81.051300,125.391769,126.244514,-101.631981,-100.683510,-99.606247,-88.563560
6.593325,5.488694,17.040712,18.800901,31.410793,6.294416,17.947649,19.093288,20.025866,25.897406,39.671234,34.656456,27.949770,27.374161,22.608017,22.403204,22.971460,23.414431,23.533833,40.486752,41.864731,22.116514,14.345228,21.359947,21.557823,23.821180,27.921347,13.489568,40.182850,14.808270,8.840869,12.511324,11.619678,7.787623,6.699605,5.127858,23.219629,4.618467,21.723188,30.483465,17.792419,20.478561,22.472744,9.218509
24.430071,22.824919,18.289047,10.859877,22.298599,15.240003,50.382954,55.435379,60.073967,62.640923,54.643227,42.544460,56.040714,39.311172,29.441715,22.884140,16.608721,10.908366,5.113509,9.667679,33.247898,10.844695,18.194065,24.339279,23.951536,22.000481,24.918522,70.227798,58.138142,55.574844,49.026134,14.069018,13.725362,13.272675,16.292608,18.953249,16.294947,5.944485,72.940079,69.757851,31.819822,24.571743,20.753513,6.026134
-96.299507,-95.488625,-74.882561,72.774910,82.585808,83.707733,93.035179,93.009483,90.017029,86.285820,77.000366,79.060165,75.914413,76.480835,79.072510,75.302078,72.870186,73.168549,72.708527,121.236992,131.565994,112.085381,93.709755,98.051041,97.986618,87.118958,85.894463,88.131485,82.177383,85.955078,84.366707,102.450798,-101.619095,97.767288,96.505600,-95.127129,90.953476,88.723740,86.170059,79.261429,92.664650,84.111305,86.199409,90.966209
109.922821,109.774551,75.440643,-80.741180,-104.495918,75.736244,87.916206,93.784721,93.808731,105.860260,80.504135,101.246780,72.634735,91.198982,84.921188,88.320915,90.480301,89.982079,88.263313,-93.119743,-115.661316,-100.807541,-108.136086,-113.121658,-112.781395,-108.881752,-109.378510,102.394043,64.028191,73.568184,76.614243,103.496506,102.594803,102.274017,105.246231,105.537010,-101.182953,91.265251,108.345116,89.444511,-120.445580,-113.207588,-108.683762,93.258354
-24.257198,-23.476152,15.012783,12.546714,22.782026,31.478254,-20.877733,-19.180918,-17.575697,-14.662837,52.281937,51.181892,38.067001,31.236292,26.241148,24.635641,22.957500,21.268200,19.611158,13.741143,11.364028,10.313891,15.203075,13.375738,11.875175,22.432747,25.323015,-7.225749,-1.674095,-0.801863,-0.649817,0.165511,0.150658,0.110143,12.287275,14.967166,22.412941,-14.931103,-8.467031,-4.430582,43.044399,32.384106,23.657934,18.319103
102.005882,109.906776,79.110085,-77.460983,68.851082,74.434975,95.692696,96.191658,95.940681,95.679375,45.251362,44.774479,55.467319,64.280540,80.361755,82.936478,85.702019,86.603897,87.108704,77.572990,-78.668144,-80.045822,76.669304,-76.630775,78.124840,68.561012,65.091881,95.528908,91.018730,90.435204,90.327003,89.844521,89.855408,-89.891953,78.656837,75.681145,67.717812,96.721046,98.242531,94.308090,63.720066,66.267372,72.232063,-71.691597
-10.512341,-5.194747,13.563726,24.128855,66.606682,124.644707,58.193691,51.561035,45.768616,36.235023,13.301309,11.934492,8.637155,7.758711,52.441750,45.621025,87.629662,75.883255,66.129700,-78.416336,109.602898,-99.868462,-7.103128,-4.668289,-3.783565,-1.468204,-1.321454,0.106531,0.027976,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,31.151684,79.509186,-153.232620,36.931992,17.316210,-0.805758,-0.587175,-0.476012,14.655928
-100.504608,94.779533,-78.222931,66.099716,46.320389,82.460754,53.211552,49.309956,48.055969,54.539467,77.586533,79.343147,82.537361,83.703514,71.070633,72.438461,47.804653,57.458080,67.607002,-155.726273,-84.095642,-101.859314,-94.423698,-92.710541,-92.278625,-91.140648,-91.064682,89.901978,89.979546,89.994865,89.996704,-90.003006,-90.002602,-90.001511,-90.001068,58.852402,24.018982,90.894829,56.961231,73.949738,-90.743401,-90.518349,-90.393860,75.552933
-1.964135,-6.041729,4.894009,6.276167,19.095106,27.657677,8.289747,-9.604043,-13.635517,-16.565512,-5.586196,-5.612761,-3.645132,4.076358,8.503899,7.554138,13.918328,16.837225,19.474508,-22.401806,-17.857693,-9.641533,-6.966888,-8.862330,-8.933667,-9.157338,12.939257,-10.967581,8.386374,16.869656,20.993000,-9.004880,-8.063946,-2.237034,2.768808,9.551005,-7.821398,18.155525,-12.535814,-4.108325,-14.170261,9.432006,-8.916895,-7.934913
90.912544,93.950333,-88.716759,-84.228729,84.258659,-63.836937,-85.455231,-93.902832,-100.385788,-103.685234,91.395584,92.944725,91.663841,88.925430,87.219086,83.666412,76.089287,-73.343910,-72.232475,100.697945,105.238037,99.589912,-96.888290,98.581886,98.388718,90.469124,88.866096,-95.567505,89.780739,-75.210495,-72.100914,97.549294,97.594940,-91.965637,-88.218361,-89.723740,95.697968,-71.905907,-97.988144,94.016281,94.033173,88.232231,90.311325,-96.859352
-10.332339,-11.784719,9.520846,6.446676,4.859260,65.174759,101.647690,61.473026,66.819107,46.000149,109.975739,81.973724,108.754356,81.490005,90.503609,86.193474,82.898987,78.975159,75.620041,74.420990,75.086098,61.020802,-7.070964,-9.350803,-8.088643,-3.884184,-6.661119,64.711143,99.023743,75.511971,73.353905,30.788506,27.445200,17.391150,8.157838,-9.158432,7.195983,76.695824,41.712654,84.993416,9.923034,3.224887,0.373253,2.243325
-99.887726,-100.474442,89.456665,84.826103,-85.394409,38.208748,26.900105,28.877016,23.350365,44.112865,27.811188,30.984880,30.339809,31.124670,41.634899,51.585880,57.391750,58.457390,59.187080,-23.770363,-64.177109,-54.278648,-96.703941,-97.638115,-96.913116,-91.190582,-91.613388,28.785334,19.574352,60.942234,66.054352,-59.268864,-62.556110,-72.612236,81.873215,94.961479,83.617325,45.806934,51.482773,19.143160,81.820274,87.849091,89.668304,88.757172
-150.411087,-146.532257,-117.234650,75.947670,59.034870,-163.901871,-160.951950,-156.269302,-151.783325,-149.641174,-158.747910,-160.344696,-159.541000,-161.750427,-163.929718,-161.770279,-162.654694,-163.472580,-163.559860,82.744057,46.534962,37.705410,32.709587,34.158428,35.800411,47.226627,50.285107,-149.716522,-163.837524,-173.200211,-174.669571,64.666672,58.949463,40.806267,32.675034,20.026981,49.977646,-151.473160,-151.232330,-151.946426,72.113586,60.344269,52.585907,20.054638
73.288994,73.562387,73.757586,73.791479,74.029037,74.463253,74.661340,74.690860,74.726563,74.789580,75.093932,75.128020,75.228636,75.262192,75.459652,75.496065,75.530778,75.560533,75.592947,75.725690,75.794546,75.828094,76.695357,76.827680,76.898734,77.198559,77.224345,78.029136,78.495696,78.734318,78.796060,79.234303,79.262651,79.364095,79.429132,79.634822,80.630809,81.001156,81.396585,81.632403,82.600802,82.699940,82.768264,83.235663
