19,41
-1.000000,5.000000,-1.000000,7.000000,5.000000,7.000000,-1.000000,5.000000,7.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,5.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000
16.350271,17.546099,19.193928,15.854219,13.146105,15.941752,17.248859,12.960211,9.771391,10.846619,24.737324,23.038887,25.822821,27.868746,29.028402,45.212299,25.598721,21.200754,18.416458,18.036407,18.331388,17.336691,14.266395,9.169712,10.935186,10.412158,11.197407,13.585827,19.363276,12.235641,24.684410,22.984192,24.397358,30.468288,45.678150,14.983224,17.377317,19.171572,17.101126,18.615072,16.301456
16.350271,17.546099,19.193928,15.854295,13.146195,15.941839,17.248940,12.960318,9.771491,8.372852,19.707645,26.431171,33.181293,35.176556,37.577343,44.832611,49.056873,48.501354,18.416782,18.036585,18.331377,17.336805,14.266616,9.169926,10.935295,10.412271,11.197512,13.585886,14.713412,6.222520,10.334129,16.530031,18.754719,31.755913,48.010197,14.983302,17.377329,19.171593,17.101263,18.615213,16.301601
80.136673,78.610062,76.845482,-74.293648,76.863228,-74.078239,-72.765060,77.063850,-80.242867,-79.264793,103.504250,96.718620,71.715446,67.617920,64.580849,44.804562,64.473587,70.166260,79.382149,78.133324,73.236130,-73.089104,75.759109,-80.862015,-81.130745,-81.466385,-80.998444,-79.780815,-72.286224,83.296623,90.668388,89.504150,89.160393,69.332428,62.535629,81.101768,76.659355,74.359344,-72.904297,-71.579826,-74.472519
99.863228,101.389832,103.154411,-105.706429,103.136864,-105.921852,-107.235031,102.936241,-99.757233,-96.939331,75.549255,78.756348,93.069962,94.353134,95.429375,101.860283,105.588921,108.118500,100.618851,101.867180,106.763824,-106.911079,104.241096,-99.138237,-98.869499,-98.533867,-99.001801,-100.219429,-102.121834,83.879623,80.499191,79.471664,80.117455,98.040451,117.244553,98.898224,103.340561,105.640564,-107.095848,-108.420334,-105.527649
37.124763,34.657036,33.919373,15.229608,16.614120,24.999495,29.569843,31.063318,29.196411,28.627275,23.874540,36.633186,30.923975,31.397215,34.006165,36.375729,36.383358,36.305618,45.123665,41.273525,24.722988,16.268318,19.877392,23.918547,27.926538,26.012461,26.073887,26.142944,29.596323,7.073794,10.252559,21.970543,28.251213,29.587908,39.977016,35.708824,32.403709,31.157042,12.071106,15.149761,17.825291
21.677654,17.975002,17.650932,28.408997,25.909554,23.187975,22.711084,16.893351,16.295006,11.903024,43.442310,36.633194,45.731014,31.397209,43.289402,26.119087,61.656376,63.497414,20.694952,17.474831,11.299162,24.867401,22.929617,17.219200,21.226831,21.042847,19.384081,22.673992,12.290965,27.055042,33.844452,40.018070,28.251200,39.357227,38.598019,19.136538,16.882584,17.823763,21.053305,23.635363,21.040592
82.136536,82.418037,84.038033,94.248024,85.655174,79.262566,76.995605,73.518616,77.029945,81.262901,-89.634094,-75.846138,-62.169865,-60.562370,-57.620090,53.739742,55.023109,57.088936,66.574005,72.527321,91.788597,93.965935,78.597000,79.696800,89.991638,91.824471,92.089699,90.473167,85.834862,96.077812,-95.262482,-87.950401,-82.111496,-60.638706,60.552879,80.001541,86.783028,88.372742,86.625610,86.704109,88.604996
68.323494,72.134567,-72.349113,118.408989,115.624313,113.186073,-112.035507,-106.762329,105.990891,94.301987,53.886547,75.846138,45.318275,60.562370,47.692585,79.542252,143.754822,145.672470,69.397820,72.542747,-79.068794,114.855270,112.601196,105.902718,-111.223976,111.009476,-109.367188,112.619598,101.266403,70.173843,66.351112,53.654324,82.111496,51.358517,107.557655,71.681992,73.579651,-72.188858,111.049751,-113.602928,110.652901
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.163418,100.333893,101.299202,104.526428,104.396873,102.042740,102.627876,119.124649,107.608841,-0.668811,-0.541402,-0.288036,-0.068528,-0.039565,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,33.903244,90.774849,106.799187,111.996895,111.483322,98.960709,46.216610,-0.437902,-0.288036,-0.233231,-0.027976,-0.000000,-0.000000
