62,22
-1.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,7.000000,0.000000,7.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,7.000000,0.000000,7.000000,0.000000
-475.164673,-482.514709,-499.319733,-486.878723,-575.482178,-602.172913,-388.769257,-407.029694,-578.795410,-569.090698,-332.649750,-348.285522,-398.770630,-415.839813,-516.485535,-546.086731,-585.891968,-581.990723,-312.643463,-303.099823,-294.335266,-295.149017
291.907654,258.333618,247.545258,299.957214,242.058502,204.898376,301.273193,297.330627,188.493851,231.311310,316.940857,321.772430,319.589569,317.998138,278.806305,234.196487,240.783798,250.145920,334.099121,338.081818,336.268463,341.889282
2486.642090,2433.403809,2410.645264,2433.616699,2487.231201,2467.339111,2566.614502,2565.841553,2444.030273,2455.631348,2586.120117,2586.382568,2569.675293,2560.556641,2500.300293,2461.820557,2452.081787,2451.992432,2530.170654,2537.883057,2546.233643,2568.892578
-231.750626,-269.357361,-296.047577,-263.127380,-319.380127,-357.619446,-121.012436,-139.881699,-355.921753,-335.911682,-63.133888,-77.930542,-129.466400,-148.138824,-267.858093,-315.475647,-355.815033,-348.458527,-51.423370,-41.272232,-32.661987,-31.099676
324.506012,319.776245,330.874390,355.808746,322.824432,309.995209,345.409943,345.085541,312.674347,329.912140,336.157837,340.438507,340.777344,340.067657,332.004211,316.532684,338.183990,341.907410,346.135498,344.811035,337.198029,335.030609
2602.234375,2589.868652,2570.633057,2577.464844,2528.319092,2521.142334,2553.056885,2550.657471,2537.730469,2553.733398,2616.254883,2606.165283,2598.876465,2600.797363,2596.124512,2578.126709,2558.383057,2556.395752,2604.020752,2610.831787,2620.120361,2633.517578
-374.870758,-409.993408,-451.735199,-412.060974,-504.068604,-554.586426,-287.664124,-308.082062,-551.212585,-516.037537,-214.191345,-228.237091,-279.467224,-297.622925,-430.315063,-491.546753,-543.259277,-533.366211,-197.142532,-182.698914,-170.491211,-162.869476
519.867126,499.408478,492.797760,537.541077,487.322693,455.753571,533.638916,529.346069,444.137299,481.525757,537.600586,542.678955,541.070312,539.782349,514.398315,478.983582,488.072754,496.205231,555.397095,556.128662,550.126465,551.731384
2552.891113,2495.320312,2471.311279,2495.627197,2501.307617,2489.849854,2581.937500,2583.639160,2465.748291,2479.690186,2638.835449,2629.630615,2617.048584,2609.723389,2555.332275,2518.112061,2505.006348,2503.786377,2592.752930,2600.458740,2615.368652,2635.346924
-323.942810,-331.549316,-334.407715,-331.879639,-383.933044,-396.826050,-220.545044,-236.514069,-373.692871,-379.869904,-179.251358,-196.255615,-244.359970,-260.973236,-346.563049,-362.012634,-389.714508,-389.433319,-165.843414,-160.286179,-155.243958,-161.721069
93.481064,78.190002,83.641357,116.012947,75.624222,57.783035,109.941193,108.469772,57.809368,78.771164,112.773087,116.839355,115.952599,114.426849,93.584404,70.077934,88.748421,93.151169,125.115669,126.184898,121.711182,123.532173
