19,37
4.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,0.000000,8.000000,-1.000000,0.000000,7.000000,0.000000,-1.000000,4.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,-1.000000,5.000000,-1.000000,5.000000
17.102449,15.963957,45.367279,46.619835,41.513977,41.542126,40.703579,39.476151,37.957577,34.351887,10.004706,19.501810,26.152950,22.202276,23.468634,22.987873,23.791391,22.911840,41.633072,39.464954,27.626287,24.291929,18.006437,15.619131,10.952223,8.092671,44.474689,42.350670,46.404316,37.955811,37.052296,25.883913,18.136093,16.272511,17.115021,18.659752,25.892057
48.437199,46.706535,27.883902,31.936386,29.275745,31.214367,33.136040,34.190212,38.890526,33.637684,9.121561,7.370810,11.260070,11.728219,12.506104,12.169266,12.083543,12.114988,32.289558,37.991001,38.078289,37.543777,35.203533,34.078899,32.234524,21.369049,30.827639,51.606342,59.303623,40.491234,41.576336,51.358959,33.061031,25.364071,9.599334,9.803333,9.089299
74.340950,75.126175,60.779640,71.511971,74.151047,77.204430,77.086830,80.493233,88.473907,-122.295700,-80.060532,-72.553917,-64.508965,-69.111420,-68.265129,-67.966393,-67.461601,-68.061562,74.382401,83.503426,63.427349,66.577026,72.591553,74.686378,79.475067,82.610725,-46.674992,49.803959,48.297745,83.282021,87.408569,98.703568,105.010765,104.688820,-84.650200,-84.447365,-65.723152
60.554230,45.773884,-99.194244,-106.514839,-99.177536,-102.001953,-104.455612,-106.403381,-112.449173,-89.313652,98.386497,-96.922264,-98.041817,-97.978104,-98.155396,-98.328415,-98.391838,-99.011826,-94.393578,-106.098915,65.033730,66.022903,67.656189,68.754639,68.260231,74.581680,75.931023,67.937531,64.925056,-108.235352,-111.521736,-133.937256,122.293884,113.325249,99.141281,-99.790520,-98.793549
23.512356,20.259142,30.991154,35.807339,30.543121,35.279106,34.899319,32.468082,32.093082,43.651726,16.967093,13.815519,11.409158,12.135377,12.075694,10.860367,10.454664,11.526648,35.647305,35.712917,15.437607,10.522034,48.230740,5.749889,6.676469,17.623497,20.441553,23.975231,23.792381,33.474148,32.289970,31.283722,30.417564,30.831203,22.177555,21.121828,22.290802
12.247398,20.063868,30.991159,35.807343,30.424597,31.383532,34.899334,29.847315,32.093082,43.651714,12.389145,16.768517,21.148943,20.988594,22.532181,21.853580,21.462786,20.777950,38.090141,35.579071,22.786179,90.218880,48.230740,43.867947,37.840683,18.132288,23.022303,20.161949,16.809828,33.474171,32.289986,31.283728,30.417564,30.831198,21.849157,18.603720,13.283247
-66.918472,-73.058083,62.258827,54.589794,59.607716,-54.747013,-55.114384,-57.572155,-59.477997,-110.855743,73.431221,81.640221,92.197472,91.129105,92.890999,91.106987,90.292709,88.415092,54.792568,-54.732414,92.829529,84.634476,-61.165356,-84.262367,-86.855759,-73.217102,76.780052,66.890228,-66.212540,-57.578686,-59.902508,-66.809311,-87.532944,-95.933220,69.572762,74.869652,79.210632
102.143349,84.734016,-62.258820,-54.589775,-60.695335,-59.809383,55.114376,-60.565910,59.477997,110.855743,-101.370712,-106.270966,111.148949,-110.988510,112.531822,-111.853310,111.462776,-110.763702,-54.173843,-54.431263,-91.409073,45.960285,61.165356,64.373383,74.545715,107.007393,-109.414780,-106.825317,-105.860115,57.578678,59.902508,66.809303,87.532936,95.933228,-103.819344,-106.120949,-102.632614
52.212959,38.861614,-7.563614,-6.813307,-2.945037,-2.651218,-2.386878,-1.740801,-1.566855,0.675217,32.417046,63.516621,55.970245,52.330532,54.261879,52.441414,54.428082,53.980785,-1.164157,-0.687280,8.470763,8.829485,8.030989,7.600083,6.658085,3.350475,101.519958,98.572388,105.836052,-12.299401,-11.035405,-1.460051,-1.181840,-1.063673,57.035271,64.186867,71.300453
