62,46
0.000000,-1.000000,4.000000,-1.000000,4.000000,-1.000000,4.000000,-1.000000,4.000000,-1.000000,7.000000,0.000000,-1.000000,4.000000,-1.000000,4.000000,-1.000000,4.000000,7.000000,-1.000000,4.000000,-1.000000,4.000000,7.000000,0.000000,7.000000,0.000000,4.000000,-1.000000,7.000000,-1.000000,4.000000,7.000000,0.000000,7.000000,0.000000,7.000000,4.000000,-1.000000,4.000000,-1.000000,4.000000,-1.000000,4.000000,7.000000,0.000000
-794.873596,-812.809509,-854.921875,-853.999084,-858.253052,-876.206787,-822.894287,-819.466553,-782.302246,-769.153381,-757.264160,-793.543884,-808.582886,-813.871643,-815.966309,-828.282593,-862.993774,-929.104370,-939.679016,-941.483887,-884.857117,-873.591675,-764.994019,-753.791199,-644.019043,-535.946167,-764.786804,-782.200989,-836.504883,-907.971863,-916.161865,-818.509277,-773.436951,-755.762634,-705.966980,-612.884949,-500.857758,-789.178101,-823.833923,-864.983643,-870.440552,-857.849060,-834.104797,-740.109009,-709.369507,-697.517456
267.016418,271.769897,273.205170,271.165131,272.421570,262.977631,313.808746,316.261505,330.189880,335.749817,343.205688,275.180359,274.076263,265.666412,272.321136,257.852966,241.423676,212.773712,217.875275,220.130783,240.629944,249.784271,329.896881,339.882843,338.537048,311.099060,293.950836,304.341370,288.849915,235.645752,265.151306,334.984558,356.055420,358.534546,352.262085,337.987671,309.614777,270.252289,240.991013,208.226425,209.134796,234.131836,243.887543,315.119171,345.003113,349.978149
2756.762695,2755.313477,2744.112061,2736.545898,2730.346680,2714.534912,2763.860840,2763.236572,2766.982422,2771.907959,2777.583740,2725.330322,2720.865723,2705.309326,2704.722412,2686.508301,2677.834717,2679.842285,2678.849854,2679.462646,2683.793213,2683.738525,2706.028809,2711.395020,2755.190918,2769.579346,2721.090576,2723.180664,2717.870605,2726.744141,2777.319336,2815.143066,2818.411377,2821.090088,2819.820068,2833.399658,2855.574707,2743.223877,2680.996094,2674.673096,2674.917480,2675.316650,2682.766846,2689.436523,2702.358643,2704.603271
-551.294189,-572.004944,-613.115601,-622.775696,-638.307739,-661.382812,-570.855347,-561.007812,-531.671875,-516.784424,-498.568085,-557.719055,-575.247559,-606.896118,-623.214111,-641.418335,-690.544556,-716.592651,-724.000671,-723.446289,-676.753845,-668.385498,-527.681396,-512.500183,-359.822571,-247.169525,-518.975403,-540.202759,-621.231445,-695.085999,-684.924561,-564.947876,-515.187561,-493.112366,-439.197601,-334.504333,-210.472687,-550.168945,-614.541687,-645.299194,-656.162720,-631.774780,-615.822693,-507.636719,-457.892090,-440.762665
353.586426,361.975586,369.953461,369.933441,374.312927,367.468048,378.680878,374.179657,378.331848,380.488342,382.613037,365.965210,369.281830,373.439026,381.344910,376.233704,371.386902,346.494934,348.905304,350.651428,367.611908,373.016113,383.773315,386.199890,377.754333,347.056305,378.664429,388.715393,372.949097,370.660797,359.075806,387.332886,384.209045,381.476227,371.160889,355.636993,310.708679,370.609222,357.570007,344.471741,349.145691,362.462921,368.704071,397.057739,398.458252,395.089844
2893.994141,2895.103027,2877.422119,2885.508789,2894.256348,2883.581299,2897.316406,2887.496338,2909.427734,2912.800537,2908.192627,2872.811279,2869.569824,2879.808838,2894.854248,2877.812500,2875.188232,2829.272461,2826.881592,2824.553467,2844.893311,2851.621338,2868.349609,2870.150879,2809.329102,2799.375244,2855.442627,2864.858398,2897.313965,2875.340820,2929.604004,2951.104980,2952.871338,2947.831299,2938.588135,2920.821533,2890.553223,2879.031006,2848.961914,2811.442139,2816.250977,2809.551514,2831.622314,2846.638672,2841.942627,2837.234619
-755.697693,-780.438904,-828.870483,-836.974976,-855.237366,-882.911255,-771.696777,-754.981079,-711.857300,-694.854126,-673.734863,-764.707703,-783.206116,-814.127747,-830.823730,-853.236511,-908.716064,-949.432983,-956.839050,-956.377136,-898.953491,-887.377502,-712.157898,-694.416443,-535.328735,-418.419830,-724.766296,-751.816284,-832.636963,-923.509338,-888.620117,-749.948730,-686.195618,-661.211060,-602.004578,-495.024536,-360.402374,-764.302979,-833.323914,-876.962341,-887.235168,-857.662903,-834.128479,-700.946289,-635.910706,-614.073608
502.588379,507.233887,506.106384,502.397583,497.855164,487.212860,538.406189,540.537231,556.670166,561.211182,567.287720,510.446442,511.416016,504.200623,505.273376,490.443542,466.245972,444.183502,447.859436,450.207733,475.294373,483.086945,554.395630,560.195740,562.834045,537.787903,526.444641,530.196899,501.769623,470.997192,503.914856,562.796570,574.352417,575.249207,569.708374,557.855530,522.555237,507.795959,474.635803,447.299072,449.443024,474.196289,484.394043,552.498291,577.173279,578.274658
2861.578857,2863.716553,2855.533203,2849.157715,2856.447021,2849.648193,2887.717773,2876.874512,2878.732666,2883.279785,2885.573730,2835.567627,2829.182129,2812.312012,2817.615723,2805.011963,2801.727051,2799.416504,2800.465088,2801.139893,2790.287842,2795.521484,2827.850586,2835.815674,2824.792969,2822.429932,2829.270752,2847.603271,2863.938965,2842.933350,2885.307373,2927.375244,2934.462891,2934.149902,2922.885010,2913.070557,2907.489502,2846.819336,2801.426270,2784.038818,2780.517822,2779.050293,2779.747803,2791.928467,2799.631104,2799.719971
-586.187683,-600.452026,-633.870728,-633.581909,-632.911743,-646.104736,-616.623291,-620.689087,-597.501465,-587.309998,-578.377197,-582.050354,-595.347473,-598.900757,-600.233765,-606.396301,-633.781128,-687.491821,-698.487427,-700.297607,-654.406006,-645.357178,-577.321167,-569.097534,-465.000397,-361.078491,-553.960449,-565.622681,-613.598267,-669.131348,-704.090332,-627.809570,-598.563293,-584.635620,-539.786987,-449.026489,-350.761566,-570.341797,-594.616089,-623.136597,-629.706665,-621.456421,-606.346375,-540.985229,-527.634766,-520.117432
109.280548,118.542511,129.542664,129.794952,139.659470,137.563324,148.293732,141.937561,144.522308,147.089294,150.557190,122.705032,124.895599,130.079636,142.031494,138.277893,138.987259,110.225937,112.964973,114.379532,125.006531,131.429962,149.745056,155.119766,144.008331,113.288345,137.137070,153.990356,150.601257,129.538101,115.553085,153.860306,158.831558,157.558365,147.164246,130.315338,92.218414,125.958389,119.847305,104.455292,106.609489,119.112877,121.631439,152.528885,159.341171,158.691010
2797.952637,2794.786621,2768.481445,2774.824219,2771.690918,2752.958496,2775.252197,2775.458984,2804.426025,2809.666992,2808.837891,2771.234863,2769.679443,2777.349121,2784.754883,2767.310059,2761.817871,2713.660156,2709.427246,2707.230469,2742.247070,2746.223633,2755.023438,2754.088379,2743.567383,2749.488770,2752.990967,2745.425293,2753.806152,2769.111816,2828.235352,2843.733154,2842.016846,2840.433350,2839.680664,2842.266602,2839.169434,2780.021240,2734.296387,2702.262207,2713.956055,2705.987305,2738.097168,2751.564453,2752.604004,2748.752441
-414.515137,-424.674713,-449.488708,-448.150391,-441.039490,-448.643066,-447.647522,-460.707275,-450.585754,-443.797638,-438.721436,-406.374390,-417.561798,-414.068787,-413.453339,-412.850189,-430.729462,-478.149323,-490.083435,-492.214355,-455.525116,-448.310516,-425.648834,-421.086823,-329.972351,-230.348969,-380.503479,-385.852509,-423.199768,-462.618164,-527.271851,-475.598999,-462.872131,-453.374695,-414.134979,-327.294830,-245.005676,-387.780151,-397.518738,-414.713104,-420.483704,-419.337677,-411.318359,-377.046143,-384.102600,-381.678741
-61.610153,-48.387863,-28.791412,-26.519531,-8.607422,-3.727264,-26.820679,-41.080109,-48.422363,-48.366333,-48.067444,-43.558884,-38.749268,-21.200546,-4.633957,0.749008,16.835083,-12.627518,-11.864624,-11.187683,-9.880585,-5.653503,-38.579849,-36.684784,-56.590790,-90.018265,-32.555237,-9.194000,-0.347107,2.928055,-48.364304,-35.210129,-42.663864,-46.899994,-60.804718,-80.027832,-125.344978,-33.566772,-19.188019,-20.044647,-16.505325,-15.361664,-19.340332,-22.462814,-34.441284,-39.441620
2818.289307,2813.024658,2772.634766,2790.563477,2788.093018,2765.697021,2766.895508,2769.029541,2820.337646,2826.026611,2820.285400,2794.739746,2795.901123,2823.979004,2836.228760,2819.098389,2815.862061,2724.786865,2717.500732,2712.970215,2776.261475,2783.193359,2779.393799,2772.646484,2723.563965,2724.843994,2764.466553,2746.120605,2762.644043,2788.914795,2855.934814,2851.685059,2845.221680,2840.539307,2841.497803,2837.904053,2817.423096,2796.207031,2761.818604,2709.042725,2732.210693,2716.307373,2771.107422,2789.899902,2781.644775,2772.775391
-584.067871,-592.318970,-617.956726,-609.402466,-594.046692,-598.186279,-625.096008,-641.574707,-625.445984,-619.504639,-618.955078,-570.564087,-579.997681,-560.766541,-548.301270,-543.034180,-550.856689,-626.120850,-640.186584,-644.045898,-600.487976,-591.140991,-590.960449,-589.011902,-526.187622,-430.849335,-551.576111,-554.234558,-573.456970,-610.849365,-688.003052,-652.182129,-642.756592,-636.292786,-599.848389,-521.421814,-446.710144,-554.239990,-542.570007,-567.550537,-571.739685,-576.864197,-564.139648,-539.149048,-559.174866,-560.510864
-121.870499,-111.187576,-96.196564,-95.399223,-79.489159,-76.465118,-72.494019,-81.610809,-82.010124,-79.514648,-75.522552,-106.766563,-105.026428,-97.586349,-80.906113,-81.724144,-73.696625,-105.737404,-103.056068,-102.076385,-98.335144,-91.427032,-76.110123,-68.918884,-83.667236,-114.983719,-91.511757,-67.901306,-59.046875,-91.082199,-113.650467,-71.666092,-62.274368,-62.877319,-73.961273,-92.335480,-126.104820,-103.461182,-99.983795,-114.832336,-115.337219,-104.781593,-106.725525,-79.598557,-71.655396,-70.862335
2722.764404,2715.705322,2679.756836,2686.678711,2674.067627,2648.020752,2672.936035,2682.073486,2720.956299,2727.932861,2729.289795,2692.058105,2692.381104,2700.299316,2703.214111,2685.821045,2678.386475,2620.739014,2614.476807,2611.935547,2664.040283,2666.341309,2666.321533,2662.161133,2686.185547,2704.156494,2670.964111,2647.541504,2637.395996,2685.447510,2750.083252,2756.999512,2751.562988,2752.272705,2758.816650,2776.941162,2793.126709,2701.623047,2645.408936,2613.890869,2632.445068,2622.773682,2666.892090,2680.282715,2684.469971,2680.396484
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-719.253601,-722.122498,-772.162109,-778.118958,-777.156128,-824.740845,-776.685303,-781.700256,-783.320435,-796.228577,-798.193115,-720.011047,-733.035217,-737.537231,-725.461609,-720.827576,-787.281311,-816.360718,-838.413208,-837.362244,-808.191772,-797.899536,-762.212280,-763.661560,-691.557251,-588.114624,-675.809814,-681.899170,-781.109131,-891.176880,-975.251648,-838.115662,-809.669373,-785.861206,-769.145325,-689.169189,-563.649048,-705.265686,-752.493408,-769.676270,-784.974121,-772.556580,-766.408752,-716.074097,-709.067993,-701.758240
23.776901,34.862518,20.598877,16.960129,40.226044,21.653015,82.750504,78.765839,82.618347,66.966217,69.414856,40.978043,30.569336,41.139618,62.365555,80.018082,30.534988,-27.178101,-48.312592,-45.071060,7.496078,14.916733,63.821594,62.897614,47.646912,30.415039,42.258911,62.248062,92.911697,-1.936600,-11.874695,67.660797,78.031616,86.401398,77.083740,68.100769,58.452957,35.246094,29.917145,-9.224579,-20.519089,-20.038162,-3.030396,62.676880,56.419464,60.443176
2671.254639,2665.168457,2634.050781,2627.117920,2617.841553,2610.947510,2642.460693,2648.232178,2671.890869,2687.422852,2701.797607,2627.030518,2616.124512,2600.740967,2599.041260,2589.784180,2538.603271,2564.028320,2582.726318,2587.625732,2581.379150,2583.270752,2603.605225,2609.253906,2670.201172,2730.594238,2619.710205,2617.489502,2570.995850,2638.300293,2749.380859,2708.515137,2714.842041,2718.476807,2737.519043,2755.198975,2823.077393,2634.818359,2561.495117,2574.168701,2578.883789,2571.996338,2576.656738,2607.785889,2618.954590,2616.832275
-551.294373,-572.005127,-613.115784,-622.775879,-638.307922,-661.382996,-570.855530,-561.007996,-531.672058,-516.784607,-498.568268,-557.719238,-575.247742,-606.896301,-623.214294,-641.418518,-690.544739,-716.592834,-724.000854,-723.446472,-676.754028,-668.385681,-527.681580,-512.500366,-359.822754,-247.169693,-518.975586,-540.202942,-621.231628,-695.086182,-684.924744,-564.948059,-515.187744,-493.112549,-439.197784,-334.504517,-210.472855,-550.169128,-614.541870,-645.299377,-656.162903,-631.774963,-615.822876,-507.636902,-457.892273,-440.762848
