19,49
0.000000,8.000000,-1.000000,7.000000,0.000000,7.000000,-1.000000,5.000000,7.000000,-1.000000,7.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,7.000000
24.088299,21.015333,18.775442,17.004141,16.950714,15.251380,18.601009,15.491963,16.872786,17.736509,13.689476,9.374105,17.964642,21.406031,18.248281,17.376804,14.339880,12.119869,12.522386,13.751060,14.342637,10.686934,14.703418,26.831108,32.948639,32.894527,32.343590,25.687878,14.886078,14.722727,13.865386,11.219843,14.352353,15.844466,16.595766,14.471781,21.598181,25.347052,23.895658,19.877243,18.107294,17.820259,16.784077,15.630214,12.625873,9.935749,11.073875,11.586312,11.559296
21.616089,24.933407,26.297337,24.586031,23.987297,26.046392,22.506510,17.311666,17.815840,18.386221,13.975275,10.625416,14.888337,21.478096,18.257483,17.384315,14.343616,12.122114,12.524165,13.752481,14.343822,11.498672,12.780615,28.883125,33.242123,33.075733,32.488167,25.725534,14.888935,14.725051,13.866868,13.161472,15.120475,16.110998,14.952322,13.102398,17.434547,26.549898,23.982920,19.920557,18.141087,17.830132,16.789186,15.630620,12.625982,9.935848,11.073965,11.586397,5.688822
69.871399,72.868317,74.054276,75.648232,75.771240,78.806541,75.053055,76.467148,-73.318085,-72.838684,-77.016731,81.199280,78.711617,70.864861,78.171127,78.337311,80.748383,81.504677,80.583084,77.300919,75.801071,79.552917,78.394371,63.502296,61.355686,62.317677,63.041855,67.738869,81.281624,81.572968,76.927818,80.781769,77.734764,76.372841,77.483070,79.752846,72.486801,66.512794,66.220718,70.161125,72.166740,73.860176,-73.246712,74.371262,-77.423058,80.066147,-78.927322,78.425850,78.465897
-76.869797,-68.927605,-66.079521,-65.852600,66.014915,74.593658,103.641792,104.379486,-107.703781,-107.875198,-103.283318,100.621941,-104.874763,109.175659,101.833328,101.667191,99.254654,98.497612,99.418816,102.700623,104.200150,101.498528,-102.779442,117.786324,118.500214,117.558426,116.854141,112.228188,98.719521,98.428032,103.073463,103.072319,-105.119926,-106.107445,-104.947311,-103.095085,-107.420082,113.805580,113.835732,109.876518,107.857536,106.147858,-106.758430,105.629158,-102.577065,99.933937,-101.072762,101.574234,-93.878738
22.779301,20.280769,17.308670,15.168240,15.930943,19.707878,25.470325,14.189472,14.529514,15.269792,14.957430,22.894001,31.981121,19.461454,30.730459,27.871910,21.149834,10.764191,12.387904,15.659909,16.263611,19.491772,37.481838,22.786205,21.083952,22.054987,23.117916,18.313375,21.586004,22.924223,16.487764,27.878155,33.204582,34.303482,37.978027,36.222008,45.035156,18.837585,14.403240,10.419996,13.361631,16.359682,16.269817,30.830973,34.072487,21.785385,22.259054,23.222973,22.723614
88.307335,82.289436,78.254036,67.644196,63.015980,29.572397,18.140373,14.189500,11.379026,6.531469,14.783772,11.221124,4.363812,47.168560,19.231133,16.160975,16.110458,11.857753,10.096290,8.548746,10.342750,19.137182,11.223265,20.796146,73.453163,22.054977,70.089058,64.221466,19.352591,19.997835,22.096785,9.336730,8.288729,7.151627,3.108854,4.274160,13.307570,18.837595,66.561958,18.444618,15.066914,14.709364,8.402071,12.120942,4.268383,6.558763,6.346068,6.901147,6.251001
67.855286,69.722328,-72.700500,-74.892220,-74.078171,-70.294876,66.559059,76.262817,85.300133,85.314613,78.567368,69.160355,73.497261,72.538300,-59.271557,62.499310,-69.178169,-79.984406,-77.716515,75.754349,78.885338,72.721352,61.874840,70.774834,72.023918,69.504494,68.670403,73.097061,-68.415161,-67.506950,79.093422,66.065208,63.937840,63.655491,62.206070,61.498291,60.657959,72.001984,78.927917,83.523506,78.685013,74.029404,80.840889,66.013329,66.323158,78.788002,79.804184,80.624496,82.721115
35.482471,38.146797,37.989616,44.676434,45.182800,64.827103,-71.899696,-76.262817,-85.546204,-92.489441,104.319336,95.052223,-91.332726,53.046776,71.900856,74.625717,74.097008,78.236229,79.910217,-82.348656,-84.210503,108.062637,-100.876129,70.523964,34.602310,-69.504509,56.847912,54.696491,70.854378,70.024483,-71.731422,98.979073,-98.264748,-97.025970,-92.532333,94.149643,-97.630501,-72.001976,50.425907,72.164284,74.934166,-76.484802,-87.493912,-102.038780,94.129044,-95.444794,-93.983536,-92.993790,-91.947083
-5.331015,-3.974636,-3.597660,-2.941978,-2.658296,-1.591516,-0.768213,-0.455425,0.331613,0.269795,0.178041,6.368244,12.740569,-2.117755,-0.759761,-0.684713,-0.500460,-0.406382,-0.365840,-0.329244,0.296075,6.084022,16.110985,9.207096,-4.416324,-3.602447,-3.253655,-1.952242,0.333965,0.300666,0.243090,16.814362,22.143467,22.814072,17.549509,19.177425,16.234673,-4.055213,-2.047940,-1.281458,-1.053506,-0.468972,0.343781,0.110143,0.027976,0.000000,0.000000,0.000000,0.000000
