62,49
0.000000,4.000000,6.000000,-1.000000,2.000000,-1.000000,6.000000,-1.000000,6.000000,0.000000,4.000000,-1.000000,2.000000,-1.000000,2.000000,-1.000000,6.000000,-1.000000,4.000000,0.000000,-1.000000,6.000000,-1.000000,6.000000,4.000000,0.000000,-1.000000,2.000000,-1.000000,6.000000,-1.000000,4.000000,0.000000,6.000000,0.000000,-1.000000,6.000000,0.000000,6.000000,-1.000000,4.000000,0.000000,-1.000000,0.000000,2.000000,-1.000000,6.000000,-1.000000,0.000000
-564.669067,-548.608032,-544.824097,-543.093201,-560.091553,-545.215637,-530.093018,-541.765015,-543.436157,-545.132263,-571.680359,-570.147278,-550.603394,-515.482178,-496.655212,-482.624359,-512.878723,-524.996399,-530.092712,-536.560974,-560.541321,-532.242493,-520.690918,-516.926941,-518.725647,-538.475769,-532.000549,-526.872498,-503.543152,-506.529083,-509.460693,-538.345764,-544.917358,-557.957092,-566.522644,-568.018066,-569.851685,-571.436951,-544.192078,-530.011292,-516.917542,-512.344788,-531.752258,-525.620605,-520.232361,-508.691223,-562.387390,-574.962402,-590.655823
273.329559,288.390625,290.566071,288.446899,274.476440,262.583740,280.429840,277.604858,282.825195,282.376221,266.001648,264.991760,270.571869,277.765625,287.081970,281.878815,286.370605,286.022766,280.116272,287.286774,285.917175,286.541382,283.003082,287.061737,291.404785,300.100891,299.491455,297.703674,310.653809,302.151764,303.607025,303.743256,300.748077,290.957855,284.261597,283.268066,273.274658,274.183350,290.048615,287.403046,286.840027,289.339539,274.063263,276.732117,275.764526,284.451324,279.543274,280.621368,284.169861
2470.081543,2455.019531,2453.070557,2451.120605,2488.959961,2543.729980,2489.702881,2493.871094,2500.073975,2504.765869,2495.371338,2495.713135,2509.661133,2591.982666,2572.641113,2523.640625,2480.171143,2481.014404,2476.796875,2477.265137,2475.734131,2463.069824,2450.167236,2450.038818,2454.318359,2466.749023,2473.214844,2533.471191,2512.511230,2479.760254,2475.551758,2474.507812,2474.142578,2480.489502,2480.147705,2491.864258,2503.703125,2503.159668,2480.571777,2470.938721,2468.059082,2474.973145,2554.635010,2561.822021,2589.482910,2592.878662,2520.437988,2522.770996,2526.929443
-411.909454,-420.942291,-419.819427,-420.854919,-320.081512,-279.378632,-394.084198,-403.970215,-411.711243,-412.810699,-374.642365,-368.716644,-303.442505,-243.991669,-227.060562,-247.406219,-371.144531,-379.820068,-378.925751,-378.259003,-397.506439,-432.358185,-430.969360,-426.282104,-415.522278,-362.207397,-342.896912,-273.435577,-305.316132,-345.516998,-352.323822,-367.250336,-366.486084,-380.799377,-389.486938,-390.973419,-381.714386,-381.432434,-391.155640,-393.769806,-393.605072,-371.113617,-274.835907,-263.083496,-250.600006,-246.945847,-402.791046,-407.950867,-413.348114
229.732620,236.399261,234.398438,230.564178,245.666595,249.708649,231.933472,228.715179,228.200470,225.695740,232.006805,231.881363,248.096954,281.992981,284.205627,260.244812,228.366837,231.319061,229.535553,234.401077,234.326370,230.184570,228.782669,232.604065,237.756927,249.241608,258.380646,272.688049,266.346741,249.460144,247.866943,249.753357,248.780426,243.139099,242.549240,242.886017,241.390533,243.810287,236.311340,230.350250,228.257126,235.246155,270.707458,269.784210,269.976929,269.393646,230.763199,232.447189,232.513062
2692.098633,2690.510254,2689.147217,2688.240723,2610.288086,2594.775879,2720.235596,2723.955566,2732.499268,2736.553467,2680.907471,2676.721924,2620.696289,2567.398682,2604.877930,2655.780273,2705.956299,2705.605225,2698.282715,2693.211426,2688.199951,2707.753906,2700.477295,2700.862549,2700.511719,2664.661133,2662.704102,2613.531250,2693.225098,2693.273438,2691.396973,2680.221191,2673.879395,2682.417725,2683.556396,2695.677734,2698.864258,2696.785645,2699.533203,2699.930420,2704.158691,2701.391113,2636.515381,2627.976807,2622.069824,2665.378662,2736.429688,2733.227051,2727.865479
-469.990448,-466.872528,-462.584076,-462.085297,-436.358917,-408.491516,-441.552826,-451.879150,-459.571808,-461.871643,-467.197784,-461.793427,-427.533661,-382.622772,-364.751587,-354.006226,-419.422089,-432.224609,-432.824615,-426.188934,-456.595398,-463.549896,-448.302277,-439.966522,-435.996216,-427.245758,-420.006866,-389.593994,-392.602020,-398.425537,-398.169617,-420.891968,-422.557556,-445.734161,-460.995544,-470.179840,-472.512726,-474.453552,-446.993866,-446.394104,-440.172424,-427.368774,-408.110779,-397.098297,-387.538879,-381.741119,-468.595245,-480.167664,-488.817352
454.733948,462.802979,462.676666,458.261902,459.024597,461.698273,459.752594,455.769592,456.883759,454.975525,450.616760,451.336365,461.376465,485.199371,491.447540,476.742371,456.265564,458.311676,455.044189,461.106201,461.725098,460.951721,458.463013,462.055481,466.965759,475.496521,481.466248,491.348816,489.943054,476.719025,476.200043,478.990631,478.680786,469.471497,466.544373,464.928192,460.460022,463.214355,465.926025,457.469604,455.032867,460.504547,472.810486,474.846130,474.492706,478.776642,457.024048,458.977539,459.813965
2620.011475,2620.272461,2621.885254,2621.318115,2596.136963,2588.677002,2647.015625,2649.661133,2663.231934,2670.491943,2629.854736,2625.326904,2603.798584,2612.829834,2611.526611,2609.619385,2641.202393,2640.355225,2630.562744,2623.242676,2625.039062,2635.899170,2621.179932,2620.468750,2621.103516,2608.061523,2605.212646,2604.300049,2646.568359,2628.198975,2624.943848,2615.635254,2608.695312,2619.702637,2619.734375,2637.504639,2639.655518,2639.198242,2635.869141,2638.504150,2640.430664,2639.525879,2637.354736,2630.717529,2644.787354,2669.050781,2675.126465,2676.090088,2676.973145
