19,35
-1.000000,8.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,-1.000000,1.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000,-1.000000,5.000000,-1.000000,7.000000,1.000000,7.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,0.000000
45.404530,18.716955,19.015951,13.626663,11.566606,7.800390,7.421983,6.434986,15.858921,18.310812,27.617176,35.639896,24.081202,25.184458,17.169130,17.690119,17.366268,21.497490,23.351364,30.162340,40.414787,28.635958,29.569323,27.447897,24.550283,23.509418,23.600277,11.207796,12.693191,26.349207,37.017124,31.973631,31.785307,29.556995,27.427761
54.130997,45.290634,41.982273,50.632458,54.021744,26.602430,21.980526,17.130146,13.435954,19.875546,25.930508,62.417576,40.014294,19.762430,15.160329,16.336666,14.846237,14.290156,15.483727,22.592367,63.521477,46.308411,32.090549,23.836193,11.018229,9.121410,7.886875,11.136978,12.662910,13.905559,13.618399,3.719628,11.179877,19.726847,23.600304
57.143959,93.394577,88.476601,85.212502,86.160217,91.330513,93.366470,94.203720,79.299919,71.713974,65.141998,-54.496849,75.480316,78.092529,97.711098,95.743675,81.605705,68.541290,-66.649399,60.445957,52.534584,66.937614,67.290710,70.954643,73.861855,76.397652,71.521927,-80.822540,-79.006531,64.671097,-54.414562,-65.180908,-63.345791,-62.364956,62.647152
68.221977,-121.581818,-116.940216,-123.268166,-124.983391,116.145943,108.028702,102.135658,-100.254364,-87.129860,64.317780,93.196602,53.487808,70.842239,81.852631,83.838104,96.677826,-99.819351,-93.598778,67.892418,86.288109,46.595390,58.425877,66.336349,79.726631,83.188332,90.228287,-99.192375,-101.001564,-103.113525,-103.176506,86.850441,-79.675903,-74.635994,66.476509
27.030600,38.187744,56.179867,24.522972,58.519695,10.878730,14.034854,5.105034,9.908180,12.497853,19.342344,27.926203,33.218113,33.395123,15.102961,18.368769,22.450691,15.808215,15.161270,13.987501,24.254953,28.270500,29.498159,31.409660,36.063335,33.933083,33.416897,8.073483,8.772075,21.160149,23.792576,21.408361,19.456789,17.886005,16.706736
13.226856,50.524647,33.823990,24.522955,18.971851,8.246861,13.295696,6.228661,9.510021,6.171744,20.576332,18.518650,24.598824,75.177330,12.026295,25.378633,4.266271,7.035783,9.192207,13.241565,12.225242,14.635709,29.498167,24.758329,18.714922,33.933090,100.627235,1.282374,16.359306,17.001968,18.694902,17.532705,15.920774,15.841915,19.121708
69.463295,-93.323036,-89.828804,65.865540,-90.837036,81.242630,-100.485718,95.028755,-80.125793,79.711227,92.630264,75.682861,-61.235325,-61.470970,-79.131523,71.671486,-68.222214,81.918922,86.725060,95.463799,72.518127,61.772278,60.794727,58.593174,-57.067245,-59.777603,-57.405663,95.477898,93.284775,83.518166,80.455605,84.522263,84.180298,86.072723,95.643402
-95.272552,70.432678,61.202301,-65.865547,-72.916489,-85.731689,-87.876030,-92.721382,80.522690,-88.480057,-107.955315,-98.510483,69.324707,51.312057,79.505539,-74.361191,86.821045,-88.242531,-91.573708,-101.026489,-95.229698,75.959518,-60.794735,-65.269234,-71.576523,59.777592,39.617878,-88.904388,-106.350838,-104.147598,-103.858986,-101.773056,-101.276566,-101.683250,-107.039833
74.772331,-4.454698,-4.013223,-3.256181,-2.932581,-1.928032,-1.736185,-1.563104,19.243217,22.419516,12.295136,80.881943,-14.327907,-11.692041,-3.372549,-2.735665,19.157841,20.246069,16.911945,5.414754,79.889000,-11.464169,-10.328302,-9.304595,-7.550032,-6.800485,-6.124871,0.607163,0.441905,29.352097,77.199356,64.729050,58.171349,36.823311,20.644157
-20.931026,93.838776,92.656654,91.444794,91.220291,91.232056,91.460297,91.403618,75.078125,67.594330,-78.476349,12.162282,95.827377,95.462791,92.768974,92.037529,73.597382,-71.811844,-75.868790,-85.124626,17.718225,96.847687,96.157288,95.363617,94.031204,93.535339,92.137772,89.393150,89.557465,73.520264,35.622509,27.250303,33.508209,53.354343,-69.619972
112.779320,93.470802,91.525482,94.111290,91.366356,-54.253929,-46.756126,-40.293774,22.096424,26.842077,118.706367,105.575043,-25.407526,-28.902710,-16.827106,-14.090468,-8.486283,18.821026,20.862368,102.321686,99.135124,-35.886967,-39.888885,-42.373158,-43.198223,-42.163319,-40.539288,5.814835,4.269254,2.287644,1.671521,8.483528,15.576723,23.634766,109.651871
-26.415899,-36.047298,-25.971722,-7.605453,3.812129,-101.602173,-120.702736,-120.900375,-69.256195,69.805885,54.330402,-26.021553,-103.582329,-104.041779,-106.813835,-104.061440,-90.254578,-71.294289,69.463326,39.642097,-20.801321,-91.138458,-91.057014,-93.167931,-97.632744,-101.543633,-94.758644,84.522934,85.971497,87.803825,88.399727,81.650543,74.628349,68.036522,49.383560
16.954790,-57.701733,-93.189224,19.245602,166.458664,15.794155,-96.013351,-39.674133,9.476353,9.193960,-4.383248,34.302834,47.877697,43.307636,19.032022,19.814259,7.920577,-6.720561,-9.823851,-13.863889,11.880700,43.475677,41.039047,41.970192,51.171562,46.595196,46.916409,-9.143787,-6.676851,13.676815,17.689522,11.855309,10.677686,7.504384,-8.326193
