62,30
0.000000,-1.000000,1.000000,0.000000,7.000000,-1.000000,5.000000,1.000000,-1.000000,0.000000,7.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,-1.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,0.000000,1.000000,0.000000,7.000000,-1.000000,5.000000
-456.103577,-407.667419,-304.931030,-301.492126,-535.355957,-491.163544,-432.221222,-266.109253,-264.150269,-284.290985,-475.934875,-418.988464,-279.518799,-237.534592,-253.954712,-263.458984,-539.880554,-484.904846,-458.591187,-325.281525,-273.378998,-325.682434,-349.550140,-540.872131,-488.225281,-320.001709,-264.977173,-496.891418,-495.015259,-484.235870
419.497864,412.265228,402.460907,427.663696,452.642029,454.872498,442.955872,413.845276,425.039154,430.585114,461.770752,447.085205,417.531830,402.733215,419.857941,428.627167,451.147705,448.328613,442.522614,423.459778,401.466736,425.689209,434.347717,443.383789,441.078552,436.621216,422.897186,463.882751,466.603607,467.915100
1954.524170,1946.045898,1959.246216,1950.548096,1957.477783,1959.530396,1958.652588,1972.660278,1983.098389,1969.991699,1960.150879,1945.984985,1955.439819,1975.124878,1971.372559,1960.542236,1958.427002,1966.766113,1974.339844,1964.626099,1975.919067,1958.069702,1955.362183,1966.133423,1955.876953,1923.406616,1959.335815,1960.935303,1958.174194,1951.885864
-321.369812,-341.305725,-392.214661,-323.934143,-301.615326,-304.421844,-291.503632,-371.904297,-338.742981,-336.462006,-287.112671,-316.733276,-371.825256,-393.637848,-391.255371,-395.405640,-321.462555,-321.701599,-320.688965,-367.225433,-398.697174,-319.071838,-311.300201,-283.516235,-260.651855,-312.487061,-374.304626,-290.413483,-287.672699,-283.303619
375.399261,370.584808,366.393768,369.777283,404.352478,385.616150,369.098877,353.461060,361.091675,365.700409,388.832458,383.755310,373.836273,373.269775,376.773102,380.419861,399.093018,393.908997,386.186096,369.519897,368.358093,365.546143,370.222656,402.835785,395.370178,388.442566,377.225067,395.752930,400.824402,402.377808
2232.556885,2246.080078,2251.365234,2255.779297,2165.695557,2202.853760,2231.211914,2247.872803,2278.726807,2272.441162,2200.476562,2232.020752,2242.917725,2236.753418,2252.316162,2243.914551,2179.982666,2228.425293,2251.174316,2258.908203,2248.261230,2261.534668,2258.610596,2146.365479,2171.136230,2229.742188,2251.883789,2191.237793,2188.677979,2188.070557
-373.523010,-357.262268,-322.436462,-281.271637,-397.888672,-371.471863,-333.109528,-281.707031,-260.230865,-273.103119,-355.770020,-337.395142,-283.802399,-268.955414,-285.485657,-296.402924,-408.158630,-386.864197,-372.831207,-312.944672,-294.445251,-292.953674,-304.000488,-392.276703,-353.114258,-285.134796,-280.777740,-365.590027,-352.488708,-343.856018
614.217834,607.386169,595.435425,607.199585,646.527527,635.155762,616.165466,585.284302,597.689514,603.167725,640.019897,627.858643,601.651550,591.678772,604.342773,610.746094,640.983154,638.476135,630.191528,602.570496,589.305725,605.575806,613.211243,642.178833,636.405090,623.112671,605.729858,642.721924,650.652283,650.793701
2125.169434,2131.403809,2150.078369,2153.839111,2096.938965,2124.720215,2142.412842,2177.858887,2193.861572,2180.155518,2130.396484,2132.553223,2155.167236,2171.004150,2171.155762,2162.104248,2106.007812,2135.521729,2150.385742,2161.744873,2166.144287,2157.448730,2155.208740,2084.744873,2095.460205,2121.875488,2162.570312,2119.388428,2101.397461,2097.528809
-398.914490,-387.483063,-374.977020,-345.525879,-433.425140,-421.655212,-391.111511,-362.494293,-346.326019,-349.949097,-403.951508,-394.962891,-370.194092,-366.746460,-362.214203,-364.240540,-447.522949,-416.256775,-403.426514,-381.609741,-381.658752,-353.942810,-357.787262,-426.484589,-389.873657,-347.342896,-359.758362,-416.811523,-420.843384,-414.398621
172.901550,166.785599,162.293900,179.053055,204.747971,198.953033,185.473969,170.608368,178.766174,181.539520,204.984299,193.804123,178.725098,174.401245,181.338287,186.804535,201.691956,197.870300,191.167358,177.918884,168.816071,175.608887,181.574341,198.633362,193.978027,190.577530,182.289017,208.591629,211.759705,213.152679
2062.857422,2067.730957,2069.990234,2059.091797,2026.465820,2036.520264,2050.268311,2046.805542,2073.233643,2067.922363,2031.069336,2049.624512,2051.906250,2051.359375,2059.211914,2048.982422,2033.322754,2059.244141,2074.205566,2066.665283,2064.827148,2066.886719,2063.766113,2026.152832,2032.207764,2042.429688,2056.619385,2031.404785,2036.621704,2034.435791
