19,36
-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,5.000000,-1.000000,7.000000,-1.000000,7.000000,-1.000000,7.000000,0.000000,7.000000,0.000000,7.000000,0.000000,7.000000
35.728848,32.916626,25.874704,27.496059,28.054129,15.826583,19.823376,17.466959,15.065047,17.115822,33.166294,51.253761,32.556953,19.771034,19.453117,28.165033,6.046627,8.934283,16.412439,15.202633,15.212670,14.671955,26.961641,55.671673,41.664368,24.465454,18.231873,16.337467,16.841600,14.024696,18.699909,18.264894,16.545115,16.682734,21.269896,24.825373
50.886612,44.635971,30.183084,25.020683,26.783764,15.348629,13.106390,12.261830,25.342257,25.024899,28.570415,48.041420,37.668861,27.763338,20.943642,12.776462,7.755954,9.543119,8.961400,8.684870,8.929929,9.321457,29.054375,45.743809,44.786591,29.894081,33.270191,28.209099,26.251535,26.170061,14.078891,12.764858,14.119603,20.173143,20.832581,19.506248
61.819099,77.182976,85.621704,92.813721,96.313637,88.723656,-70.240929,-73.263237,81.375656,76.636482,-57.175602,-44.955139,68.910217,77.881996,94.203728,108.950317,-83.958748,81.434059,-73.998512,-75.172707,-75.502754,-75.541733,63.308716,-36.435051,53.704220,74.671638,79.069725,83.699440,97.638176,94.950356,71.339691,-71.766739,-73.753632,-73.901688,70.926155,76.668877
112.156006,106.538795,89.363731,77.357262,69.948616,-74.811890,-101.997108,-101.629173,73.179611,77.065666,84.400047,101.172371,107.514763,92.435242,73.817902,-79.382217,-96.039169,-97.531998,-95.551697,-94.659843,-93.643051,-92.679443,85.584923,102.424042,45.608990,-72.982491,-69.621841,-70.233093,-72.669884,-75.937904,-77.239235,-78.887527,-78.921104,-72.433632,-70.541245,-70.498863
42.845280,36.763016,25.969124,26.904392,29.312471,12.097777,15.745097,20.647713,37.523163,37.845192,29.034250,42.046234,29.805128,27.062174,21.732975,7.363459,19.993620,18.031675,18.521694,19.044996,18.129797,16.182823,28.880325,37.026630,32.107906,26.911741,26.092297,18.830454,24.633226,15.632191,13.163708,14.788229,16.483576,16.672548,10.629269,11.076293
58.127422,49.377613,51.908501,53.371830,54.640003,38.443432,12.652734,9.673818,52.402969,37.845200,46.643986,77.795540,55.932346,27.062197,47.449852,28.343363,10.864444,12.822660,15.514462,15.570604,16.551420,17.632236,45.915699,37.026627,30.136202,26.911747,46.851440,43.255852,40.736046,29.084991,13.727276,14.504692,18.501709,16.436981,12.840590,15.975228
48.241760,53.241192,-68.233475,-79.250198,-84.727028,-94.372826,84.075272,80.856903,-75.199181,-73.622276,-69.111572,47.978722,60.212299,-68.048714,-84.856232,-94.874718,80.254639,82.190018,77.852661,76.553017,76.759834,78.128998,-70.436905,-52.977634,-57.926910,-66.070786,-73.787384,-89.580986,-99.926682,-104.611153,88.172882,88.976219,90.203560,83.450882,87.244675,99.579567
78.408310,47.837578,-38.111706,38.927666,43.514259,86.055893,-102.651947,-99.063316,42.074978,73.622269,48.169205,149.718842,63.149197,68.048706,48.571507,98.186607,-100.515770,-102.750374,-105.471779,-105.523132,-106.548996,107.613571,49.467426,52.977650,-61.547832,66.070778,46.237476,48.896145,72.902679,94.191017,102.608223,104.135124,-108.501534,106.322380,98.074333,89.275589
83.033577,85.738297,74.500595,63.396355,66.256035,55.005898,40.642887,42.882591,46.163261,37.907101,35.710384,26.460106,74.437805,75.510376,40.138512,-33.433128,8.452243,19.583443,43.292191,45.151363,48.890514,51.002369,31.812857,29.931761,45.692093,65.994919,79.096214,66.870171,50.518482,38.044136,32.413574,34.156963,36.131657,49.541733,56.478184,47.505840
-7.362287,10.334547,-16.000410,28.824379,35.814655,45.845020,50.992142,47.215775,51.507904,60.818047,86.512543,89.565842,22.780437,45.472721,74.060715,104.041489,89.626846,78.790512,51.847073,49.637722,46.706837,45.259964,76.805984,74.878807,46.045643,37.674908,30.114870,50.300179,74.257141,72.144417,59.423336,57.732910,55.412045,42.493118,37.056087,45.446926
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,31.622423,57.362095,68.438919,53.343616,33.788105,42.938976,146.029465,145.359390,145.044174,146.880615,143.238922,122.500153
89.998848,89.998878,89.998871,-89.998856,-89.998871,-89.999290,-90.000542,-90.000519,-89.998909,-89.998871,89.998856,-89.998856,89.999023,89.998955,-89.998901,-89.999466,-90.000458,-90.000511,-90.000374,-90.000336,-90.000298,-90.000252,89.998871,89.998871,58.450695,36.777424,35.328392,39.924690,-56.235111,48.294281,66.727058,66.449455,66.533546,67.213051,63.823936,45.696480
-14.137581,10.276783,6.086341,14.406397,15.096603,20.566292,11.985085,13.743126,18.347843,18.305668,-2.928306,-10.482426,-12.950964,10.416711,14.613958,22.080666,7.666236,4.582959,21.983099,22.715277,22.421494,20.624525,-8.674506,-14.999237,-15.086451,-7.180263,6.679964,17.891651,24.942917,18.392282,10.336699,10.637819,11.897509,18.339596,20.652679,5.163157
-92.592072,-89.561630,-85.082794,-77.697052,-77.655754,-76.167465,-81.789955,-78.493706,-78.006073,-81.394562,-91.298630,-97.179100,-93.834869,-85.758698,-76.709038,-73.299255,-83.754501,-88.525970,-72.078568,-71.396423,-71.919197,-74.325890,-92.857903,-98.108734,-94.770798,-90.519920,-84.366699,-72.122101,-67.548805,-74.026489,-82.332985,-81.323921,-80.090401,-75.588692,-74.041176,-85.170113
95.160835,71.895706,7.543922,13.013687,16.994059,22.581156,7.235625,12.146273,46.762180,18.305691,80.890808,-15.203427,100.828789,10.416786,12.963758,7.104372,9.744531,12.916604,1.972785,0.800397,0.493768,1.027554,84.183083,-14.999237,-10.875654,-7.180181,60.190372,17.769392,19.394430,13.675645,9.278960,5.868989,-4.788106,-0.586508,10.779119,-6.112151
5.211129,50.486134,-82.519867,-78.922279,-74.495834,73.290001,85.292946,78.932556,-43.903355,81.394562,-23.790291,102.717094,-14.915455,85.758682,-78.397804,85.234764,83.050110,81.705116,88.947395,89.216675,-89.671638,-89.363808,-16.965384,98.108749,98.499733,90.519928,29.856215,-73.704971,71.619507,81.224251,85.567719,88.634689,94.167068,90.397705,-79.247810,-95.554787
-135.237030,-136.011551,-124.486946,-104.056877,-91.852974,36.400051,35.134674,31.903349,86.187599,-96.878059,-115.145844,-124.267464,-145.607346,-135.579498,82.898499,23.207161,29.525398,33.902115,27.481012,26.127687,24.809246,23.691589,-120.860909,-131.759460,-143.331924,-143.504700,-131.299103,86.982132,58.071518,32.977291,29.148960,28.478231,29.637239,21.594488,8.445433,27.477917
107.030045,107.165194,107.327754,107.431930,107.460245,107.628860,108.832223,108.968263,109.567988,109.601622,109.729276,110.134028,110.601793,110.864954,111.136739,111.334830,111.705060,111.803593,112.936700,112.968374,113.003368,113.036890,113.567628,114.070065,114.303916,114.603623,114.770908,114.970519,115.071940,115.172322,116.135389,116.172504,116.241778,116.478876,116.605362,116.806388
