19,62
7.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,0.000000,1.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,-1.000000,1.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,-1.000000,1.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,-1.000000,7.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,-1.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,0.000000,-1.000000,1.000000,-1.000000,0.000000,7.000000,0.000000,1.000000,0.000000,7.000000
12.906914,12.055779,12.283631,11.948769,12.510945,13.929739,13.842951,13.133350,13.706855,14.953275,12.514775,12.904193,9.913080,10.979565,11.902047,12.573803,13.147411,12.679117,12.307190,9.149760,9.403685,9.632556,11.098652,11.712533,11.320930,11.175490,10.330283,9.851154,11.299685,13.000592,13.478378,15.437390,12.327762,13.418379,12.982515,11.858318,10.555866,12.827538,12.878384,13.762734,13.639443,14.026106,12.352115,12.792172,12.629903,13.020555,15.449856,15.522516,24.375273,14.465166,14.934031,14.489085,13.758973,13.024527,12.874017,14.116970,14.044693,13.951073,13.683443,10.669831,10.536946,12.218192
5.280530,10.272304,50.043762,57.034325,47.828514,5.304484,12.482063,51.873840,70.160088,48.952477,5.929661,3.579437,86.660141,88.885254,85.525444,59.442261,48.055267,6.351565,10.114060,58.898891,71.736969,80.514656,62.374645,52.334106,8.558206,8.983801,52.099754,72.080673,76.273529,63.793804,44.479675,5.580616,9.930720,3.659500,7.897570,56.700043,84.604340,63.850658,43.836739,8.019296,11.004586,6.438214,32.466904,53.948750,52.697868,48.678650,8.929621,12.260222,54.567783,56.689293,46.299679,14.911461,18.995504,58.317036,72.723366,64.529854,53.181557,4.943398,4.942526,73.512939,52.386929,12.036633
-79.448692,-78.470284,81.574257,80.464340,78.630936,-77.727539,-76.708931,79.444031,76.376656,-75.058784,-78.912979,-77.429497,82.565773,83.773354,82.039185,78.733841,77.348434,-78.621613,-78.361053,85.227196,86.512321,87.117149,79.402443,78.378120,-79.771904,-79.331619,82.043991,84.148087,82.832085,78.047462,76.537498,-77.309113,-78.401733,-77.080864,-77.613197,79.447815,81.954147,78.596550,77.194374,-78.738403,-77.989883,81.317444,82.355751,82.895065,78.532310,77.401337,-76.822983,-75.146843,91.475136,81.964828,78.500984,-76.824516,-76.248199,77.613602,78.445457,77.581017,76.719055,-77.941978,-76.633965,80.996063,81.434555,-78.232834
90.610275,-99.861359,53.281727,73.511047,83.390755,94.373215,-101.978729,65.948044,94.932449,95.488808,94.411964,88.544601,69.869995,65.323120,66.397087,76.271561,83.623505,93.859528,-99.673401,52.846077,48.067642,49.052563,80.418434,86.259308,94.000229,-98.780663,54.417332,49.135990,54.617115,78.162788,87.608421,-95.579918,-99.355766,-93.348694,84.327675,59.816311,73.089310,71.874893,85.533150,97.672218,-100.149101,93.905380,78.520828,69.468887,82.367012,89.024696,97.891991,-102.029869,65.560501,78.708206,81.940506,-79.401672,71.879692,73.863686,80.782547,76.744942,80.987061,94.914032,94.936539,83.432640,78.760445,-80.030342
8.039589,10.263202,23.220114,26.162758,24.669703,11.473186,10.786221,20.802156,14.709377,10.233603,11.977370,13.377081,20.648682,27.596260,28.004332,23.780859,20.238113,11.269266,9.143595,21.380379,26.790758,30.661757,19.995577,16.817160,10.637875,10.271364,19.277199,23.565971,25.846315,21.488289,16.428747,9.963421,8.278703,10.392128,9.423750,15.034298,19.243467,25.901644,19.152407,5.427514,6.639799,14.845438,15.396153,21.037178,25.079733,22.806515,12.300138,12.017162,18.680737,25.405289,23.282928,9.769379,14.262029,18.111820,19.512968,25.147871,24.007837,9.565669,13.060950,19.919233,26.186596,14.393420
17.105330,12.578085,23.619640,17.560207,17.832241,20.787958,19.779190,23.210106,20.578596,23.001535,17.771809,18.736603,19.038086,17.274927,18.628614,18.711750,18.209667,19.599483,13.800653,16.795958,16.194363,16.523045,17.539129,17.636745,11.317275,10.243306,23.352966,23.458599,23.196377,25.693684,22.705847,19.683386,16.627756,18.785923,17.348135,24.350637,23.474739,23.434378,22.408920,15.392255,15.717020,22.314892,24.091869,24.615915,20.574972,18.485170,15.711751,17.593105,27.988813,24.440001,24.198553,16.268074,18.975044,20.719772,22.044735,20.140429,20.156637,16.974207,15.882097,19.337364,16.847692,18.006260
82.876068,80.876129,-70.612686,-65.153534,-65.396072,82.419739,84.828888,-70.470779,-75.649071,79.879959,81.441963,79.425690,-71.055809,-71.469490,-69.413391,-68.136581,-69.928070,82.235542,82.007538,-73.615669,-72.993019,-70.459114,-70.774117,-73.210403,83.055702,81.821144,-74.320129,-74.781036,-71.315086,-68.998772,73.725296,89.017067,82.591187,82.811821,84.487762,-75.751686,-74.797241,-64.892159,70.850601,88.003365,85.305382,76.577827,74.666855,-70.627609,-64.985138,67.338127,82.878235,81.035797,-73.249443,-65.354347,-66.717575,82.723824,77.368263,-72.021706,-71.535477,-66.016609,-66.274986,82.028900,79.915085,-72.543236,-65.404633,79.566261
-105.015099,-98.149689,-94.686913,-97.562660,-98.425583,-106.000908,-102.700531,-94.596504,-101.834290,-105.373070,-104.221985,-102.183784,-97.020462,-95.293457,-95.365341,-99.978195,-100.236946,-104.980141,-100.590111,-96.377144,-94.497307,-94.397827,-101.244751,-103.049347,-99.330345,-96.551086,-97.783875,-97.363930,-98.176315,-102.347733,-103.140045,-104.832329,-102.092514,-102.812546,-102.750816,-98.263611,-96.096298,-99.541489,-102.047134,-102.997650,-102.999794,-99.606384,-97.780136,-94.606781,-99.064201,-99.878838,-101.603622,-100.976234,-98.393631,-100.279724,-101.053024,-102.798531,-101.672989,-98.080147,-96.559692,-96.925186,-99.396431,-104.049088,-99.396889,-95.893906,-96.699142,-101.103218
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.295311,-11.016173,-9.227415,5.406605,4.928196,2.505303,1.365874,-35.999367,-19.814550,-17.804094,7.125933,3.864269,2.836004,2.556807,1.110651,1.000538,0.389165,0.207479,0.110143,0.044235,0.000000
