19,47
0.000000,7.000000,0.000000,7.000000,0.000000,7.000000,4.000000,7.000000,-1.000000,4.000000,-1.000000,7.000000,4.000000,-1.000000,4.000000,-1.000000,7.000000,-1.000000,4.000000,-1.000000,7.000000,4.000000,-1.000000,4.000000,7.000000,4.000000,-1.000000,4.000000,7.000000,0.000000,7.000000,4.000000,-1.000000,4.000000,7.000000,4.000000,7.000000,4.000000,7.000000,-1.000000,4.000000,-1.000000,4.000000,0.000000,7.000000,0.000000,7.000000
12.071727,11.160186,5.208233,5.686409,4.988020,4.302157,15.700990,25.721992,27.319660,27.022768,25.384808,18.568123,20.595652,23.462305,25.451061,29.816050,30.997280,29.731544,28.856918,22.707466,12.160385,15.790014,16.923857,18.699505,27.267332,24.570995,23.225206,17.856436,16.239902,6.868756,6.573785,17.857283,24.499546,27.427671,28.355904,30.808142,30.904226,31.021914,30.670183,27.694490,26.099470,25.100332,14.993510,13.523988,12.720593,13.570175,11.106118
23.956398,21.732874,25.633257,25.420521,23.865652,17.766773,11.744537,13.183802,16.057785,20.305998,18.696573,20.114595,8.631491,11.382645,12.401476,18.713091,28.270176,20.030014,19.470041,17.319330,20.490086,11.509356,12.643328,11.184579,13.562575,16.138346,13.652775,16.414856,16.205135,27.404581,24.739084,10.381729,13.911867,17.378222,18.442308,25.691784,21.652594,23.852152,21.644976,15.941491,19.192785,18.940868,18.046057,16.176157,14.870024,17.016174,19.905628
-95.045219,-94.471252,-88.885910,-89.274689,-89.734406,-89.364243,-98.437675,-103.268074,-105.945587,-107.483429,-106.199814,-100.331726,-100.905563,-103.042084,-104.057121,-104.656586,-104.228928,-107.260483,-106.200699,-101.278122,-96.728142,-100.009163,-101.563103,-102.328766,-105.657852,-106.840042,-102.381088,-100.485146,-96.957397,-86.290672,-85.709297,-101.519188,-103.850899,-107.164200,-107.369507,-113.024483,-114.560608,-115.564781,-114.320679,-107.189758,-106.997314,-106.487343,-99.911942,-98.017189,-95.435684,-94.877083,-95.489067
66.114929,68.277534,64.583923,-64.579903,66.139046,72.308067,78.488701,76.816208,-73.952682,69.757462,71.303841,-72.642311,83.087685,79.200592,77.795143,71.290970,-63.229874,69.983093,70.530647,72.684113,69.514252,79.197617,78.366882,80.379669,77.817940,75.389748,76.467209,73.838425,73.797737,62.599789,-65.260971,81.897766,-76.407921,-72.720955,-71.748535,64.561867,70.016464,68.865738,70.046890,74.597237,71.475571,71.865715,77.464134,77.956596,77.183472,74.808006,72.380417
25.276827,23.608984,18.219521,13.647232,11.435886,9.999928,69.596527,94.648788,95.215073,97.670265,100.369881,46.270355,73.578041,84.813591,88.427177,89.542831,85.701172,84.578789,92.297119,95.272812,52.845821,62.360802,70.189384,77.714996,86.758118,91.753937,92.400841,69.880791,56.305988,16.665714,16.368919,62.209328,86.426880,95.289665,87.776779,84.895630,85.046921,84.684425,83.968750,85.895378,94.704369,94.035011,70.587914,67.255318,41.302761,33.932922,25.073568
19.549875,19.434313,23.094002,25.582836,26.064281,26.974230,22.443117,36.593933,38.816364,37.319115,35.876186,27.059982,28.459568,31.731642,35.371300,43.342144,43.034023,40.508793,39.770054,33.216236,17.461519,20.889891,22.147219,24.827894,38.036236,33.595261,33.487873,26.109737,24.484941,22.905102,22.422220,25.187765,31.597155,37.768490,39.145065,40.605782,38.634239,38.832172,38.353943,39.498631,36.305923,34.195942,20.114126,17.802999,15.476396,19.172850,19.383783
98.849609,101.328148,98.192894,95.839561,94.527908,92.501274,51.045799,51.647549,51.472706,48.597279,45.040703,72.460152,51.784939,42.355553,38.157688,48.879196,42.208183,55.555763,47.982983,44.506798,62.311768,58.361118,53.100311,46.485634,48.015141,51.113628,46.607452,47.878979,57.464138,95.250908,93.327019,53.885555,40.761532,38.205372,49.424004,67.992188,71.970215,76.653374,74.283157,67.823936,55.498192,53.887493,58.501984,56.192009,80.083939,94.975136,97.050194
104.680092,101.271332,102.355911,106.037247,105.814339,105.433281,107.360725,126.048599,127.769753,125.822441,123.726334,115.840530,115.301582,119.473763,122.980453,132.751801,132.705139,128.519592,128.167267,123.145798,107.354797,104.972023,106.998703,109.640968,126.480896,120.949478,122.677971,113.064903,112.597549,107.649948,106.513672,108.270866,119.282967,125.027733,126.702713,125.268333,121.315323,121.207634,121.616028,128.490982,124.119209,121.178581,106.798088,105.210922,104.626579,107.887398,102.870972
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
