19,31
-1.000000,0.000000,4.000000,0.000000,4.000000,-1.000000,1.000000,-1.000000,0.000000,4.000000,0.000000,7.000000,4.000000,-1.000000,4.000000,-1.000000,1.000000,-1.000000,0.000000,4.000000,0.000000,4.000000,6.000000,-1.000000,4.000000,-1.000000,1.000000,-1.000000,0.000000,4.000000,0.000000
14.547337,14.747768,23.695957,34.948631,30.494236,31.118731,21.427280,15.826457,13.671138,24.994089,27.116320,27.177252,27.496010,29.098730,29.785349,26.473804,18.371859,13.377627,11.940848,21.519276,30.966339,31.267838,45.743534,50.825741,43.893829,31.475233,22.678148,18.646032,15.337321,30.496101,36.428047
61.903324,54.188374,33.330830,21.820564,24.605377,28.548920,79.720970,63.774918,51.611355,32.027771,21.778170,17.836926,18.762049,24.133207,35.693684,43.245327,75.394753,63.643845,47.133869,30.101112,20.069799,21.840338,23.974096,33.295013,36.810631,48.887066,71.405334,58.334057,51.501064,29.170446,22.353960
82.548729,80.715103,68.659859,-55.284172,-59.514233,58.923668,91.680717,80.219536,78.910004,66.156860,63.374920,-62.904709,-62.607727,61.151154,68.191238,74.885185,92.195366,84.931664,81.685432,68.865242,59.345875,-59.115295,45.123543,50.460526,62.041756,80.113983,91.321434,83.672867,80.312691,60.174274,54.928322
68.909874,75.527679,94.775688,85.906456,91.614853,91.869781,46.981567,81.309204,89.941574,97.800232,89.165306,90.752411,91.989159,92.281456,88.118103,80.595901,38.121155,62.170494,81.152550,91.602005,83.812782,89.524223,90.978935,89.535332,84.798538,67.949471,40.260159,53.282394,78.870567,98.948074,83.025665
41.083103,39.522182,27.788385,21.517378,27.790289,28.711353,37.553169,41.837498,32.515305,26.208750,24.487099,29.808558,30.652550,32.375492,33.720898,35.786953,44.235622,39.557835,32.829960,21.693274,21.036083,27.662325,29.768902,31.395163,32.972263,31.647804,37.210033,43.679913,36.538956,24.515831,27.391802
14.574722,13.434631,13.907534,5.869623,2.309782,3.922063,7.954680,10.988706,12.765200,8.236354,10.668448,3.133504,1.068628,1.092174,4.196847,3.980839,7.060303,18.381023,17.972036,15.351725,9.710635,2.490336,1.064960,2.439998,1.426562,2.939448,8.740196,12.898962,10.791894,8.889245,9.508471
-51.966488,-51.824451,63.158314,75.259666,67.340157,64.780579,-60.002338,-49.162781,-57.558517,68.005524,68.914833,67.758301,66.766891,61.229176,56.523335,-54.289669,-58.065575,-53.871738,-58.058826,68.875153,71.619270,71.908127,66.545631,60.595627,57.721436,-58.821365,-58.824936,-49.782227,-53.616768,68.900421,66.281387
103.818489,102.704094,102.388298,91.531693,90.334038,90.293648,97.859421,99.821838,101.155800,94.159065,87.063553,88.941673,90.204857,90.973335,94.169762,-93.947617,-97.038719,108.163399,104.559471,86.480766,89.685074,88.393997,89.482376,89.917114,89.480736,-92.925537,-97.445358,-98.570381,100.741257,96.561752,82.634010
2.406884,2.167176,56.874985,72.120758,99.841331,107.749321,65.247223,2.467835,1.999880,77.922699,63.291946,80.659332,90.858871,111.887634,100.797920,91.153610,60.778809,3.327961,2.427532,83.357025,66.017670,86.128395,104.476784,111.344734,100.267227,80.669891,58.751709,3.603044,2.920809,81.248764,66.414589
88.238007,88.282394,42.234959,27.909216,9.846563,-17.762980,57.130066,88.077049,88.293419,25.879204,32.745922,-9.350656,-1.193538,-21.911655,13.947063,22.617502,74.167831,88.387123,88.153435,26.376846,36.926323,14.071294,21.738611,-21.400549,17.358772,44.662518,79.264877,88.814690,88.007202,24.901375,26.561708
78.026245,87.717628,110.726936,136.091949,122.510124,115.445427,38.803490,69.724846,86.497841,120.174744,134.904587,129.129761,125.295227,114.804840,98.645226,87.861473,39.626637,63.345524,95.898354,129.348343,144.982834,138.230652,128.980438,115.260071,108.297974,86.805611,50.604469,73.954666,90.981552,128.053757,140.671387
